ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
9704355,G,235237,G,,10155,1,2011
2264124,G,44084,G,,2342,2,2011
14725165,G,314612,G,,16395,4,2011
6404469,G,171336,G,,7437,5,2011
87473994,G,1714414,G,,101672,6,2011
11474948,G,257481,G,,14839,8,2011
12193272,G,265810,G,,10240,9,2011
2845857,G,59793,G,,2511,10,2011
3413378,G,64928,G,,2064,11,2011
43216294,G,969536,G,,55080,12,2011
18850327,G,444294,G,,22252,13,2011
3136015,G,65145,G,,3514,15,2011
2891876,H,80010,G,,4750,16,2011
32317678,G,757799,G,,32707,17,2011
15532888,G,389176,G,,15201,18,2011
7496654,G,206984,G,,8034,19,2011
7129655,G,189323,G,,7804,20,2011
9680897,G,243151,G,,11030,21,2011
10623704,G,282985,G,,11925,22,2011
4169593,G,105689,G,,4741,23,2011
15279347,G,336440,G,,15650,24,2011
27225304,G,573438,G,,18089,25,2011
24309742,G,571137,G,,26158,26,2011
17278488,G,441665,G,,14802,27,2011
6273588,G,157066,G,,6082,28,2011
14959148,G,388172,G,,16726,29,2011
2380169,G,64520,G,,3395,30,2011
4758997,G,121072,G,,5285,31,2011
4822117,G,101159,G,,6235,32,2011
3996807,G,86825,G,,3572,33,2011
24344542,G,535404,G,,26424,34,2011
4515260,G,110555,G,,4891,35,2011
63082013,G,1416496,G,,56435,36,2011
21786777,G,540739,G,,22732,37,2011
2299023,G,56464,G,,1803,38,2011
32363251,G,797437,G,,28147,39,2011
8125800,G,212273,G,,10600,40,2011
9549130,G,210294,G,,12324,41,2011
38930769,G,944517,G,,36262,42,2011
3488979,G,84176,G,,3301,44,2011
9063995,G,217275,G,,9673,45,2011
2532804,H,62373,G,,2326,46,2011
16399866,G,377420,G,,14823,47,2011
53557028,G,1314698,G,,60340,48,2011
4725541,G,120650,G,,7029,49,2011
1757886,G,50353,G,,2099,50,2011
17534821,G,392532,G,,18225,51,2011
17227013,G,370319,G,,19340,53,2011
4770830,G,126591,G,,4947,54,2011
15900889,G,383665,G,,14491,55,2011
1346257,G,31600,G,,1827,56,2011
9540851,G,236266,G,,10238,1,2010
2094511,G,43303,G,,2222,2,2010
14017404,G,308087,G,,16400,4,2010
6213877,G,170323,G,,7439,5,2010
83637384,G,1685434,G,,101157,6,2010
10967332,G,250442,G,,14542,8,2010
11796185,G,262337,G,,10257,9,2010
2686885,G,58369,G,,2485,10,2010
