ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
0,D,0,D,B,2,1,2011
15118,H,392,H,,15,4,2011
153468,G,4082,G,,15,5,2011
1350116,G,26735,G,,299,6,2011
42255,H,1262,H,,30,8,2011
11963,H,261,G,,9,9,2011
14016,H,0,S,E,7,10,2011
262246,G,5295,G,,67,12,2011
33418,G,1024,H,,21,13,2011
5851,H,204,G,,17,15,2011
236160,G,7480,G,,36,16,2011
259156,G,6102,G,,78,17,2011
148946,H,3150,H,,31,18,2011
96618,G,2430,G,,16,19,2011
56772,H,2043,H,,10,20,2011
150063,G,3875,G,,13,21,2011
36850,G,752,G,,20,22,2011
76098,H,1961,G,,21,23,2011
11828,H,291,H,,8,24,2011
52937,H,1296,H,,33,25,2011
180657,H,4286,G,,74,26,2011
205546,H,4683,H,,48,27,2011
0,D,0,D,E,3,28,2011
79774,H,2085,H,,34,29,2011
1941,H,94,H,,9,30,2011
0,D,0,D,E,4,31,2011
4752,G,101,G,,7,32,2011
0,D,0,D,B,4,33,2011
185003,G,3689,G,,48,34,2011
33189,G,894,G,,18,35,2011
238597,G,5460,G,,85,36,2011
153825,H,3646,H,,37,37,2011
30093,H,858,H,,10,38,2011
452743,G,10253,G,,52,39,2011
0,D,0,D,E,7,40,2011
285065,G,7575,G,,71,41,2011
263777,G,6009,G,,57,42,2011
3989,H,159,H,,8,44,2011
0,D,0,D,G,12,45,2011
0,D,0,D,B,3,46,2011
143053,G,3033,G,,20,47,2011
264459,G,8506,G,,101,48,2011
87025,H,2287,H,,12,49,2011
0,D,0,D,B,6,50,2011
53902,H,1578,G,,21,51,2011
369277,G,9389,G,,76,53,2011
1114,H,69,H,,9,54,2011
388956,G,8504,G,,84,55,2011
0,D,0,D,A,2,56,2011
0,D,0,D,B,2,1,2010
0,D,0,D,A,1,2,2010
17255,H,509,H,,13,4,2010
159092,G,4072,G,,19,5,2010
1443553,G,29908,G,,313,6,2010
30520,H,939,H,,28,8,2010
12865,H,276,G,,8,9,2010
11008,H,249,H,,5,10,2010
275892,G,5811,G,,64,12,2010
29831,H,966,H,,19,13,2010
5666,H,206,H,,19,15,2010
236434,G,7339,G,,37,16,2010
286683,G,6899,G,,79,17,2010
140554,H,3116,H,,27,18,2010
115222,G,2479,G,,15,19,2010
53982,H,1912,H,,11,20,2010
162300,G,3732,G,,14,21,2010
31901,G,869,G,,21,22,2010
