ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
197164,H,4925,H,,164,1,2011
257464,G,2826,G,,64,2,2011
326180,G,8361,G,,334,4,2011
119364,H,3135,G,,147,5,2011
2546772,G,63102,G,,1757,6,2011
313693,G,8646,G,,304,8,2011
263877,H,6251,G,,138,9,2011
51290,H,1234,H,,51,10,2011
28447,H,0,S,F,33,11,2011
1115565,G,27133,G,,1110,12,2011
700909,H,17114,H,,441,13,2011
52872,G,1478,G,,63,15,2011
64628,G,1797,G,,111,16,2011
1015358,H,27743,H,,536,17,2011
460064,G,13674,G,,276,18,2011
159286,H,4557,H,,162,19,2011
240117,H,6446,H,,139,20,2011
0,D,0,D,J,216,21,2011
175987,H,4508,G,,182,22,2011
69196,H,1641,G,,73,23,2011
458589,H,10580,H,,241,24,2011
463658,H,11039,G,,264,25,2011
448916,H,10886,G,,381,26,2011
344613,G,9664,G,,242,27,2011
122586,H,3545,G,,118,28,2011
315404,H,8682,G,,274,29,2011
55582,H,1688,G,,91,30,2011
109694,H,2849,H,,110,31,2011
160241,H,3917,G,,148,32,2011
90084,H,2178,G,,63,33,2011
1013366,H,23230,G,,463,34,2011
79726,H,2144,G,,110,35,2011
1342911,H,31902,G,,1123,36,2011
498334,H,13816,G,,420,37,2011
39120,H,1142,G,,64,38,2011
738168,H,19993,G,,428,39,2011
151724,H,3926,H,,130,40,2011
257783,H,6607,G,,249,41,2011
901117,H,23720,G,,582,42,2011
68384,H,1555,H,,42,44,2011
221957,H,5812,H,,195,45,2011
46309,H,1263,G,,56,46,2011
0,D,0,D,K,461,47,2011
1341637,G,36075,G,,1156,48,2011
180087,H,4952,H,,152,49,2011
41430,G,1051,G,,28,50,2011
423064,H,10440,G,,375,51,2011
376137,H,9588,G,,389,53,2011
74063,H,2039,G,,94,54,2011
316062,G,8865,G,,258,55,2011
24740,H,741,G,,52,56,2011
197196,H,4814,H,,130,1,2010
226524,G,2663,G,,62,2,2010
323205,G,8144,G,,281,4,2010
126360,H,3263,H,,118,5,2010
2517733,H,62694,G,,1564,6,2010
316074,H,8446,G,,281,8,2010
255595,H,6238,G,,125,9,2010
54284,H,1369,H,,45,10,2010
28091,H,0,S,F,24,11,2010
1135779,G,26627,G,,972,12,2010
698104,H,17131,H,,380,13,2010
52585,G,1485,G,,63,15,2010
60625,G,1789,G,,107,16,2010
1057233,H,28560,H,,522,17,2010
448205,G,12847,G,,256,18,2010
170355,H,4537,H,,162,19,2010
244632,H,6425,H,,139,20,2010
0,D,0,D,J,235,21,2010
182345,H,4525,H,,168,22,2010
65810,H,1598,G,,68,23,2010
446712,H,10296,H,,229,24,2010
429169,H,10521,H,,235,25,2010
444801,H,10905,G,,330,26,2010
357218,H,9620,G,,259,27,2010
124449,H,3434,G,,109,28,2010
311248,H,8041,G,,280,29,2010
45167,H,1666,G,,91,30,2010
114805,H,2898,H,,120,31,2010
151932,H,3817,G,,130,32,2010
92723,H,2197,H,,59,33,2010
922368,H,22246,G,,363,34,2010
82625,H,2131,G,,102,35,2010
1309170,H,31523,G,,957,36,2010
495697,H,13762,G,,338,37,2010
38822,H,1055,G,,69,38,2010
730042,H,19396,G,,375,39,2010
151110,H,3857,H,,136,40,2010
246393,H,6405,G,,223,41,2010
879036,H,22996,H,,469,42,2010
61688,H,1536,H,,42,44,2010
210879,H,5827,H,,142,45,2010
47192,H,1255,G,,54,46,2010
0,D,0,D,K,480,47,2010
1274000,H,35110,G,,971,48,2010
171742,H,4795,H,,136,49,2010
39160,H,985,G,,30,50,2010
432686,H,10866,G,,307,51,2010
384457,H,9727,G,,353,53,2010
76027,H,1874,G,,86,54,2010
318214,H,8750,G,,218,55,2010
29950,H,728,G,,50,56,2010
194892,H,5015,H,,138,1,2009
0,D,0,D,G,55,2,2009
313930,H,9925,G,,288,4,2009
124831,H,3290,H,,122,5,2009
2513251,H,68051,G,,1610,6,2009
316155,H,8662,G,,292,8,2009
253664,H,6634,G,,131,9,2009
54060,H,1485,H,,45,10,2009
25263,H,0,S,F,33,11,2009
1079949,G,27297,G,,955,12,2009
667357,H,18369,H,,368,13,2009
49882,G,1470,G,,56,15,2009
69297,H,2087,G,,112,16,2009
1043168,H,30254,H,,560,17,2009
441645,G,13473,G,,271,18,2009
171647,H,4820,H,,166,19,2009
248957,H,6562,H,,146,20,2009
0,D,0,D,J,232,21,2009
178421,H,4664,H,,168,22,2009
64984,H,1612,G,,67,23,2009
433865,H,10566,H,,255,24,2009
424734,H,10967,H,,227,25,2009
439873,H,11917,G,,342,26,2009
350538,H,9887,G,,266,27,2009
125865,H,3511,G,,108,28,2009
318872,H,8514,G,,278,29,2009
60482,H,1576,H,,85,30,2009
113640,H,2962,H,,125,31,2009
152678,H,4330,H,,134,32,2009
91862,H,2239,H,,67,33,2009
925708,H,23155,G,,359,34,2009
82330,H,2443,G,,101,35,2009
1291739,G,34137,G,,985,36,2009
489851,H,13864,H,,328,37,2009
37389,H,1026,G,,66,38,2009
932975,G,22628,G,,404,39,2009
149899,H,3985,H,,142,40,2009
250145,H,6883,H,,206,41,2009
872108,H,24685,H,,497,42,2009
62532,H,1731,H,,48,44,2009
211668,H,5837,H,,146,45,2009
46891,H,1259,G,,54,46,2009
0,D,0,D,K,510,47,2009
1277384,H,36780,G,,1037,48,2009
168200,H,5347,H,,127,49,2009
38691,H,1037,H,,33,50,2009
429121,H,11205,H,,337,51,2009
377460,H,10403,H,,339,53,2009
73860,H,1868,G,,83,54,2009
318927,H,9135,G,,222,55,2009
0,D,0,D,F,48,56,2009
201652,H,5579,H,,151,1,2008
0,D,0,D,H,60,2,2008
319169,H,9916,G,,305,4,2008
124439,H,3481,H,,119,5,2008
2665380,G,75274,G,,1645,6,2008
325845,H,9608,G,,322,8,2008
265570,G,6926,G,,128,9,2008
59760,H,1524,H,,45,10,2008
24942,H,0,S,F,31,11,2008
1089520,G,29932,G,,973,12,2008
689431,H,19531,G,,388,13,2008
50739,G,1612,G,,60,15,2008
70772,G,2036,G,,123,16,2008
1096329,H,33082,H,,583,17,2008
452615,G,14746,G,,271,18,2008
174071,H,5026,H,,189,19,2008
260895,H,7006,H,,168,20,2008
0,D,0,D,J,236,21,2008
179963,H,4874,G,,163,22,2008
65875,H,1794,G,,65,23,2008
445795,H,11378,H,,256,24,2008
437968,H,11536,G,,234,25,2008
480140,H,13158,G,,362,26,2008
358387,G,10701,G,,315,27,2008
120256,H,3590,G,,107,28,2008
328763,H,8943,G,,309,29,2008
58824,H,1733,G,,103,30,2008
113102,H,3175,H,,147,31,2008
163744,H,4850,H,,133,32,2008
92347,H,2377,G,,66,33,2008
967282,H,25042,G,,377,34,2008
85270,H,2505,G,,123,35,2008
1386998,G,37815,G,,1005,36,2008
501794,H,14832,G,,346,37,2008
36903,H,1101,G,,73,38,2008
1059244,G,28735,G,,408,39,2008
152105,H,4349,H,,157,40,2008
250508,H,7244,H,,211,41,2008
915313,H,26422,H,,519,42,2008
64763,H,1918,H,,41,44,2008
215409,H,6401,H,,144,45,2008
47514,H,1326,G,,67,46,2008
1002274,H,31551,H,,502,47,2008
1348530,H,40224,G,,1057,48,2008
171753,H,5547,G,,139,49,2008
40145,H,1205,G,,35,50,2008
432352,H,12387,G,,348,51,2008
378718,H,10834,G,,347,53,2008
84280,H,1970,G,,85,54,2008
331403,H,9895,G,,234,55,2008
33976,H,784,G,,64,56,2008
202930,H,5492,H,,140,1,2007
175492,H,2824,G,,66,2,2007
411615,G,10924,G,,313,4,2007
122723,H,3369,H,,120,5,2007
2717506,G,73566,G,,1589,6,2007
332324,H,9261,G,,308,8,2007
272601,G,6982,G,,128,9,2007
61213,H,1665,H,,52,10,2007
21927,H,0,S,F,23,11,2007
1165917,G,30034,G,,1030,12,2007
670098,H,18916,H,,400,13,2007
48414,G,1431,G,,62,15,2007
69485,G,1969,G,,117,16,2007
1111019,H,32078,H,,551,17,2007
443708,G,13620,G,,274,18,2007
169431,H,4816,H,,181,19,2007
267070,H,7069,H,,154,20,2007
0,D,0,D,J,242,21,2007
169656,H,4469,H,,161,22,2007
64138,H,1684,G,,57,23,2007
447593,H,11153,H,,265,24,2007
442294,H,11458,G,,233,25,2007
486581,G,12933,G,,360,26,2007
346378,G,10344,G,,276,27,2007
0,D,0,D,H,96,28,2007
328617,H,8888,G,,298,29,2007
58868,H,1648,G,,99,30,2007
111610,H,3165,H,,124,31,2007
167769,H,4882,H,,126,32,2007
89442,H,2280,H,,56,33,2007
1004675,G,25181,G,,396,34,2007
82171,H,2225,H,,94,35,2007
1425214,G,37529,G,,994,36,2007
501224,H,14493,H,,334,37,2007
34913,H,999,G,,64,38,2007
1107081,G,29416,G,,463,39,2007
145893,H,3960,H,,150,40,2007
236416,H,6887,G,,220,41,2007
995549,G,27694,G,,507,42,2007
64714,H,1879,H,,43,44,2007
211734,H,6296,H,,145,45,2007
45326,H,1253,H,,54,46,2007
471677,G,14479,G,,225,47,2007
1354180,G,39056,G,,1007,48,2007
160773,H,4983,G,,140,49,2007
42550,H,1185,G,,32,50,2007
424765,H,11550,G,,342,51,2007
403085,H,10538,G,,344,53,2007
72804,H,1901,G,,81,54,2007
328012,H,9701,G,,258,55,2007
29477,H,692,G,,51,56,2007
187747,-,5347,-,,140,1,2006
136956,-,2454,-,,67,2,2006
341581,-,8720,-,,273,4,2006
114750,-,3326,-,,129,5,2006
2603480,-,74284,-,,1605,6,2006
302755,-,8942,-,,282,8,2006
241202,-,7098,-,,133,9,2006
47372,-,1382,-,,50,10,2006
0,-,0,-,F,26,11,2006
1082671,-,30365,-,,1034,12,2006
607677,-,19240,-,,395,13,2006
46827,-,1409,-,,66,15,2006
62952,-,1853,-,,115,16,2006
971545,-,31003,-,,536,17,2006
410308,-,13977,-,,253,18,2006
161160,-,4815,-,,190,19,2006
231483,-,7272,-,,144,20,2006
0,-,0,-,J,210,21,2006
0,-,0,-,H,165,22,2006
59645,-,1698,-,,63,23,2006
391187,-,11062,-,,260,24,2006
394797,-,11153,-,,229,25,2006
439174,-,12918,-,,334,26,2006
321850,-,10223,-,,282,27,2006
105321,-,3267,-,,98,28,2006
299099,-,8925,-,,292,29,2006
52791,-,1524,-,,92,30,2006
103496,-,3026,-,,130,31,2006
149954,-,4157,-,,126,32,2006
83245,-,2225,-,,57,33,2006
910356,-,25473,-,,414,34,2006
76651,-,2131,-,,88,35,2006
1304638,-,37310,-,,983,36,2006
463597,-,14025,-,,331,37,2006
0,-,0,-,G,55,38,2006
1073390,-,29576,-,,417,39,2006
135160,-,3931,-,,149,40,2006
236880,-,8413,-,,218,41,2006
905846,-,30291,-,,513,42,2006
58076,-,1776,-,,40,44,2006
193130,-,5899,-,,133,45,2006
43130,-,1283,-,,60,46,2006
0,-,0,-,J,480,47,2006
1244148,-,38255,-,,940,48,2006
155103,-,5516,-,,132,49,2006
39118,-,1158,-,,28,50,2006
423106,-,11509,-,,329,51,2006
361822,-,10069,-,,317,53,2006
64509,-,1734,-,,88,54,2006
296084,-,10049,-,,251,55,2006
0,-,0,-,F,48,56,2006
164731,-,5320,-,,143,1,2005
0,-,0,-,G,73,2,2005
226046,-,8379,-,,272,4,2005
100303,-,3207,-,,116,5,2005
2348748,-,72552,-,,1589,6,2005
262341,-,8693,-,,273,8,2005
220952,-,6944,-,,140,9,2005
45130,-,1412,-,,46,10,2005
0,-,0,-,F,36,11,2005
984900,-,30733,-,,1030,12,2005
526599,-,17117,-,,371,13,2005
40581,-,1305,-,,64,15,2005
54392,-,1782,-,,109,16,2005
874489,-,30899,-,,541,17,2005
379268,-,13319,-,,272,18,2005
139194,-,4619,-,,184,19,2005
206967,-,7491,-,,154,20,2005
0,-,0,-,J,208,21,2005
135715,-,4142,-,,146,22,2005
51958,-,1726,-,,62,23,2005
364588,-,10708,-,,264,24,2005
369607,-,11030,-,,233,25,2005
404083,-,12646,-,,337,26,2005
280656,-,9774,-,,283,27,2005
86908,-,2960,-,,100,28,2005
265399,-,8624,-,,303,29,2005
46287,-,1503,-,,86,30,2005
92053,-,3051,-,,138,31,2005
125783,-,3886,-,,121,32,2005
72152,-,2205,-,,55,33,2005
715836,-,23621,-,,427,34,2005
67452,-,2222,-,,89,35,2005
1197271,-,38469,-,,1016,36,2005
397553,-,13806,-,,337,37,2005
30375,-,989,-,,59,38,2005
989289,-,27002,-,,436,39,2005
114980,-,3969,-,,159,40,2005
202576,-,6904,-,,216,41,2005
765362,-,25439,-,,516,42,2005
47328,-,1670,-,,37,44,2005
164970,-,5592,-,,144,45,2005
