ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
565237,G,11046,G,,453,1,2011
238386,H,4957,H,,128,2,2011
672689,G,15384,G,,721,4,2011
244817,G,6364,H,,374,5,2011
4299785,G,84626,G,,3826,6,2011
750051,G,16283,G,,689,8,2011
422079,G,9306,G,,362,9,2011
67596,H,1867,H,,115,10,2011
135783,H,2730,H,,95,11,2011
1749928,G,40575,G,,2084,12,2011
790969,H,16649,H,,904,13,2011
263881,H,5211,H,,178,15,2011
105387,H,2798,G,,200,16,2011
1041268,G,22432,G,,1206,17,2011
582734,H,14770,H,,740,18,2011
202748,G,4820,G,,324,19,2011
275981,G,6784,G,,331,20,2011
380888,G,10430,G,,612,21,2011
327005,G,9025,G,,558,22,2011
178322,G,4422,G,,215,23,2011
627331,H,12770,H,,706,24,2011
2067383,G,33498,G,,696,25,2011
1052632,G,23020,G,,1015,26,2011
1185042,H,19145,H,,589,27,2011
212023,H,5689,H,,325,28,2011
602480,G,14575,G,,793,29,2011
97974,G,2942,G,,156,30,2011
138333,G,3365,G,,262,31,2011
157618,H,3502,H,,232,32,2011
499742,H,6958,H,,172,33,2011
839466,G,18863,G,,828,34,2011
230413,G,5306,G,,307,35,2011
2093334,G,46367,G,,1553,36,2011
655267,G,16514,G,,1027,37,2011
88659,H,1089,G,,61,38,2011
1101959,G,27310,G,,1202,39,2011
298454,H,7453,H,,400,40,2011
514627,H,11046,H,,439,41,2011
1692897,G,36894,G,,1643,42,2011
183602,H,4107,G,,142,44,2011
265973,G,6492,G,,461,45,2011
0,D,0,D,H,111,46,2011
730485,G,16734,G,,802,47,2011
2040074,G,46505,H,,2347,48,2011
200324,H,4652,G,,293,49,2011
154802,G,4244,G,,116,50,2011
723123,H,13756,H,,681,51,2011
1312156,G,25258,G,,801,53,2011
284281,G,8062,G,,280,54,2011
1207145,G,17350,G,,569,55,2011
54002,G,1316,G,,96,56,2011
547288,G,10870,G,,456,1,2010
217821,H,4543,H,,129,2,2010
598937,G,13657,G,,683,4,2010
249547,G,6552,G,,382,5,2010
4045771,G,81859,G,,3790,6,2010
708139,G,15601,G,,670,8,2010
398550,G,9339,G,,365,9,2010
67504,H,1752,H,,108,10,2010
111754,H,2357,H,,87,11,2010
1601264,G,39372,G,,2090,12,2010
776419,H,16736,H,,854,13,2010
247506,H,5226,H,,178,15,2010
102135,G,2804,G,,194,16,2010
1019154,G,22457,G,,1187,17,2010
582217,G,14520,H,,732,18,2010
189487,G,4774,G,,314,19,2010
251312,G,6382,G,,318,20,2010
368780,G,9941,G,,608,21,2010
290771,G,8134,G,,548,22,2010
204591,G,4843,G,,205,23,2010
588022,H,12182,H,,681,24,2010
1926591,G,30897,G,,696,25,2010
986093,G,21427,G,,1007,26,2010
1051249,H,18181,H,,590,27,2010
202534,G,5380,H,,313,28,2010
571989,G,14156,G,,772,29,2010
89553,G,2838,G,,153,30,2010
129952,G,3313,G,,247,31,2010
161260,G,3603,G,,244,32,2010
480315,H,6862,H,,162,33,2010
809684,G,18198,G,,794,34,2010
