ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
8213,H,155,H,,44,1,2011
0,D,0,D,B,9,2,2011
50456,G,961,G,,162,4,2011
1599,H,0,S,B,16,5,2011
437834,G,8511,G,,893,6,2011
88563,G,1641,G,,344,8,2011
58037,G,937,G,,109,9,2011
9510,G,143,H,,22,10,2011
35899,G,516,G,,57,11,2011
240523,G,4532,G,,585,12,2011
88307,G,1734,G,,287,13,2011
4642,G,134,G,,25,15,2011
2027,G,69,H,,22,16,2011
139443,H,3289,H,,372,17,2011
70670,G,1286,G,,114,18,2011
15495,H,484,H,,45,19,2011
17918,H,317,H,,69,20,2011
23775,G,534,G,,45,21,2011
46139,H,997,H,,73,22,2011
7428,G,0,S,C,30,23,2011
79759,H,1400,G,,190,24,2011
104026,G,1602,G,,218,25,2011
94561,G,1917,G,,198,26,2011
139279,G,3085,G,,174,27,2011
7533,H,209,H,,31,28,2011
22998,G,629,G,,125,29,2011
4980,G,116,G,,21,30,2011
2483,G,68,H,,13,31,2011
27295,G,535,G,,84,32,2011
14061,H,231,H,,41,33,2011
136827,G,2223,G,,224,34,2011
16988,G,424,H,,52,35,2011
292490,G,5498,G,,478,36,2011
166426,H,2250,G,,236,37,2011
0,D,0,D,C,9,38,2011
93616,G,1961,G,,242,39,2011
24482,G,477,G,,50,40,2011
28019,G,555,G,,121,41,2011
138864,G,2854,G,,268,42,2011
3769,G,173,H,,26,44,2011
10754,G,256,G,,76,45,2011
3133,H,91,H,,15,46,2011
88784,G,1352,G,,103,47,2011
185995,G,3983,G,,545,48,2011
82153,G,1440,H,,97,49,2011
5974,G,133,H,,35,50,2011
209496,G,3210,G,,259,51,2011
87292,H,1587,H,,249,53,2011
1794,H,86,H,,13,54,2011
78185,G,1512,H,,126,55,2011
0,D,0,D,C,12,56,2011
8676,H,189,H,,52,1,2010
0,D,0,D,B,10,2,2010
42423,G,922,H,,145,4,2010
1224,H,0,S,B,14,5,2010
378784,G,7391,G,,869,6,2010
85406,G,1598,G,,331,8,2010
57908,G,980,H,,107,9,2010
9372,G,144,H,,23,10,2010
35246,G,480,G,,55,11,2010
236127,G,4447,G,,557,12,2010
89165,G,1637,G,,274,13,2010
4312,G,0,S,C,22,15,2010
2286,G,92,H,,24,16,2010
123339,H,2842,H,,355,17,2010
64875,G,1154,G,,127,18,2010
31019,H,497,H,,45,19,2010
15959,H,315,H,,60,20,2010
30001,G,895,H,,44,21,2010
46315,H,916,H,,75,22,2010
6997,H,0,S,C,27,23,2010
67644,H,1261,G,,180,24,2010
120396,G,1749,G,,231,25,2010
100541,G,1861,G,,195,26,2010
131106,G,2770,G,,171,27,2010
5979,G,124,G,,29,28,2010
26011,G,654,G,,130,29,2010
4682,G,115,G,,22,30,2010
2935,G,67,G,,16,31,2010
19936,G,434,G,,81,32,2010
15028,G,253,G,,46,33,2010
142843,G,2272,G,,219,34,2010
10375,G,229,G,,46,35,2010
266799,G,5214,G,,467,36,2010
145560,H,2274,H,,224,37,2010
0,D,0,D,C,10,38,2010
89879,G,2023,G,,246,39,2010
24728,G,500,G,,53,40,2010
28136,G,575,G,,110,41,2010
129285,G,2602,G,,268,42,2010
3620,G,0,S,C,22,44,2010
10565,G,252,G,,70,45,2010
2772,H,109,H,,17,46,2010
80840,G,1354,G,,93,47,2010
167330,G,3940,G,,522,48,2010
58191,G,1273,H,,95,49,2010
