ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
662782,G,40939,G,,4589,1,2011
47749,G,2256,G,,397,2,2011
401203,G,20281,G,,2094,4,2011
310598,G,19190,G,,2524,5,2011
2999147,G,139723,G,,11923,6,2011
678051,G,31168,G,,2606,8,2011
323123,G,14826,G,,1715,9,2011
92590,G,4515,G,,503,10,2011
178367,G,5991,G,,470,11,2011
1972655,G,97778,G,,8566,12,2011
1102151,G,58871,G,,6277,13,2011
115216,G,5140,G,,542,15,2011
97823,G,5572,G,,631,16,2011
1415277,G,69686,G,,7329,17,2011
800685,G,45564,G,,5202,18,2011
288327,G,18746,G,,2973,19,2011
337608,G,20695,G,,2619,20,2011
410576,G,24037,G,,3205,21,2011
535007,G,30475,G,,2996,22,2011
69937,G,4251,G,,742,23,2011
733226,G,31352,G,,3172,24,2011
566133,G,24862,G,,2750,25,2011
911368,G,48845,G,,6032,26,2011
627900,G,34869,G,,4035,27,2011
294650,G,19203,G,,2697,28,2011
768609,G,42372,G,,4675,29,2011
61615,G,4153,G,,752,30,2011
201925,G,12169,G,,1549,31,2011
121422,G,5052,G,,527,32,2011
81029,G,4332,G,,641,33,2011
809583,G,37610,G,,3975,34,2011
149519,G,8569,G,,1041,35,2011
1852658,G,79284,G,,8298,36,2011
1132491,G,63253,G,,8394,37,2011
55773,G,3589,G,,667,38,2011
1125904,G,64765,G,,7939,39,2011
450425,G,28101,G,,3328,40,2011
358503,G,21149,G,,2334,41,2011
1354862,G,75750,G,,9416,42,2011
65325,G,3227,G,,474,44,2011
537116,G,32963,G,,4229,45,2011
83310,G,5725,G,,836,46,2011
877302,G,49149,G,,5533,47,2011
2745085,G,152752,G,,13768,48,2011
755845,G,19909,G,,297,49,2011
29639,G,1857,G,,382,50,2011
982069,G,49735,G,,5999,51,2011
724727,G,33621,G,,3599,53,2011
118388,G,7961,G,,1587,54,2011
647604,G,37076,G,,3807,55,2011
29833,G,1865,G,,391,56,2011
657481,G,41385,G,,4592,1,2010
45721,G,2270,G,,389,2,2010
399331,G,20140,G,,2086,4,2010
306053,G,19232,G,,2551,5,2010
3000715,G,140963,G,,11951,6,2010
663265,G,31362,G,,2601,8,2010
325980,G,15064,G,,1741,9,2010
92966,G,4740,G,,502,10,2010
178288,G,6107,G,,479,11,2010
1952084,G,97659,G,,8584,12,2010
1105551,G,59295,G,,6335,13,2010
115228,G,5067,G,,548,15,2010
96015,G,5674,G,,639,16,2010
1406639,G,70288,G,,7442,17,2010
813025,G,47400,G,,5125,18,2010
283755,G,19152,G,,2979,19,2010
333716,G,21359,G,,2617,20,2010
410409,G,25151,G,,3254,21,2010
529645,G,30875,G,,3022,22,2010
69482,G,4220,G,,769,23,2010
704870,G,30854,G,,3172,24,2010
565386,G,26092,G,,2767,25,2010
911796,G,49469,G,,6042,26,2010
627752,G,35937,G,,4016,27,2010
294148,G,19389,G,,2755,28,2010
753194,G,43564,G,,4710,29,2010
60821,G,4346,G,,756,30,2010
196669,G,12471,G,,1565,31,2010
118438,G,5410,G,,498,32,2010
80564,G,4505,G,,658,33,2010
813962,G,37979,G,,4023,34,2010
149203,G,8786,G,,1050,35,2010
1827799,G,80364,G,,8375,36,2010
1127532,G,64291,G,,8502,37,2010
54911,G,3867,G,,683,38,2010
1121941,G,66103,G,,7998,39,2010
443925,G,28762,G,,3345,40,2010
355431,G,21116,G,,2341,41,2010
1362618,G,78490,G,,9467,42,2010
66897,G,3301,G,,475,44,2010
533558,G,33472,G,,4228,45,2010
81338,G,6328,G,,839,46,2010
872560,G,49385,G,,5596,47,2010
2705840,G,152206,G,,13766,48,2010
726770,G,20061,G,,303,49,2010
30013,G,1885,G,,389,50,2010
992213,G,51630,G,,6082,51,2010
638139,G,33469,G,,3634,53,2010
117783,G,8287,G,,1595,54,2010
651842,G,38173,G,,3827,55,2010
28379,G,1905,G,,405,56,2010
639755,G,40526,G,,4564,1,2009
46846,G,2368,G,,373,2,2009
