ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
313564,G,17292,G,,1082,1,2011
90376,G,4906,G,,552,2,2011
1285108,G,40407,G,,1734,4,2011
167752,G,9080,G,,821,5,2011
13193256,G,290128,G,,20485,6,2011
1390584,G,50935,G,,2433,8,2011
706021,G,23820,G,,1597,9,2011
164464,G,6449,G,,406,10,2011
374595,G,7744,G,,314,11,2011
4592568,G,164264,G,,7474,12,2011
1256333,G,40757,G,,2636,13,2011
237098,G,10256,G,,488,15,2011
138923,G,8811,G,,721,16,2011
2329446,G,74887,G,,4476,17,2011
923781,G,32975,G,,2120,18,2011
365742,G,20765,G,,1450,19,2011
234351,G,13648,G,,997,20,2011
359159,G,16880,G,,1245,21,2011
703223,H,23477,G,,1391,22,2011
151257,G,7473,G,,869,23,2011
989277,G,35790,G,,2011,24,2011
1719136,G,51589,G,,3078,25,2011
1579605,G,49405,G,,3419,26,2011
1232083,G,42049,G,,2713,27,2011
155280,H,8338,H,,655,28,2011
1387961,G,37778,G,,2072,29,2011
147294,G,9475,G,,1144,30,2011
194100,G,12046,G,,845,31,2011
885358,G,27964,G,,1285,32,2011
270017,G,12169,G,,730,33,2011
1615906,G,53698,G,,3426,34,2011
302279,G,13832,G,,670,35,2011
6963933,G,153287,G,,11437,36,2011
1503015,G,54240,G,,3435,37,2011
73869,G,5335,H,,425,38,2011
1818243,G,57217,G,,3821,39,2011
706726,G,26094,H,,1052,40,2011
563233,G,23623,G,,1599,41,2011
2617791,G,89022,G,,4445,42,2011
219899,G,8272,G,,543,44,2011
426688,G,24550,G,,1518,45,2011
107197,G,6172,G,,675,46,2011
1182925,G,30058,G,,2261,47,2011
3228188,G,115612,G,,6203,48,2011
372680,G,18091,G,,886,49,2011
111517,G,6974,G,,450,50,2011
1159117,H,50142,G,,2710,51,2011
1653357,G,59240,G,,2727,53,2011
243323,G,11380,G,,698,54,2011
1081731,G,40548,G,,2676,55,2011
82489,G,4185,G,,427,56,2011
327945,G,19434,G,,1105,1,2010
85493,G,4728,G,,548,2,2010
1356745,G,42571,G,,1695,4,2010
164988,G,9077,G,,809,5,2010
13219618,G,294506,G,,20205,6,2010
1328242,G,49899,G,,2417,8,2010
703463,G,24203,G,,1607,9,2010
144513,G,6170,G,,410,10,2010
365783,G,6946,G,,309,11,2010
4434249,G,158824,G,,7462,12,2010
1257515,G,41318,G,,2696,13,2010
225674,G,9761,G,,494,15,2010
137361,G,8749,G,,737,16,2010
2299790,G,76139,G,,4450,17,2010
962176,G,35346,G,,2140,18,2010
359692,G,20758,G,,1457,19,2010
233285,G,13841,G,,1018,20,2010
364022,G,17032,G,,1274,21,2010
725615,H,24001,G,,1390,22,2010
149532,G,7376,G,,876,23,2010
986329,G,35707,G,,2037,24,2010
1738271,G,51323,G,,3050,25,2010
1490929,G,49775,G,,3520,26,2010
1209125,G,40896,G,,2679,27,2010
149464,H,8190,H,,668,28,2010
1343329,G,39857,G,,2111,29,2010
151946,G,9994,G,,1150,30,2010
187393,G,11504,G,,855,31,2010
797975,G,27375,G,,1224,32,2010
257616,G,11914,G,,721,33,2010
1595438,G,53121,G,,3418,34,2010
303104,G,14007,G,,654,35,2010
6732069,G,152476,G,,11378,36,2010
1453337,G,54834,G,,3391,37,2010
69973,G,5238,H,,421,38,2010
1857871,G,58819,G,,3860,39,2010
675571,G,26345,H,,1074,40,2010
587284,G,24064,G,,1639,41,2010
2442205,G,85568,G,,4508,42,2010
206653,G,8124,G,,543,44,2010
412953,G,23794,G,,1546,45,2010
98345,G,6203,G,,666,46,2010
1099913,G,29833,G,,2282,47,2010
3015501,G,113755,G,,6101,48,2010
373049,G,18021,G,,863,49,2010
111553,G,6878,G,,436,50,2010
1291833,H,49224,G,,2739,51,2010
1598355,G,60345,G,,2696,53,2010
220514,G,11051,G,,689,54,2010
932052,H,40391,G,,2716,55,2010
83164,G,4290,H,,417,56,2010
332559,G,18398,G,,1130,1,2009
84825,G,4821,G,,541,2,2009
1362428,G,45015,G,,1741,4,2009
153755,G,9133,G,,798,5,2009
12781240,G,295880,G,,19984,6,2009
1262727,G,46894,G,,2424,8,2009
714614,G,24415,G,,1629,9,2009
143044,G,6641,G,,403,10,2009
362484,G,6555,G,,291,11,2009
4252090,G,155028,G,,7367,12,2009
1260232,G,42037,G,,2709,13,2009
228345,G,10271,G,,507,15,2009
135675,G,8658,G,,719,16,2009
2282317,G,77873,G,,4499,17,2009
933828,G,35292,G,,2151,18,2009
366453,G,21696,G,,1469,19,2009
237116,G,14397,G,,1063,20,2009
