ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
443149,H,5611,H,,177,1,2011
22779,H,491,H,,43,2,2011
887023,H,9070,H,,262,4,2011
33016,H,598,H,,54,5,2011
15344155,G,126255,G,,3042,6,2011
1211868,G,11924,G,,425,8,2011
2020853,G,14656,G,,191,9,2011
503094,H,3473,G,,68,10,2011
377697,G,4584,G,,111,11,2011
766908,G,10923,G,,681,12,2011
490130,G,7322,G,,293,13,2011
108315,G,1524,G,,91,15,2011
0,D,0,D,H,61,16,2011
1995701,G,18594,G,,379,17,2011
631239,H,7925,H,,187,18,2011
0,D,0,D,H,101,19,2011
183929,H,2548,H,,91,20,2011
81082,H,1835,H,,92,21,2011
81727,G,1173,G,,93,22,2011
120296,H,2014,H,,52,23,2011
2887166,G,28545,G,,656,24,2011
6577475,G,51459,G,,889,25,2011
2834026,H,32355,H,,350,26,2011
1098693,G,9793,G,,237,27,2011
55700,H,887,H,,49,28,2011
551809,G,6015,G,,163,29,2011
57938,G,786,G,,65,30,2011
45330,G,830,G,,53,31,2011
110993,G,1857,G,,94,32,2011
123477,G,1288,G,,75,33,2011
4337461,G,37260,G,,528,34,2011
0,D,0,D,J,175,35,2011
3165298,H,40422,H,,737,36,2011
2671869,G,25917,G,,557,37,2011
21989,H,502,H,,28,38,2011
1851870,H,21761,H,,401,39,2011
145538,H,1721,H,,86,40,2011
306897,G,3573,G,,191,41,2011
2541969,G,26467,G,,585,42,2011
80577,H,1122,H,,75,44,2011
222499,G,3068,G,,123,45,2011
24382,G,399,G,,42,46,2011
643366,H,7234,H,,145,47,2011
3369166,H,27214,G,,805,48,2011
240445,G,3098,G,,204,49,2011
26853,G,368,G,,42,50,2011
3582687,H,37893,H,,585,51,2011
1622956,G,16976,G,,402,53,2011
95162,G,1455,G,,35,54,2011
427610,H,5695,H,,175,55,2011
10849,G,175,G,,22,56,2011
435073,H,5624,H,,182,1,2010
20002,H,0,S,E,37,2,2010
774696,H,8379,H,,252,4,2010
35260,H,650,H,,56,5,2010
14764879,G,119400,G,,2917,6,2010
1065798,G,10675,G,,403,8,2010
1958226,G,14663,G,,189,9,2010
419294,H,3046,H,,65,10,2010
300858,G,3888,G,,87,11,2010
606111,G,8068,G,,664,12,2010
425802,H,6566,G,,287,13,2010
88350,G,1293,G,,88,15,2010
0,D,0,D,H,59,16,2010
1826130,G,18094,G,,368,17,2010
552897,H,7085,H,,170,18,2010
272830,H,3388,H,,102,19,2010
157025,H,2506,H,,84,20,2010
66368,G,1650,H,,80,21,2010
70647,G,1001,G,,90,22,2010
107840,H,2009,H,,53,23,2010
2382438,G,24771,G,,631,24,2010
5925571,G,49891,G,,876,25,2010
2687123,H,30966,H,,326,26,2010
794201,G,9038,G,,234,27,2010
37149,G,637,H,,44,28,2010
418199,G,5361,G,,156,29,2010
51772,G,773,G,,68,30,2010
65423,G,868,H,,50,31,2010
110322,G,1757,G,,95,32,2010
132395,G,1338,G,,76,33,2010
4324059,G,41572,G,,529,34,2010
0,D,0,D,J,169,35,2010
3015587,G,38900,H,,713,36,2010
2282430,H,23626,H,,535,37,2010
23491,G,537,G,,27,38,2010
1757629,H,20725,H,,421,39,2010
75422,H,1216,G,,81,40,2010
261271,G,3323,G,,198,41,2010
2553038,G,27046,G,,579,42,2010
51993,G,643,G,,68,44,2010
188383,G,2862,G,,120,45,2010
24082,G,397,H,,37,46,2010
556433,H,6649,H,,132,47,2010
2253940,G,22856,G,,755,48,2010
204147,G,2956,G,,191,49,2010
24078,G,335,G,,39,50,2010
2384839,G,25069,G,,481,51,2010
1627993,G,16507,G,,400,53,2010
77806,G,1221,G,,34,54,2010
404473,H,5302,H,,171,55,2010
10544,G,151,H,,21,56,2010
403183,H,5091,H,,179,1,2009
19162,H,433,H,,33,2,2009
670875,H,7755,H,,238,4,2009
37045,H,676,H,,57,5,2009
13978324,G,123275,G,,2921,6,2009
934879,G,10075,G,,400,8,2009
1395167,H,10653,H,,198,9,2009
402228,H,3311,H,,56,10,2009
310686,G,3975,G,,91,11,2009
555026,G,8175,G,,656,12,2009
390811,H,5423,H,,272,13,2009
94097,G,1432,G,,86,15,2009
0,D,0,D,H,65,16,2009
1702777,G,18965,G,,369,17,2009
572807,H,7268,H,,168,18,2009
243924,H,3190,H,,98,19,2009
160007,H,2363,H,,81,20,2009
57792,G,1480,H,,74,21,2009
59427,G,873,G,,80,22,2009
109300,H,2182,H,,52,23,2009
2136401,G,22920,G,,593,24,2009
5811369,G,50591,G,,879,25,2009
2630395,H,0,S,K,320,26,2009
756596,G,9282,G,,227,27,2009
33204,H,524,H,,38,28,2009
376971,G,4844,G,,143,29,2009
45415,G,727,G,,64,30,2009
45492,H,840,H,,50,31,2009
113812,G,1841,G,,93,32,2009
121772,G,1423,G,,72,33,2009
4065509,G,37943,G,,539,34,2009
0,D,0,D,J,159,35,2009
3328777,G,43297,G,,714,36,2009
2543564,H,25721,H,,533,37,2009
27574,G,811,G,,26,38,2009
1663742,H,20677,H,,423,39,2009
69919,H,1200,G,,71,40,2009
251571,G,3240,G,,194,41,2009
3028287,G,28957,G,,567,42,2009
54817,G,685,G,,67,44,2009
177454,G,2670,G,,117,45,2009
21600,G,376,H,,34,46,2009
569721,H,7112,H,,128,47,2009
2261174,G,24575,G,,732,48,2009
237253,G,2822,H,,189,49,2009
24962,G,347,H,,39,50,2009
2253753,G,22686,G,,468,51,2009
1449956,G,16590,G,,401,53,2009
82473,G,1312,G,,29,54,2009
411683,H,5026,H,,165,55,2009
