ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
4293,G,263,G,,43,1,2011
1138,H,0,S,B,9,2,2011
3394,G,156,H,,14,4,2011
1839,G,131,H,,18,5,2011
16108,G,901,G,,192,6,2011
2610,G,159,G,,31,8,2011
796,H,0,S,B,5,9,2011
0,D,0,D,A,1,10,2011
0,D,0,D,A,2,11,2011
7426,G,468,G,,82,12,2011
4280,H,0,S,C,38,13,2011
0,D,0,D,A,5,15,2011
1203,G,147,G,,27,16,2011
12807,G,646,G,,112,17,2011
8472,G,711,G,,120,18,2011
2748,G,197,G,,53,19,2011
3038,G,307,H,,70,20,2011
1855,G,125,G,,19,21,2011
1646,G,98,G,,22,22,2011
1466,H,0,S,B,15,23,2011
960,H,69,G,,20,24,2011
3577,G,154,G,,43,25,2011
3151,G,288,G,,61,26,2011
4721,G,285,G,,52,27,2011
2308,H,133,H,,31,28,2011
3122,G,206,H,,49,29,2011
421,G,39,G,,15,30,2011
1619,H,128,H,,32,31,2011
0,D,0,D,B,4,32,2011
1381,H,0,S,B,11,33,2011
2366,G,149,H,,39,34,2011
0,D,0,D,B,10,35,2011
31054,H,1394,H,,149,36,2011
3042,G,200,G,,41,37,2011
821,H,0,S,B,19,38,2011
5243,G,415,H,,64,39,2011
1971,G,176,G,,51,40,2011
2552,G,228,G,,55,41,2011
8811,H,453,H,,87,42,2011
746,H,66,H,,14,44,2011
1651,G,112,G,,21,45,2011
0,D,0,D,B,11,46,2011
506,H,0,S,B,14,47,2011
13167,H,659,H,,100,48,2011
0,D,0,D,A,6,49,2011
0,D,0,D,B,8,50,2011
6356,H,282,H,,39,51,2011
7246,G,489,H,,108,53,2011
410,G,0,S,B,14,54,2011
1198,G,147,G,,27,55,2011
1454,H,75,H,,10,56,2011
4290,G,283,G,,46,1,2010
1153,H,55,G,,9,2,2010
3101,G,129,G,,17,4,2010
1578,G,108,G,,17,5,2010
16758,G,928,G,,212,6,2010
2586,G,142,G,,32,8,2010
534,H,14,G,,4,9,2010
0,D,0,D,A,1,10,2010
0,D,0,D,A,2,11,2010
7021,G,429,G,,85,12,2010
4412,H,249,H,,38,13,2010
0,D,0,D,A,5,15,2010
1230,G,143,G,,28,16,2010
12771,G,667,G,,111,17,2010
8375,G,814,G,,121,18,2010
2684,G,194,G,,56,19,2010
3217,G,318,H,,70,20,2010
1598,G,92,G,,20,21,2010
1572,G,103,G,,24,22,2010
1417,H,0,S,B,15,23,2010
861,G,70,G,,21,24,2010
3362,G,163,G,,42,25,2010
3037,G,263,H,,63,26,2010
6003,G,358,G,,52,27,2010
2170,G,142,H,,31,28,2010
2732,G,167,G,,51,29,2010
371,G,41,H,,15,30,2010
1581,H,124,G,,30,31,2010
0,D,0,D,B,4,32,2010
1380,H,65,H,,13,33,2010
2478,G,150,G,,44,34,2010
0,D,0,D,B,7,35,2010
31587,H,1408,H,,157,36,2010
3273,G,208,H,,42,37,2010
259,G,0,S,B,15,38,2010
5243,G,445,H,,68,39,2010
2339,G,198,H,,50,40,2010
2341,G,211,G,,53,41,2010
7862,H,419,H,,93,42,2010
693,G,0,S,B,14,44,2010
1587,G,107,G,,21,45,2010
0,D,0,D,B,12,46,2010
521,H,30,H,,13,47,2010
12078,H,626,H,,103,48,2010
0,D,0,D,A,11,49,2010
0,D,0,D,B,9,50,2010
5604,H,232,H,,37,51,2010
6734,G,456,G,,103,53,2010
371,G,26,G,,12,54,2010
1206,G,133,G,,29,55,2010
1501,H,72,H,,10,56,2010
3490,G,215,H,,42,1,2009
1207,H,52,G,,10,2,2009
2729,G,150,G,,15,4,2009
1116,G,89,G,,16,5,2009
16593,G,985,G,,204,6,2009
2555,G,146,H,,32,8,2009
347,H,15,G,,4,9,2009
0,D,0,D,A,1,10,2009
862,H,0,S,B,3,11,2009
5766,G,375,G,,80,12,2009
3356,H,180,H,,31,13,2009
307,H,15,G,,7,15,2009
920,G,121,G,,25,16,2009
13014,G,686,G,,110,17,2009
8052,G,747,G,,119,18,2009
2557,G,196,G,,54,19,2009
2569,G,279,G,,67,20,2009
994,G,70,G,,19,21,2009
1813,G,108,G,,25,22,2009
1440,H,0,S,B,15,23,2009
698,G,47,H,,16,24,2009
2877,G,149,H,,42,25,2009
3375,G,285,H,,61,26,2009
6035,G,415,G,,53,27,2009
2098,G,166,G,,30,28,2009
2147,G,129,G,,43,29,2009
357,G,0,S,B,15,30,2009
1513,H,130,G,,29,31,2009
0,D,0,D,B,4,32,2009
0,D,0,D,B,13,33,2009
2644,G,162,G,,42,34,2009
0,D,0,D,B,5,35,2009
31107,H,1328,H,,157,36,2009
2679,H,147,H,,39,37,2009
272,G,32,G,,17,38,2009
5149,G,453,H,,74,39,2009
2613,G,219,G,,51,40,2009
2198,G,186,H,,52,41,2009
7478,H,428,H,,90,42,2009
678,G,51,H,,14,44,2009
1521,H,91,H,,22,45,2009
0,D,0,D,B,13,46,2009
301,G,23,G,,13,47,2009
8760,G,430,G,,85,48,2009
342,H,0,S,B,13,49,2009
0,D,0,D,B,9,50,2009
2711,G,0,S,C,41,51,2009
5717,G,366,G,,96,53,2009
377,G,30,G,,12,54,2009
1259,G,142,G,,29,55,2009
0,D,0,D,B,10,56,2009
3434,G,244,G,,43,1,2008
1005,H,43,H,,9,2,2008
2296,G,140,G,,16,4,2008
1124,G,91,H,,15,5,2008
18448,G,1183,H,,220,6,2008
3171,H,159,G,,35,8,2008
338,H,15,G,,5,9,2008
0,D,0,D,A,1,10,2008
945,H,0,S,B,3,11,2008
5828,G,410,G,,87,12,2008
1746,G,131,H,,33,13,2008
281,G,0,S,A,6,15,2008
2245,H,128,G,,26,16,2008
12655,G,670,G,,112,17,2008
8165,G,795,G,,123,18,2008
2480,G,213,G,,58,19,2008
2665,G,279,H,,73,20,2008
960,G,74,G,,19,21,2008
2021,G,108,H,,26,22,2008
1448,H,0,S,B,16,23,2008
760,G,48,H,,17,24,2008
3546,G,173,G,,45,25,2008
3284,G,281,H,,68,26,2008
6041,G,392,G,,53,27,2008
2226,G,143,G,,32,28,2008
2275,G,151,H,,47,29,2008
345,H,0,S,B,15,30,2008
927,G,90,H,,27,31,2008
0,D,0,D,B,4,32,2008
0,D,0,D,B,11,33,2008
2459,G,142,G,,44,34,2008
185,H,40,H,,5,35,2008
32013,H,1399,H,,162,36,2008
2723,H,174,G,,44,37,2008
250,G,37,G,,14,38,2008
7325,G,566,G,,81,39,2008
2547,G,217,H,,51,40,2008
2208,G,204,G,,52,41,2008
7796,H,0,S,E,102,42,2008
621,G,45,G,,14,44,2008
1006,G,0,S,B,21,45,2008
148,G,0,S,B,11,46,2008
358,G,25,G,,16,47,2008
9419,G,461,G,,89,48,2008
0,D,0,D,A,11,49,2008
0,D,0,D,B,8,50,2008
1704,G,0,S,B,38,51,2008
5674,G,375,G,,89,53,2008
342,G,32,G,,13,54,2008
1215,G,151,G,,32,55,2008
331,H,26,H,,8,56,2008
2949,G,201,G,,44,1,2007
694,H,0,S,A,6,2,2007
2565,G,125,G,,16,4,2007
1090,G,0,S,B,17,5,2007
21065,G,1254,G,,228,6,2007
3144,G,197,G,,34,8,2007
1972,H,105,H,,9,9,2007
0,D,0,D,A,1,10,2007
1235,G,0,S,B,3,11,2007
5017,G,428,H,,77,12,2007
1938,G,141,H,,36,13,2007
279,G,14,G,,4,15,2007
1991,H,132,H,,25,16,2007
9272,G,582,H,,92,17,2007
9743,G,828,G,,123,18,2007
3280,G,225,H,,59,19,2007
3842,G,349,H,,74,20,2007
827,G,71,G,,17,21,2007
1196,G,86,G,,22,22,2007
1806,H,0,S,B,19,23,2007
838,G,0,S,B,18,24,2007
6357,H,236,H,,50,25,2007
4108,G,352,G,,73,26,2007
8161,G,489,G,,61,27,2007
1851,G,129,G,,31,28,2007
2974,G,157,G,,52,29,2007
429,G,32,G,,15,30,2007
861,G,95,G,,30,31,2007
0,D,0,D,B,3,32,2007
0,D,0,D,B,11,33,2007
3104,G,187,G,,49,34,2007
0,D,0,D,B,8,35,2007
45859,G,1481,H,,163,36,2007
6066,G,273,H,,46,37,2007
291,G,0,S,B,18,38,2007
7250,G,642,G,,93,39,2007
3186,G,232,G,,51,40,2007
1832,G,203,G,,51,41,2007
8051,H,501,H,,112,42,2007
759,G,41,H,,18,44,2007
577,G,0,S,B,20,45,2007
163,G,0,S,B,11,46,2007
1129,H,0,S,B,17,47,2007
8227,G,455,G,,87,48,2007
814,H,33,H,,12,49,2007
0,D,0,D,B,7,50,2007
2587,G,129,H,,42,51,2007
7035,G,471,G,,93,53,2007
315,G,28,H,,12,54,2007
1061,G,118,H,,32,55,2007
274,H,0,S,A,9,56,2007
2955,-,197,-,,42,1,2006
309,-,10,-,,6,2,2006
3162,-,177,-,,18,4,2006
1136,-,87,-,,17,5,2006
19994,-,1189,-,,244,6,2006
3180,-,202,-,,38,8,2006
0,-,0,-,C,9,9,2006
0,-,0,-,A,1,10,2006
0,-,0,-,B,2,11,2006
4909,-,395,-,,74,12,2006
0,-,0,-,C,39,13,2006
0,-,0,-,A,6,15,2006
0,-,0,-,C,25,16,2006
9361,-,647,-,,102,17,2006
8856,-,810,-,,130,18,2006
2907,-,192,-,,58,19,2006
0,-,0,-,E,76,20,2006
843,-,83,-,,18,21,2006
1362,-,84,-,,21,22,2006
1576,-,78,-,,19,23,2006
0,-,0,-,B,17,24,2006
5847,-,249,-,,46,25,2006
4156,-,350,-,,67,26,2006
7330,-,396,-,,58,27,2006
0,-,0,-,C,31,28,2006
0,-,0,-,C,59,29,2006
440,-,37,-,,14,30,2006
0,-,0,-,B,31,31,2006
415,-,24,-,,3,32,2006
0,-,0,-,B,8,33,2006
3630,-,202,-,,52,34,2006
0,-,0,-,B,9,35,2006
43963,-,1569,-,,173,36,2006
0,-,0,-,C,35,37,2006
0,-,0,-,B,22,38,2006
8610,-,662,-,,99,39,2006
2840,-,232,-,,50,40,2006
1794,-,209,-,,54,41,2006
7599,-,530,-,,115,42,2006
0,-,0,-,B,17,44,2006
544,-,57,-,,17,45,2006
0,-,0,-,B,12,46,2006
1013,-,56,-,,18,47,2006
7860,-,469,-,,87,48,2006
667,-,36,-,,13,49,2006
289,-,30,-,,7,50,2006
2162,-,124,-,,36,51,2006
6013,-,439,-,,89,53,2006
0,-,0,-,B,15,54,2006
1206,-,177,-,,35,55,2006
391,-,39,-,,11,56,2006
2923,-,243,-,,44,1,2005
339,-,20,-,,7,2,2005
3424,-,283,-,,20,4,2005
1061,-,85,-,,17,5,2005
18665,-,1222,-,,248,6,2005
2724,-,235,-,,39,8,2005
0,-,0,-,C,12,9,2005
0,-,0,-,A,1,10,2005
0,-,0,-,B,3,11,2005
4760,-,399,-,,75,12,2005
1747,-,126,-,,39,13,2005
0,-,0,-,A,7,15,2005
807,-,125,-,,25,16,2005
8769,-,632,-,,99,17,2005
8485,-,788,-,,131,18,2005
0,-,0,-,C,61,19,2005
0,-,0,-,E,80,20,2005
750,-,65,-,,17,21,2005
1276,-,91,-,,21,22,2005
1368,-,75,-,,22,23,2005
863,-,60,-,,18,24,2005
3332,-,199,-,,49,25,2005
3626,-,319,-,,72,26,2005
5949,-,411,-,,58,27,2005
1724,-,134,-,,30,28,2005
0,-,0,-,C,61,29,2005
416,-,29,-,,13,30,2005
0,-,0,-,C,33,31,2005
293,-,31,-,,3,32,2005
1419,-,70,-,,10,33,2005
3362,-,254,-,,55,34,2005
0,-,0,-,B,9,35,2005
39693,-,1610,-,,177,36,2005
0,-,0,-,C,46,37,2005
0,-,0,-,B,22,38,2005
8219,-,642,-,,105,39,2005
2368,-,233,-,,50,40,2005
1752,-,227,-,,59,41,2005
8840,-,595,-,,133,42,2005
0,-,0,-,B,18,44,2005
571,-,61,-,,18,45,2005
0,-,0,-,B,13,46,2005
606,-,54,-,,20,47,2005
8547,-,473,-,,87,48,2005
0,-,0,-,B,13,49,2005
346,-,33,-,,8,50,2005
2111,-,128,-,,37,51,2005
5714,-,519,-,,92,53,2005
0,-,0,-,B,14,54,2005
1278,-,197,-,,36,55,2005
480,-,39,-,,11,56,2005
2474,-,182,-,,40,1,2004
0,-,0,-,C,7,2,2004
4190,-,329,-,,20,4,2004
1013,-,88,-,,18,5,2004
29372,-,1926,-,,280,6,2004
2669,-,236,-,,41,8,2004
0,-,0,-,C,14,9,2004
0,-,0,-,A,1,10,2004
0,-,0,-,B,3,11,2004
4418,-,465,-,,79,12,2004
1798,-,164,-,,42,13,2004
0,-,0,-,B,7,15,2004
0,-,0,-,C,25,16,2004
10238,-,689,-,,104,17,2004
8097,-,848,-,,132,18,2004
2735,-,268,-,,62,19,2004
3167,-,384,-,,84,20,2004
770,-,86,-,,16,21,2004
0,-,0,-,C,24,22,2004
1054,-,70,-,,21,23,2004
0,-,0,-,B,22,24,2004
4439,-,308,-,,54,25,2004
3518,-,337,-,,78,26,2004
5874,-,435,-,,61,27,2004
1667,-,144,-,,32,28,2004
0,-,0,-,C,66,29,2004
452,-,43,-,,17,30,2004
0,-,0,-,C,34,31,2004
0,-,0,-,B,5,32,2004
0,-,0,-,B,10,33,2004
3605,-,242,-,,58,34,2004
1216,-,68,-,,9,35,2004
40436,-,1478,-,,181,36,2004
4138,-,246,-,,44,37,2004
0,-,0,-,B,23,38,2004
9048,-,660,-,,110,39,2004
2227,-,256,-,,50,40,2004
1738,-,248,-,,57,41,2004
8084,-,572,-,,131,42,2004
0,-,0,-,B,17,44,2004
444,-,51,-,,19,45,2004
0,-,0,-,B,12,46,2004
1146,-,91,-,,24,47,2004
8215,-,519,-,,87,48,2004
0,-,0,-,B,14,49,2004
0,-,0,-,B,8,50,2004
2052,-,166,-,,39,51,2004
5423,-,399,-,,93,53,2004
0,-,0,-,B,13,54,2004
1322,-,214,-,,35,55,2004
464,-,51,-,,11,56,2004
2395,-,160,-,,45,1,2003
0,-,0,-,A,8,2,2003
4400,-,330,-,,23,4,2003
1145,-,100,-,,20,5,2003
28659,-,1783,-,,308,6,2003
2497,-,204,-,,43,8,2003
0,-,0,-,C,12,9,2003
0,-,0,-,A,2,10,2003
0,-,0,-,B,3,11,2003
4353,-,464,-,,90,12,2003
1876,-,181,-,,44,13,2003
0,-,0,-,A,5,15,2003
0,-,0,-,B,25,16,2003
9944,-,650,-,,111,17,2003
7056,-,823,-,,133,18,2003
2509,-,220,-,,67,19,2003
0,-,0,-,E,87,20,2003
778,-,87,-,,19,21,2003
1926,-,116,-,,29,22,2003
0,-,0,-,B,20,23,2003
1086,-,97,-,,24,24,2003
4280,-,310,-,,62,25,2003
0,-,0,-,E,85,26,2003
0,-,0,-,E,66,27,2003
1504,-,151,-,,30,28,2003
0,-,0,-,C,71,29,2003
0,-,0,-,B,16,30,2003
0,-,0,-,C,37,31,2003
0,-,0,-,B,5,32,2003
0,-,0,-,B,9,33,2003
3645,-,213,-,,58,34,2003
0,-,0,-,B,9,35,2003
24979,-,1516,-,,188,36,2003
3550,-,245,-,,49,37,2003
0,-,0,-,B,24,38,2003
8485,-,629,-,,116,39,2003
2331,-,218,-,,52,40,2003
1566,-,209,-,,57,41,2003
6911,-,467,-,,127,42,2003
0,-,0,-,B,17,44,2003
0,-,0,-,B,15,45,2003
0,-,0,-,B,14,46,2003
0,-,0,-,B,24,47,2003
8343,-,523,-,,95,48,2003
0,-,0,-,B,17,49,2003
375,-,34,-,,8,50,2003
1807,-,161,-,,46,51,2003
5380,-,434,-,,101,53,2003
0,-,0,-,B,14,54,2003
1344,-,179,-,,36,55,2003
426,-,48,-,,12,56,2003
1313,-,103,-,,30,23,2002
861,-,82,-,,11,33,2002
405,-,43,-,,10,50,2002
3693,-,253,-,,81,25,2002
0,-,0,-,B,20,44,2002
0,-,0,-,B,13,9,2002
31651,-,1454,-,,237,36,2002
3942,-,277,-,,64,34,2002
8839,-,622,-,,154,42,2002
5794,-,543,-,,128,39,2002
0,-,0,-,F,143,18,2002
9117,-,734,-,,129,17,2002
4035,-,370,-,,90,26,2002
2401,-,313,-,,48,55,2002
9167,-,584,-,,69,27,2002
2659,-,299,-,,69,19,2002
