ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
59510,G,1666,G,,289,1,2011
16630,G,287,H,,107,2,2011
89818,G,3160,G,,567,4,2011
26786,G,889,G,,163,5,2011
799034,G,22548,G,,3794,6,2011
87210,G,2757,G,,880,8,2011
62368,G,1408,G,,463,9,2011
22936,G,486,G,,90,10,2011
3832,H,0,S,B,6,11,2011
301549,G,10285,G,,2634,12,2011
101015,G,2813,G,,608,13,2011
69346,G,1423,G,,154,15,2011
21745,G,771,G,,264,16,2011
241418,G,5063,G,,1429,17,2011
126743,G,3266,G,,632,18,2011
46226,G,1386,G,,295,19,2011
42328,G,1363,G,,363,20,2011
48934,G,1467,G,,285,21,2011
92087,G,2656,G,,288,22,2011
20993,G,660,G,,240,23,2011
164587,G,3889,G,,756,24,2011
143472,G,2603,G,,776,25,2011
141679,G,3207,G,,878,26,2011
138929,G,2837,G,,688,27,2011
28440,G,1034,G,,146,28,2011
142509,G,3278,G,,613,29,2011
14336,G,411,G,,204,30,2011
31986,G,1088,G,,265,31,2011
61214,G,1683,G,,210,32,2011
34473,G,751,G,,181,33,2011
166052,G,3337,G,,956,34,2011
38546,G,1161,G,,150,35,2011
427753,G,9548,G,,2333,36,2011
118607,G,3992,G,,868,37,2011
14748,G,444,G,,108,38,2011
180021,G,4017,G,,962,39,2011
44673,G,1635,G,,303,40,2011
87565,G,2509,G,,730,41,2011
225684,G,4935,G,,1084,42,2011
21316,G,462,G,,199,44,2011
57365,G,2000,G,,401,45,2011
8973,G,262,H,,90,46,2011
63538,G,1977,G,,316,47,2011
888272,H,24524,H,,1310,48,2011
53109,H,1822,H,,424,49,2011
15069,G,312,G,,156,50,2011
191563,G,4937,G,,991,51,2011
207624,G,5041,G,,1234,53,2011
15409,H,439,H,,69,54,2011
96105,G,2498,G,,696,55,2011
8581,G,269,G,,91,56,2011
63251,G,1923,G,,311,1,2010
17015,G,308,H,,110,2,2010
89336,G,3327,G,,624,4,2010
21728,G,951,G,,171,5,2010
803683,G,24182,G,,3970,6,2010
89248,G,2799,G,,909,8,2010
60198,G,1375,G,,470,9,2010
21767,G,451,G,,95,10,2010
3824,G,64,H,,7,11,2010
298425,G,10520,G,,2818,12,2010
103425,G,3239,G,,684,13,2010
65888,G,1395,G,,158,15,2010
22686,G,908,G,,306,16,2010
