ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
231722,G,5617,G,,385,1,2011
19275,G,395,H,,33,2,2011
238129,G,5297,G,,416,4,2011
131735,G,3277,G,,245,5,2011
2207472,G,41392,G,,3104,6,2011
226763,G,4676,G,,360,8,2011
157179,G,3314,G,,205,9,2011
24331,G,599,G,,71,10,2011
0,D,0,D,A,2,11,2011
747682,G,17496,G,,1838,12,2011
554338,G,11176,G,,729,13,2011
35211,G,775,G,,61,15,2011
63761,G,1580,G,,124,16,2011
931183,G,16531,G,,898,17,2011
484639,G,11297,G,,621,18,2011
201521,G,4927,G,,248,19,2011
133923,G,3245,G,,234,20,2011
414527,H,6752,G,,297,21,2011
135752,G,3125,H,,266,22,2011
55511,G,1488,G,,108,23,2011
210080,G,5013,G,,371,24,2011
307758,H,6424,G,,456,25,2011
1432995,G,21764,G,,1000,26,2011
357432,G,7768,G,,437,27,2011
149782,G,3241,G,,209,28,2011
406674,G,8691,G,,549,29,2011
48902,G,1102,G,,81,30,2011
116075,G,2656,G,,173,31,2011
95754,G,2022,G,,178,32,2011
56027,G,1340,H,,98,33,2011
767087,G,12995,G,,728,34,2011
53992,G,1405,G,,119,35,2011
551851,G,13399,G,,1330,36,2011
353768,G,8459,G,,702,37,2011
76883,G,1663,G,,96,38,2011
783280,G,17208,G,,976,39,2011
195157,G,4177,G,,268,40,2011
196493,G,4401,G,,306,41,2011
794599,G,18939,G,,1034,42,2011
31860,G,945,G,,85,44,2011
129953,G,3412,G,,324,45,2011
57000,G,1365,G,,102,46,2011
429821,G,8978,G,,499,47,2011
1203873,G,24584,G,,1787,48,2011
142923,G,3124,G,,199,49,2011
30759,G,797,H,,59,50,2011
284470,G,6943,G,,535,51,2011
259943,G,5324,G,,432,53,2011
69759,G,1690,G,,127,54,2011
434994,G,8950,G,,417,55,2011
35485,H,682,H,,41,56,2011
243243,G,5919,G,,389,1,2010
18111,G,379,H,,31,2,2010
225456,G,5000,G,,420,4,2010
147004,G,3761,G,,249,5,2010
2110691,G,40771,G,,3139,6,2010
225233,G,4715,G,,379,8,2010
153372,G,3375,G,,219,9,2010
29252,H,706,G,,69,10,2010
0,D,0,D,B,2,11,2010
745202,G,16963,G,,1850,12,2010
535662,G,11020,G,,758,13,2010
31774,G,759,G,,57,15,2010
64053,G,1711,G,,133,16,2010
893497,G,16020,G,,925,17,2010
461279,G,10700,G,,617,18,2010
191122,G,5021,G,,255,19,2010
130954,G,3255,G,,247,20,2010
359122,H,6897,H,,318,21,2010
130185,G,3262,H,,275,22,2010
53810,G,1557,G,,113,23,2010
211309,G,5012,G,,395,24,2010
302801,H,6577,H,,476,25,2010
1386469,G,21898,G,,1014,26,2010
334518,G,7789,G,,442,27,2010
147664,G,3179,G,,224,28,2010
364487,G,8612,G,,581,29,2010
40432,G,1051,G,,82,30,2010
109614,G,2561,G,,180,31,2010
89500,G,1993,G,,182,32,2010
55674,G,1335,G,,97,33,2010
717207,G,12713,G,,733,34,2010
51028,G,1431,G,,129,35,2010
547458,G,13406,G,,1354,36,2010
333954,G,8313,G,,727,37,2010
73231,G,1802,G,,92,38,2010
726580,G,16957,G,,998,39,2010
177611,G,4542,G,,282,40,2010
197695,G,4662,G,,324,41,2010
728076,G,18356,G,,1043,42,2010
33703,G,929,G,,93,44,2010
127712,G,3542,G,,346,45,2010
57316,G,1522,G,,104,46,2010
392706,G,8847,G,,518,47,2010
1106031,G,23320,G,,1810,48,2010
116093,G,2960,G,,196,49,2010
27687,G,728,G,,50,50,2010
259161,G,6629,G,,549,51,2010
239861,G,5388,G,,451,53,2010
69081,G,1835,G,,129,54,2010
454847,G,9002,G,,430,55,2010
25790,H,485,H,,39,56,2010
212601,G,5552,G,,418,1,2009
18929,G,405,H,,34,2,2009
218826,G,5257,G,,449,4,2009
128115,G,3402,G,,254,5,2009
2402926,G,44394,G,,3269,6,2009
265953,G,5822,G,,378,8,2009
174106,G,3937,G,,222,9,2009
26724,H,684,H,,67,10,2009
0,D,0,D,B,4,11,2009
724090,G,16948,G,,1801,12,2009
544652,G,11994,G,,783,13,2009
30455,G,820,G,,63,15,2009
65823,G,1757,G,,132,16,2009
793804,G,16172,G,,923,17,2009
457308,G,11600,G,,615,18,2009
192567,G,5192,G,,267,19,2009
122699,G,3169,G,,248,20,2009
460709,H,7456,H,,320,21,2009
126479,G,3179,H,,274,22,2009
53951,G,1393,G,,115,23,2009
206752,G,4997,G,,394,24,2009
322673,H,6920,G,,489,25,2009
1374976,G,21922,G,,1037,26,2009
345809,G,8034,G,,446,27,2009
184251,G,3874,G,,233,28,2009
365637,G,9056,G,,592,29,2009
42315,G,1146,H,,83,30,2009
106223,G,2452,G,,186,31,2009
95849,G,2168,G,,190,32,2009
53636,G,1302,H,,95,33,2009
701691,G,12838,G,,739,34,2009
54184,G,1468,G,,129,35,2009
547501,G,13621,G,,1378,36,2009
318956,G,8386,G,,744,37,2009
70665,G,1695,G,,94,38,2009
724899,G,17865,G,,1007,39,2009
192853,G,4677,G,,290,40,2009
196458,G,4551,G,,325,41,2009
776767,G,19004,G,,1065,42,2009
35684,G,986,G,,96,44,2009
127071,G,3471,G,,345,45,2009
57225,G,1428,G,,106,46,2009
373267,G,8699,G,,533,47,2009
1149942,G,25106,G,,1800,48,2009
114174,G,3019,G,,194,49,2009
26433,G,665,G,,49,50,2009
249949,G,6618,G,,544,51,2009
251300,G,5472,G,,462,53,2009
70547,G,1796,G,,132,54,2009
415252,G,9314,G,,428,55,2009
24431,G,604,G,,41,56,2009
224545,G,6037,G,,451,1,2008
19857,G,466,H,,38,2,2008
261574,G,6445,G,,464,4,2008
132524,G,3545,G,,261,5,2008
2644206,G,49777,G,,3403,6,2008
290676,G,6047,G,,394,8,2008
186544,G,4056,G,,227,9,2008
37999,G,881,G,,75,10,2008
2338,G,91,G,,5,11,2008
832357,G,20480,G,,1941,12,2008
613137,G,12794,G,,823,13,2008
38195,H,901,G,,71,15,2008
69644,G,1931,G,,138,16,2008
796115,G,16233,G,,947,17,2008
518030,G,12862,G,,622,18,2008
206373,G,5238,G,,282,19,2008
146450,G,3709,G,,258,20,2008
469500,H,7955,H,,326,21,2008
131826,G,3421,G,,298,22,2008
52690,G,1438,G,,114,23,2008
236179,G,5891,G,,410,24,2008
325394,G,7005,G,,505,25,2008
1510197,G,23950,G,,1066,26,2008
368342,G,8068,G,,461,27,2008
150288,G,3471,G,,240,28,2008
386705,G,9758,G,,620,29,2008
46712,G,1174,G,,90,30,2008
100619,G,2445,G,,187,31,2008
114528,G,2609,G,,203,32,2008
55949,G,1353,G,,102,33,2008
701714,G,13245,G,,780,34,2008
61934,G,1681,G,,137,35,2008
583798,G,14794,G,,1424,36,2008
380627,G,9727,G,,773,37,2008
58496,G,1649,G,,96,38,2008
787602,G,19377,G,,1047,39,2008
185638,G,4791,G,,294,40,2008
218279,G,5163,G,,347,41,2008
793847,G,19821,G,,1087,42,2008
38694,G,1042,G,,101,44,2008
138225,G,3970,G,,352,45,2008
54239,G,1335,G,,110,46,2008
412199,G,9953,G,,564,47,2008
1273763,G,27492,G,,1890,48,2008
152283,G,3669,G,,213,49,2008
26328,G,636,G,,51,50,2008
