ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
3540734,G,69928,G,,5314,1,2011
485723,G,8642,G,,739,2,2011
5808627,G,91256,G,,6474,4,2011
2179650,G,43452,G,,3403,5,2011
59070387,G,790097,G,,57471,6,2011
5995267,G,90442,G,,7096,8,2011
5240744,G,71127,G,,4383,9,2011
1449153,H,16359,G,,1058,10,2011
338528,G,4336,G,,446,11,2011
14741724,G,279174,G,,30193,12,2011
11119854,G,184956,G,,13025,13,2011
814026,G,18471,G,,1732,15,2011
1127794,G,23831,G,,1987,16,2011
20045231,G,302328,G,,19078,17,2011
5580785,G,108216,G,,7786,18,2011
3097777,G,64571,G,,4799,19,2011
3305811,G,60949,G,,4400,20,2011
3700949,G,67615,G,,4239,21,2011
4033021,G,75009,G,,5511,22,2011
811776,G,16696,G,,1582,23,2011
5343679,G,84274,G,,5716,24,2011
9798304,G,126596,G,,8068,25,2011
9704028,G,153267,G,,11380,26,2011
8961767,G,126179,G,,8176,27,2011
1521148,G,34535,G,,2789,28,2011
6056864,G,120076,G,,7883,29,2011
628833,G,14078,G,,1483,30,2011
2012426,G,40142,G,,3047,31,2011
1769517,G,34302,G,,2859,32,2011
1560060,G,23413,G,,1821,33,2011
20650799,G,249652,G,,14642,34,2011
980953,G,20125,G,,1946,35,2011
22799917,G,352304,G,,32670,36,2011
10332098,G,164372,G,,11590,37,2011
1077131,G,20133,G,,1535,38,2011
12110543,G,214973,G,,14184,39,2011
2976464,G,57372,G,,4501,40,2011
5869793,H,79964,G,,5423,41,2011
14969741,G,235931,G,,14994,42,2011
1129249,G,18639,G,,1404,44,2011
3257200,G,62547,G,,4812,45,2011
764723,G,16911,G,,1426,46,2011
6344101,G,111428,G,,6858,47,2011
29783778,G,457938,G,,31545,48,2011
2792477,G,52392,G,,3550,49,2011
514730,G,10623,G,,852,50,2011
6070940,G,100405,G,,7342,51,2011
7533338,G,120694,G,,9281,53,2011
891168,G,18935,G,,1544,54,2011
6018799,G,108847,G,,7063,55,2011
462807,G,7826,G,,830,56,2011
3442973,G,70363,G,,5335,1,2010
472777,G,8681,G,,743,2,2010
5328259,G,89887,G,,6504,4,2010
2093257,G,43250,G,,3386,5,2010
55263323,G,790823,G,,58023,6,2010
5725837,G,91278,G,,7140,8,2010
4972888,G,68349,G,,4418,9,2010
1354697,H,16834,H,,1023,10,2010
356129,G,4568,G,,413,11,2010
14018422,G,276704,G,,30212,12,2010
10756444,G,184106,G,,13125,13,2010
823543,G,18836,G,,1749,15,2010
1036000,G,23296,G,,2019,16,2010
19121947,G,298978,G,,19194,17,2010
5171520,G,105332,G,,7771,18,2010
2951318,G,64370,G,,4801,19,2010
3097628,G,60985,G,,4432,20,2010
3483531,G,67931,G,,4284,21,2010
3775364,G,74042,G,,5536,22,2010
825264,G,17294,G,,1591,23,2010
5407971,G,87672,G,,5761,24,2010
10009076,G,129557,G,,8161,25,2010
9149056,G,153933,G,,11511,26,2010
8494540,G,125455,G,,8249,27,2010
1459191,G,34469,G,,2829,28,2010
5747374,G,119024,G,,7940,29,2010
558527,G,13768,G,,1455,30,2010
1934743,G,39618,G,,3024,31,2010
1724303,G,34429,G,,2858,32,2010
1580019,G,23924,G,,1865,33,2010
19688580,G,251510,G,,14871,34,2010
946443,G,20663,G,,1957,35,2010
21987318,G,346864,G,,32975,36,2010
9674964,G,161807,G,,11651,37,2010
922747,G,19104,G,,1500,38,2010
11424541,G,210536,G,,14310,39,2010
2764283,G,56752,G,,4594,40,2010
5399497,H,80074,G,,5505,41,2010
14217623,G,233670,G,,15077,42,2010
1061617,G,18239,G,,1409,44,2010
2919285,G,59186,G,,4899,45,2010
728889,G,16717,G,,1406,46,2010
6130192,G,113040,G,,6939,47,2010
28125856,G,455290,G,,31526,48,2010
2564186,G,52770,G,,3522,49,2010
503647,G,10619,G,,865,50,2010
5875847,G,102277,G,,7415,51,2010
7282934,G,119768,G,,9382,53,2010
849264,G,18681,G,,1552,54,2010
5437024,G,105552,G,,7074,55,2010
424090,G,7632,G,,827,56,2010
3430393,G,74638,G,,5456,1,2009
471129,G,8923,G,,758,2,2009
5222462,G,94376,G,,6699,4,2009
1959692,G,42930,G,,3387,5,2009
54299242,G,826614,G,,59169,6,2009
5923500,G,97732,G,,7215,8,2009
5189980,G,75632,G,,4499,9,2009
1393078,H,17857,G,,1004,10,2009
359164,G,5056,G,,416,11,2009
14069727,G,287665,G,,30517,12,2009
11047856,G,191424,G,,13323,13,2009
823471,G,19045,G,,1788,15,2009
1041126,G,24109,G,,2041,16,2009
18705387,G,304994,G,,19407,17,2009
5047874,G,109027,G,,7925,18,2009
2870202,G,65820,G,,4860,19,2009
2940949,G,60722,G,,4437,20,2009
3621926,G,71819,G,,4328,21,2009
3757593,G,77035,G,,5503,22,2009
816200,G,17824,G,,1582,23,2009
5397349,G,91290,G,,5844,24,2009
9521858,G,135386,G,,8352,25,2009
8758278,G,158543,G,,11617,26,2009
8320168,G,131638,G,,8297,27,2009
1474041,G,35055,G,,2851,28,2009
5678046,G,124339,G,,8067,29,2009
560154,G,13972,G,,1448,30,2009
1904074,G,39429,G,,2988,31,2009
1779134,G,35406,G,,2901,32,2009
1590904,G,25195,G,,1840,33,2009
19128666,G,256966,G,,15181,34,2009
970748,G,21779,G,,1994,35,2009
21904131,G,369767,G,,33391,36,2009
9265782,G,168381,G,,11787,37,2009
864927,G,18698,G,,1488,38,2009
11264215,G,218619,G,,14624,39,2009
2780112,G,59935,G,,4591,40,2009
5146424,H,83014,G,,5610,41,2009
13610436,G,239033,G,,15252,42,2009
1057301,G,21369,G,,1447,44,2009
2907613,G,62299,G,,4955,45,2009
681919,G,16367,G,,1398,46,2009
5887696,G,114284,G,,7080,47,2009
28034762,G,479142,G,,31555,48,2009
2557486,G,53733,G,,3562,49,2009
484820,G,10585,G,,848,50,2009
5923569,G,106047,G,,7504,51,2009
7071157,G,127188,G,,9475,53,2009
868734,G,19337,G,,1565,54,2009
5342885,G,109275,G,,7110,55,2009
430028,G,8456,G,,822,56,2009
3722425,G,79712,G,,5621,1,2008
469301,G,8957,G,,761,2,2008
5295178,G,100540,G,,6933,4,2008
2040159,G,47048,G,,3459,5,2008
58314452,G,887656,G,,60768,6,2008
6428807,G,105068,G,,7410,8,2008
5562627,G,78379,G,,4579,9,2008
1443509,H,18957,G,,1021,10,2008
359819,G,5161,G,,414,11,2008
15215367,G,317717,G,,31713,12,2008
11614448,G,205130,G,,13888,13,2008
875090,G,20567,G,,1829,15,2008
1115900,G,25883,G,,2094,16,2008
19574809,G,317823,G,,19756,17,2008
5414554,G,117077,G,,8034,18,2008
2927114,G,65980,G,,4929,19,2008
3078655,G,60531,G,,4501,20,2008
3674479,G,74882,G,,4428,21,2008
3797000,G,77336,G,,5579,22,2008
838163,G,18961,G,,1606,23,2008
