ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
112858,H,5303,H,,667,1,2011
20718,H,756,H,,90,2,2011
235867,G,9306,G,,867,4,2011
124239,H,3733,G,,405,5,2011
2155964,G,57576,G,,5862,6,2011
214182,H,7871,H,,880,8,2011
140073,H,4960,H,,571,9,2011
44098,H,2006,H,,174,10,2011
0,D,0,D,F,64,11,2011
774979,G,29327,H,,3582,12,2011
298235,H,12351,H,,1466,13,2011
36005,H,1481,H,,151,15,2011
48679,G,2031,G,,272,16,2011
557988,H,19895,H,,2089,17,2011
201877,G,8798,H,,1047,18,2011
94271,G,4363,H,,583,19,2011
117294,H,4883,H,,508,20,2011
125506,H,5519,H,,628,21,2011
115166,H,5162,H,,621,22,2011
40373,H,1582,H,,206,23,2011
215739,H,8166,H,,875,24,2011
284998,H,9538,H,,1015,25,2011
333071,G,13798,G,,1811,26,2011
204417,H,8636,H,,926,27,2011
52986,H,2714,H,,361,28,2011
202479,G,8513,H,,1035,29,2011
31805,H,1320,H,,202,30,2011
62822,G,2512,G,,263,31,2011
99296,G,3892,G,,402,32,2011
69462,G,2593,H,,285,33,2011
337027,G,12300,H,,1475,34,2011
46751,G,2080,H,,253,35,2011
867297,H,29028,H,,3561,36,2011
285438,H,12384,H,,1303,37,2011
36867,G,1332,G,,143,38,2011
318551,H,14534,H,,1708,39,2011
106618,G,4740,G,,588,40,2011
152562,G,5477,H,,649,41,2011
390803,H,14924,H,,1916,42,2011
30108,H,1106,H,,154,44,2011
98909,H,4673,H,,579,45,2011
38188,G,1261,H,,166,46,2011
194519,G,7449,H,,884,47,2011
879331,G,36013,H,,3765,48,2011
91340,G,3733,H,,453,49,2011
14670,G,652,H,,103,50,2011
302355,H,12288,H,,1200,51,2011
535394,H,10913,H,,957,53,2011
28343,G,1518,H,,236,54,2011
186257,H,7927,H,,942,55,2011
17758,G,754,G,,125,56,2011
107325,H,4858,H,,692,1,2010
17461,G,661,G,,90,2,2010
231203,G,8918,G,,882,4,2010
115178,H,3740,G,,427,5,2010
2008698,G,56858,H,,5725,6,2010
225707,H,7480,H,,851,8,2010
134521,H,4686,H,,577,9,2010
44708,H,0,S,G,181,10,2010
0,D,0,D,E,55,11,2010
706993,G,27007,H,,3376,12,2010
299849,H,11927,H,,1462,13,2010
34713,H,1376,H,,150,15,2010
44212,G,1896,G,,278,16,2010
555783,H,18664,H,,2083,17,2010
206682,G,8673,G,,1044,18,2010
93268,G,4334,G,,591,19,2010
121637,G,5062,H,,508,20,2010
93401,H,4178,H,,610,21,2010
