ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
114584,H,1623,H,,19,1,2011
9212,H,195,H,,10,4,2011
9441,H,214,G,,9,5,2011
177736,G,3548,G,,97,6,2011
0,D,0,D,B,5,8,2011
25960,G,490,G,,17,9,2011
0,D,0,D,C,4,10,2011
0,D,0,D,G,24,12,2011
83847,H,1595,H,,38,13,2011
1956,G,70,G,,3,16,2011
243474,H,3369,G,,56,17,2011
170226,H,2454,H,,28,18,2011
0,D,0,D,C,4,19,2011
11695,H,221,H,,9,20,2011
187458,G,2207,H,,27,21,2011
137918,G,1520,G,,16,22,2011
0,D,0,D,B,1,23,2011
14357,G,289,G,,9,24,2011
108212,G,1603,G,,37,25,2011
297929,H,3683,H,,56,26,2011
39646,H,799,H,,24,27,2011
48107,G,777,G,,14,28,2011
15229,H,351,H,,12,29,2011
0,D,0,D,B,2,30,2011
0,D,0,D,B,3,31,2011
2304,G,62,H,,3,32,2011
13785,H,265,H,,10,33,2011
111338,G,1760,G,,44,34,2011
49820,H,930,H,,26,36,2011
174062,G,2602,G,,42,37,2011
238185,G,4127,G,,78,39,2011
18173,G,375,H,,7,40,2011
12388,H,186,H,,11,41,2011
233129,H,3514,H,,59,42,2011
15195,H,312,H,,12,44,2011
138813,G,2210,H,,20,45,2011
0,D,0,D,B,1,46,2011
58540,H,1058,H,,18,47,2011
1368597,H,13824,G,,102,48,2011
8965,H,230,H,,7,49,2011
7369,H,134,H,,4,50,2011
50379,G,770,G,,13,51,2011
23073,H,367,G,,10,53,2011
166878,H,1815,H,,8,54,2011
60875,G,1249,G,,25,55,2011
106320,H,1515,H,,17,1,2010
0,D,0,D,C,9,4,2010
16703,G,319,G,,10,5,2010
177513,G,3531,G,,96,6,2010
0,D,0,D,B,6,8,2010
31629,G,562,G,,17,9,2010
0,D,0,D,C,5,10,2010
0,D,0,D,G,23,12,2010
78999,H,1511,H,,35,13,2010
1669,G,57,G,,4,16,2010
193966,G,2926,G,,57,17,2010
162000,H,2467,H,,28,18,2010
35264,H,433,H,,5,19,2010
10180,H,213,H,,9,20,2010
182506,G,2571,H,,28,21,2010
137815,G,1494,G,,16,22,2010
0,D,0,D,B,1,23,2010
16606,H,301,H,,11,24,2010
89416,G,1368,G,,34,25,2010
201066,H,2852,G,,55,26,2010
35293,H,687,H,,24,27,2010
46875,H,703,G,,13,28,2010
17286,H,0,S,E,13,29,2010
0,D,0,D,B,2,30,2010
1626,G,41,G,,4,31,2010
2433,G,65,H,,3,32,2010
17400,G,329,G,,10,33,2010
108906,G,1605,G,,42,34,2010
0,D,0,D,A,1,35,2010
49537,H,890,H,,26,36,2010
155895,G,2483,G,,40,37,2010
243363,G,4263,G,,76,39,2010
16277,G,317,H,,7,40,2010
9545,G,173,H,,11,41,2010
233617,H,3539,G,,60,42,2010
13198,H,294,H,,11,44,2010
153207,G,3024,G,,22,45,2010
0,D,0,D,B,1,46,2010
57680,H,983,H,,17,47,2010
1212009,H,13444,H,,99,48,2010
8690,H,256,H,,7,49,2010
7588,H,169,H,,4,50,2010
50165,G,770,G,,13,51,2010
11985,G,225,G,,7,53,2010
153024,H,2215,H,,7,54,2010
59645,G,1181,G,,28,55,2010
102759,H,1543,H,,16,1,2009
0,D,0,D,C,9,4,2009
8046,H,212,H,,10,5,2009
142495,G,3513,G,,99,6,2009
0,D,0,D,C,7,8,2009
32583,G,619,G,,17,9,2009
8900,H,157,H,,4,10,2009
0,D,0,D,F,24,12,2009
89536,G,1823,H,,38,13,2009
0,D,0,D,B,3,16,2009
181253,G,3022,G,,59,17,2009
161346,H,2916,H,,27,18,2009
32425,H,452,H,,5,19,2009
9411,H,192,H,,8,20,2009
192257,H,2757,H,,29,21,2009
119817,H,1434,H,,16,22,2009
0,D,0,D,B,1,23,2009
12484,G,236,H,,10,24,2009
79186,G,1284,G,,36,25,2009
200200,G,2877,G,,54,26,2009
33875,G,700,G,,23,27,2009
53378,H,898,H,,16,28,2009
0,D,0,D,F,14,29,2009
1621,H,33,G,,3,30,2009
0,D,0,D,B,3,31,2009
1694,H,0,S,B,3,32,2009
14876,G,367,G,,11,33,2009
107203,G,1760,G,,46,34,2009
0,D,0,D,A,1,35,2009
45735,H,829,H,,24,36,2009
137698,G,2483,H,,43,37,2009
244188,G,4526,G,,79,39,2009
0,D,0,D,E,9,40,2009
13734,G,239,G,,11,41,2009
208566,H,3686,G,,61,42,2009
11490,H,270,H,,11,44,2009
148483,G,3109,G,,27,45,2009
0,D,0,D,B,1,46,2009
69162,H,1172,H,,17,47,2009
1178915,H,14040,H,,94,48,2009
0,D,0,D,B,7,49,2009
5407,H,137,H,,3,50,2009
47857,G,788,G,,14,51,2009
12003,G,219,G,,6,53,2009
148470,H,2280,H,,8,54,2009
54064,G,1172,H,,29,55,2009
110802,H,1543,H,,15,1,2008
0,D,0,D,E,9,4,2008
0,D,0,D,C,8,5,2008
157383,G,3467,G,,97,6,2008
0,D,0,D,C,8,8,2008
36265,G,655,H,,17,9,2008
9753,H,176,H,,4,10,2008
0,D,0,D,G,28,12,2008
122366,G,3192,G,,44,13,2008
4872,H,163,H,,4,16,2008
252090,H,4346,H,,64,17,2008
108819,H,2355,H,,27,18,2008
5551,H,155,H,,4,19,2008
13092,G,275,G,,9,20,2008
185422,H,2716,H,,32,21,2008
134724,H,1638,H,,18,22,2008
0,D,0,D,B,1,23,2008
13782,H,253,H,,11,24,2008
78716,H,1255,H,,35,25,2008
272011,G,4183,G,,53,26,2008
73085,G,1410,G,,26,27,2008
57490,G,998,G,,17,28,2008
20464,G,432,G,,12,29,2008
0,D,0,D,B,2,30,2008
0,D,0,D,B,2,31,2008
0,D,0,D,B,2,32,2008
17344,G,443,G,,10,33,2008
110262,G,1909,G,,46,34,2008
0,D,0,D,A,1,35,2008
42480,H,815,H,,24,36,2008
121489,G,2179,G,,43,37,2008
281590,G,5310,G,,84,39,2008
19324,H,320,H,,9,40,2008
18280,G,313,G,,13,41,2008
184394,G,3480,G,,59,42,2008
12619,G,309,G,,12,44,2008
174018,G,3812,G,,27,45,2008
0,D,0,D,B,1,46,2008
61522,H,1130,H,,18,47,2008
1353609,H,15449,H,,105,48,2008
8920,G,255,H,,7,49,2008
8131,H,196,H,,4,50,2008
41745,H,727,G,,12,51,2008
15903,H,334,H,,8,53,2008
175002,G,2488,H,,8,54,2008
65251,G,1379,G,,30,55,2008
0,D,0,D,F,11,1,2007
401,H,7,G,,4,4,2007
0,D,0,D,C,6,5,2007
117803,G,2149,G,,68,6,2007
0,D,0,D,C,5,8,2007
47067,G,704,G,,12,9,2007
0,D,0,D,C,4,10,2007
41601,H,821,H,,22,12,2007
69046,G,1463,G,,32,13,2007
0,D,0,D,B,2,16,2007
217314,H,3047,H,,44,17,2007
0,D,0,D,H,26,18,2007
0,D,0,D,E,1,19,2007
22636,H,436,H,,7,20,2007
175011,G,2270,G,,23,21,2007
270123,G,3099,G,,16,22,2007
0,D,0,D,C,8,24,2007
65255,G,1180,G,,26,25,2007
341792,G,4340,G,,38,26,2007
30545,G,536,G,,17,27,2007
61294,G,935,G,,13,28,2007
13268,H,214,H,,10,29,2007
0,D,0,D,B,2,30,2007
1381,G,44,H,,3,32,2007
10569,H,273,H,,8,33,2007
79312,G,1408,G,,32,34,2007
31365,G,645,G,,17,36,2007
140154,H,2494,H,,39,37,2007
222960,H,3676,H,,63,39,2007
16779,H,323,H,,8,40,2007
19657,G,326,G,,13,41,2007
177850,H,3039,G,,49,42,2007
5266,H,103,G,,8,44,2007
181672,G,3810,G,,24,45,2007
63403,H,1074,H,,15,47,2007
1186745,G,13277,G,,77,48,2007
0,D,0,D,E,4,49,2007
6452,H,0,S,E,4,50,2007
0,D,0,D,E,5,51,2007
4047,H,88,H,,5,53,2007
177876,H,2585,H,,5,54,2007
55405,G,1145,G,,23,55,2007
0,-,0,-,F,10,1,2006
0,-,0,-,A,1,2,2006
0,-,0,-,A,4,4,2006
0,-,0,-,C,6,5,2006
126057,-,2431,-,,68,6,2006
0,-,0,-,C,6,8,2006
0,-,0,-,F,10,9,2006
0,-,0,-,C,5,10,2006
0,-,0,-,F,23,12,2006
71382,-,1518,-,,29,13,2006
0,-,0,-,B,2,16,2006
191602,-,3050,-,,42,17,2006
0,-,0,-,H,27,18,2006
0,-,0,-,E,1,19,2006
0,-,0,-,C,4,20,2006
164294,-,2214,-,,21,21,2006
273216,-,2976,-,,20,22,2006
0,-,0,-,B,7,24,2006
0,-,0,-,G,26,25,2006
325490,-,4366,-,,33,26,2006
0,-,0,-,F,18,27,2006
57533,-,939,-,,13,28,2006
0,-,0,-,C,10,29,2006
0,-,0,-,B,2,30,2006
0,-,0,-,A,1,32,2006
10132,-,230,-,,8,33,2006
0,-,0,-,G,32,34,2006
0,-,0,-,F,19,36,2006
110012,-,2138,-,,36,37,2006
0,-,0,-,A,2,38,2006
0,-,0,-,H,65,39,2006
0,-,0,-,E,9,40,2006
0,-,0,-,E,12,41,2006
0,-,0,-,H,47,42,2006
0,-,0,-,C,7,44,2006
0,-,0,-,H,26,45,2006
0,-,0,-,G,15,47,2006
1084980,-,12810,-,,77,48,2006
0,-,0,-,C,2,49,2006
0,-,0,-,B,3,50,2006
0,-,0,-,F,6,51,2006
0,-,0,-,B,5,53,2006
0,-,0,-,H,5,54,2006
56717,-,1380,-,,26,55,2006
0,-,0,-,F,11,1,2005
0,-,0,-,A,1,2,2005
0,-,0,-,A,4,4,2005
0,-,0,-,E,8,5,2005
124896,-,2666,-,,76,6,2005
0,-,0,-,C,5,8,2005
0,-,0,-,F,11,9,2005
0,-,0,-,C,4,10,2005
0,-,0,-,F,21,12,2005
74498,-,1494,-,,30,13,2005
0,-,0,-,B,2,16,2005
193873,-,3161,-,,49,17,2005
184240,-,2792,-,,25,18,2005
0,-,0,-,E,2,19,2005
8448,-,186,-,,6,20,2005
139331,-,2093,-,,20,21,2005
264038,-,3077,-,,19,22,2005
0,-,0,-,B,8,24,2005
0,-,0,-,G,26,25,2005
191603,-,3023,-,,34,26,2005
0,-,0,-,F,17,27,2005
48225,-,867,-,,12,28,2005
0,-,0,-,C,7,29,2005
0,-,0,-,A,2,30,2005
0,-,0,-,A,1,32,2005
11193,-,258,-,,9,33,2005
0,-,0,-,G,28,34,2005
0,-,0,-,A,1,35,2005
28318,-,605,-,,18,36,2005
0,-,0,-,G,37,37,2005
0,-,0,-,A,1,38,2005
0,-,0,-,H,73,39,2005
0,-,0,-,E,9,40,2005
0,-,0,-,E,11,41,2005
169388,-,2977,-,,43,42,2005
0,-,0,-,C,7,44,2005
0,-,0,-,H,26,45,2005
0,-,0,-,A,1,46,2005
0,-,0,-,G,16,47,2005
1294458,-,16528,-,,87,48,2005
0,-,0,-,C,2,49,2005
1969,-,50,-,,3,50,2005
0,-,0,-,F,6,51,2005
0,-,0,-,B,5,53,2005
0,-,0,-,H,5,54,2005
0,-,0,-,G,28,55,2005
0,-,0,-,F,10,1,2004
0,-,0,-,A,1,2,2004
0,-,0,-,A,4,4,2004
0,-,0,-,E,8,5,2004
108284,-,2366,-,,80,6,2004
0,-,0,-,C,4,8,2004
0,-,0,-,F,12,9,2004
0,-,0,-,C,4,10,2004
0,-,0,-,F,22,12,2004
81366,-,1576,-,,26,13,2004
0,-,0,-,B,2,16,2004
0,-,0,-,H,52,17,2004
165905,-,2617,-,,24,18,2004
0,-,0,-,E,2,19,2004
0,-,0,-,B,4,20,2004
161024,-,2227,-,,21,21,2004
256093,-,3235,-,,19,22,2004
0,-,0,-,C,9,24,2004
0,-,0,-,F,25,25,2004
167067,-,2788,-,,33,26,2004
0,-,0,-,E,16,27,2004
49262,-,857,-,,14,28,2004
8077,-,164,-,,6,29,2004
0,-,0,-,A,1,30,2004
0,-,0,-,A,1,32,2004
10264,-,225,-,,8,33,2004
0,-,0,-,G,30,34,2004
0,-,0,-,A,1,35,2004
0,-,0,-,F,15,36,2004
90329,-,2054,-,,32,37,2004
0,-,0,-,H,66,39,2004
0,-,0,-,C,8,40,2004
0,-,0,-,E,11,41,2004
191204,-,3446,-,,47,42,2004
0,-,0,-,C,8,44,2004
0,-,0,-,G,16,45,2004
0,-,0,-,A,1,46,2004
0,-,0,-,G,15,47,2004
1139209,-,15291,-,,85,48,2004
0,-,0,-,C,2,49,2004
0,-,0,-,B,3,50,2004
55333,-,1012,-,,5,51,2004
2132,-,55,-,,5,53,2004
0,-,0,-,H,5,54,2004
0,-,0,-,G,28,55,2004
0,-,0,-,F,10,1,2003
0,-,0,-,A,4,4,2003
0,-,0,-,E,7,5,2003
0,-,0,-,H,86,6,2003
0,-,0,-,B,4,8,2003
0,-,0,-,F,14,9,2003
0,-,0,-,C,4,10,2003
0,-,0,-,G,24,12,2003
91495,-,1982,-,,29,13,2003
0,-,0,-,B,1,16,2003
0,-,0,-,H,50,17,2003
0,-,0,-,H,23,18,2003
0,-,0,-,E,1,19,2003
0,-,0,-,B,3,20,2003
0,-,0,-,G,22,21,2003
235475,-,3339,-,,21,22,2003
8340,-,192,-,,9,24,2003
0,-,0,-,F,27,25,2003
169725,-,3083,-,,38,26,2003
0,-,0,-,F,14,27,2003
0,-,0,-,F,13,28,2003
5712,-,160,-,,5,29,2003
0,-,0,-,B,1,30,2003
0,-,0,-,A,2,32,2003
0,-,0,-,C,8,33,2003
0,-,0,-,G,34,34,2003
0,-,0,-,A,1,35,2003
0,-,0,-,F,19,36,2003
93882,-,2014,-,,32,37,2003
0,-,0,-,H,58,39,2003
12279,-,273,-,,8,40,2003
0,-,0,-,E,12,41,2003
195089,-,3418,-,,43,42,2003
0,-,0,-,C,8,44,2003
0,-,0,-,H,18,45,2003
0,-,0,-,A,1,46,2003
0,-,0,-,G,15,47,2003
0,-,0,-,J,85,48,2003
0,-,0,-,C,3,49,2003
0,-,0,-,B,3,50,2003
0,-,0,-,C,5,51,2003
0,-,0,-,B,6,53,2003
0,-,0,-,H,5,54,2003
0,-,0,-,G,26,55,2003
0,-,0,-,B,3,33,2002
0,-,0,-,A,1,50,2002
44330,-,893,-,,21,25,2002
0,-,0,-,B,8,44,2002
0,-,0,-,E,10,9,2002
0,-,0,-,F,15,36,2002
0,-,0,-,G,24,34,2002
216618,-,3474,-,,37,42,2002
174309,-,3160,-,,49,39,2002
0,-,0,-,G,17,18,2002
197080,-,3330,-,,41,17,2002
157859,-,2696,-,,30,26,2002
0,-,0,-,F,24,55,2002
0,-,0,-,C,9,27,2002
0,-,0,-,E,4,19,2002
0,-,0,-,E,9,29,2002
0,-,0,-,B,2,46,2002
0,-,0,-,A,1,31,2002
2906,-,72,-,,4,20,2002
0,-,0,-,C,5,10,2002
0,-,0,-,B,7,24,2002
0,-,0,-,C,6,51,2002
0,-,0,-,H,6,54,2002
0,-,0,-,G,29,37,2002
0,-,0,-,H,17,45,2002
77711,-,1631,-,,22,13,2002
0,-,0,-,F,17,12,2002
0,-,0,-,G,17,21,2002
0,-,0,-,F,13,47,2002
0,-,0,-,G,9,1,2002
0,-,0,-,F,13,28,2002
0,-,0,-,C,5,5,2002
153587,-,2573,-,,22,22,2002
0,-,0,-,C,4,40,2002
0,-,0,-,J,82,48,2002
0,-,0,-,B,1,30,2002
0,-,0,-,A,1,16,2002
0,-,0,-,A,2,8,2002
0,-,0,-,A,3,35,2002
0,-,0,-,C,5,4,2002
0,-,0,-,B,3,49,2002
0,-,0,-,C,8,53,2002
0,-,0,-,E,14,41,2002
88687,-,1848,-,,74,6,2002
0,-,0,-,A,1,15,2002
0,-,0,-,G,9,1,2001
0,-,0,-,C,5,4,2001
0,-,0,-,C,4,5,2001
88361,-,1840,-,,65,6,2001
0,-,0,-,B,2,8,2001
0,-,0,-,E,7,9,2001
0,-,0,-,F,6,10,2001
0,-,0,-,F,19,12,2001
0,-,0,-,G,23,13,2001
0,-,0,-,A,1,16,2001
187658,-,3400,-,,37,17,2001
0,-,0,-,G,14,18,2001
0,-,0,-,E,3,19,2001
0,-,0,-,B,2,20,2001
0,-,0,-,H,17,21,2001
292557,-,4366,-,,25,22,2001
0,-,0,-,A,1,23,2001
0,-,0,-,B,4,24,2001
0,-,0,-,F,20,25,2001
0,-,0,-,H,29,26,2001
0,-,0,-,C,6,27,2001
0,-,0,-,F,10,28,2001
10947,-,272,-,,8,29,2001
0,-,0,-,B,3,33,2001
0,-,0,-,G,24,34,2001
0,-,0,-,A,1,35,2001
0,-,0,-,F,13,36,2001
0,-,0,-,G,28,37,2001
0,-,0,-,H,46,39,2001
0,-,0,-,C,3,40,2001
0,-,0,-,E,14,41,2001
165929,-,3332,-,,29,42,2001
0,-,0,-,B,9,44,2001
0,-,0,-,G,13,45,2001
0,-,0,-,B,2,46,2001
0,-,0,-,F,10,47,2001
1108108,-,16285,-,,73,48,2001
0,-,0,-,B,2,49,2001
0,-,0,-,C,5,51,2001
0,-,0,-,C,9,53,2001
204919,-,3349,-,,5,54,2001
0,-,0,-,F,15,55,2001
0,-,0,-,G,10,1,2000
0,-,0,-,C,5,4,2000
0,-,0,-,C,5,5,2000
0,-,0,-,G,58,6,2000
0,-,0,-,B,4,8,2000
0,-,0,-,E,5,9,2000
0,-,0,-,F,6,10,2000
25930,-,613,-,,19,12,2000
0,-,0,-,G,23,13,2000
203265,-,3766,-,,39,17,2000
0,-,0,-,G,16,18,2000
0,-,0,-,E,1,19,2000
0,-,0,-,B,1,20,2000
0,-,0,-,H,17,21,2000
314994,-,4874,-,,23,22,2000
0,-,0,-,C,5,24,2000
0,-,0,-,G,22,25,2000
0,-,0,-,H,26,26,2000
0,-,0,-,C,5,27,2000
0,-,0,-,F,10,28,2000
9969,-,227,-,,8,29,2000
0,-,0,-,B,3,33,2000
114231,-,1802,-,,25,34,2000
0,-,0,-,F,14,36,2000
98659,-,2156,-,,25,37,2000
0,-,0,-,H,43,39,2000
0,-,0,-,B,2,40,2000
0,-,0,-,E,14,41,2000
0,-,0,-,H,26,42,2000
0,-,0,-,B,5,44,2000
0,-,0,-,G,13,45,2000
0,-,0,-,C,2,46,2000
0,-,0,-,F,10,47,2000
0,-,0,-,J,72,48,2000
0,-,0,-,B,2,49,2000
0,-,0,-,C,5,51,2000
0,-,0,-,C,8,53,2000
202831,-,3341,-,,5,54,2000
0,-,0,-,G,15,55,2000
