ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
0,D,0,D,H,57,1,2011
13518,G,413,G,,44,2,2011
0,D,0,D,G,123,4,2011
0,D,0,D,E,20,5,2011
0,D,0,D,J,768,6,2011
0,D,0,D,G,119,8,2011
35282,H,879,H,,69,9,2011
1310,G,37,H,,11,10,2011
7389,G,178,H,,16,11,2011
0,D,0,D,I,542,12,2011
92724,H,2639,H,,171,13,2011
0,D,0,D,G,95,15,2011
5481,H,0,S,C,23,16,2011
0,D,0,D,H,200,17,2011
36159,H,1142,H,,84,18,2011
0,D,0,D,G,37,19,2011
22348,H,689,H,,36,20,2011
0,D,0,D,G,52,21,2011
0,D,0,D,G,66,22,2011
3319,G,96,H,,17,23,2011
0,D,0,D,H,95,24,2011
0,D,0,D,G,163,25,2011
0,D,0,D,G,148,26,2011
0,D,0,D,G,150,27,2011
3866,H,0,S,C,30,28,2011
68127,H,0,S,G,79,29,2011
15779,H,658,H,,30,30,2011
5706,H,0,S,C,29,31,2011
0,D,0,D,G,83,32,2011
5023,H,0,S,C,16,33,2011
0,D,0,D,H,149,34,2011
0,D,0,D,F,31,35,2011
98485,H,2647,H,,274,36,2011
0,D,0,D,H,148,37,2011
2804,G,98,G,,13,38,2011
0,D,0,D,G,127,39,2011
0,D,0,D,H,84,40,2011
0,D,0,D,G,64,41,2011
0,D,0,D,H,228,42,2011
0,D,0,D,E,36,44,2011
57073,H,1681,H,,86,45,2011
3033,H,119,G,,15,46,2011
0,D,0,D,G,108,47,2011
0,D,0,D,I,413,48,2011
18246,G,594,G,,48,49,2011
2071,H,0,S,B,9,50,2011
0,D,0,D,H,155,51,2011
69661,H,1829,H,,104,53,2011
0,D,0,D,E,21,54,2011
28824,H,1109,H,,64,55,2011
4473,G,170,G,,28,56,2011
0,D,0,D,G,52,1,2010
12716,G,397,G,,45,2,2010
0,D,0,D,G,108,4,2010
0,D,0,D,E,22,5,2010
0,D,0,D,J,681,6,2010
0,D,0,D,G,98,8,2010
26200,H,0,S,F,62,9,2010
1130,G,34,H,,12,10,2010
6169,H,0,S,C,13,11,2010
0,D,0,D,I,478,12,2010
92754,H,2812,H,,161,13,2010
0,D,0,D,G,87,15,2010
4354,H,0,S,C,24,16,2010
0,D,0,D,H,175,17,2010
31386,H,1334,H,,86,18,2010
0,D,0,D,F,37,19,2010
20877,H,679,H,,39,20,2010
0,D,0,D,G,49,21,2010
0,D,0,D,G,63,22,2010
3122,G,126,G,,16,23,2010
0,D,0,D,H,83,24,2010
0,D,0,D,G,144,25,2010
0,D,0,D,G,141,26,2010
0,D,0,D,G,143,27,2010
4391,H,0,S,C,30,28,2010
0,D,0,D,G,70,29,2010
13745,H,639,H,,32,30,2010
5138,H,240,H,,25,31,2010
0,D,0,D,G,70,32,2010
4507,G,137,H,,18,33,2010
0,D,0,D,H,150,34,2010
0,D,0,D,F,32,35,2010
87090,H,0,S,H,235,36,2010
0,D,0,D,G,131,37,2010
2132,G,93,H,,11,38,2010
0,D,0,D,H,133,39,2010
0,D,0,D,H,45,40,2010
0,D,0,D,G,63,41,2010
158423,H,4688,H,,170,42,2010
0,D,0,D,E,36,44,2010
39878,H,1540,H,,89,45,2010
2891,H,116,H,,15,46,2010
0,D,0,D,G,111,47,2010
0,D,0,D,I,355,48,2010
48746,G,1515,G,,41,49,2010
3037,G,76,H,,10,50,2010
0,D,0,D,H,121,51,2010
59670,H,1965,H,,99,53,2010
0,D,0,D,E,20,54,2010
27564,H,1108,H,,62,55,2010
4206,G,175,G,,25,56,2010
0,D,0,D,G,57,1,2009
11545,G,385,G,,44,2,2009
0,D,0,D,H,189,4,2009
0,D,0,D,E,36,5,2009
0,D,0,D,J,928,6,2009
0,D,0,D,G,155,8,2009
0,D,0,D,F,88,9,2009
