ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
0,D,0,D,A,2,1,2011
1761,H,59,H,,11,4,2011
1932,H,106,H,,4,5,2011
42809,G,808,G,,88,6,2011
4576,G,135,G,,20,8,2011
0,D,0,D,F,9,9,2011
0,D,0,D,A,1,10,2011
13650,G,265,G,,24,12,2011
2464,H,50,G,,8,13,2011
0,D,0,D,A,3,16,2011
10033,G,254,G,,27,17,2011
8497,H,250,H,,15,18,2011
2518,G,134,H,,8,19,2011
0,D,0,D,A,2,20,2011
250,G,15,G,,5,21,2011
877,H,31,G,,6,23,2011
3377,H,81,H,,10,24,2011
27466,G,934,H,,21,25,2011
9504,H,0,S,E,21,26,2011
2707,G,71,H,,15,27,2011
0,D,0,D,B,1,28,2011
0,D,0,D,C,15,29,2011
1754,H,58,H,,5,30,2011
0,D,0,D,A,3,31,2011
0,D,0,D,E,5,32,2011
0,D,0,D,A,3,33,2011
0,D,0,D,B,13,34,2011
0,D,0,D,A,2,35,2011
0,D,0,D,C,29,36,2011
2123,G,82,G,,11,37,2011
0,D,0,D,A,1,38,2011
0,D,0,D,E,19,39,2011
0,D,0,D,A,1,40,2011
5737,H,177,H,,26,41,2011
20970,H,444,G,,26,42,2011
0,D,0,D,B,4,44,2011
0,D,0,D,B,2,45,2011
0,D,0,D,A,2,47,2011
2144,H,0,S,B,13,48,2011
988,H,42,H,,8,49,2011
0,D,0,D,B,6,50,2011
497,G,28,H,,5,51,2011
0,D,0,D,C,17,53,2011
0,D,0,D,A,1,54,2011
0,D,0,D,B,4,55,2011
0,D,0,D,A,2,56,2011
0,D,0,D,A,1,1,2010
2242,H,0,S,B,9,4,2010
0,D,0,D,C,3,5,2010
37529,G,815,G,,85,6,2010
4261,G,121,G,,21,8,2010
0,D,0,D,F,10,9,2010
0,D,0,D,A,1,10,2010
13545,G,261,G,,23,12,2010
2446,H,53,G,,8,13,2010
346,H,0,S,A,5,16,2010
9817,G,241,G,,26,17,2010
8081,H,277,H,,18,18,2010
5311,H,168,H,,8,19,2010
0,D,0,D,A,3,20,2010
373,H,0,S,A,4,21,2010
0,D,0,D,A,1,22,2010
751,H,0,S,B,6,23,2010
3159,H,0,S,B,10,24,2010
37289,H,1056,H,,22,25,2010
9256,H,313,H,,21,26,2010
2806,G,0,S,B,15,27,2010
0,D,0,D,B,1,28,2010
0,D,0,D,C,15,29,2010
0,D,0,D,A,3,30,2010
0,D,0,D,A,3,31,2010
0,D,0,D,F,5,32,2010
0,D,0,D,A,2,33,2010
0,D,0,D,B,14,34,2010
0,D,0,D,A,2,35,2010
12643,H,207,G,,30,36,2010
2154,G,83,H,,10,37,2010
0,D,0,D,A,1,38,2010
0,D,0,D,E,19,39,2010
0,D,0,D,A,2,40,2010
5457,H,184,H,,25,41,2010
19800,H,493,H,,29,42,2010
4082,G,101,G,,4,44,2010
0,D,0,D,A,2,45,2010
0,D,0,D,A,2,47,2010
2346,H,0,S,B,15,48,2010
964,H,44,G,,6,49,2010
0,D,0,D,B,6,50,2010
693,G,28,H,,6,51,2010
0,D,0,D,C,16,53,2010
0,D,0,D,A,2,54,2010
0,D,0,D,B,4,55,2010
0,D,0,D,A,1,56,2010
0,D,0,D,A,1,1,2009
0,D,0,D,A,1,2,2009
2294,H,66,G,,12,4,2009
0,D,0,D,C,4,5,2009
54733,G,1132,G,,98,6,2009
4627,G,117,H,,22,8,2009
0,D,0,D,F,10,9,2009
0,D,0,D,A,1,10,2009
13682,G,256,G,,28,12,2009
2966,H,72,G,,9,13,2009
216,G,0,S,A,4,16,2009
9456,G,253,G,,26,17,2009
7995,H,294,H,,19,18,2009
4110,H,176,H,,9,19,2009
0,D,0,D,B,3,20,2009
520,H,0,S,B,6,21,2009
0,D,0,D,A,1,22,2009
611,G,0,S,B,7,23,2009
3231,H,89,H,,11,24,2009
37678,H,1005,H,,21,25,2009
9229,H,288,H,,20,26,2009
4112,H,79,H,,15,27,2009
0,D,0,D,B,2,28,2009
0,D,0,D,C,16,29,2009
549,H,19,G,,5,30,2009
0,D,0,D,A,3,31,2009
0,D,0,D,F,6,32,2009
0,D,0,D,A,2,33,2009
0,D,0,D,B,15,34,2009
15065,H,243,G,,33,36,2009
1590,H,58,G,,9,37,2009
0,D,0,D,A,1,38,2009
0,D,0,D,F,19,39,2009
0,D,0,D,B,3,40,2009
5435,H,187,H,,22,41,2009
25442,H,665,H,,32,42,2009
4727,G,114,G,,5,44,2009
0,D,0,D,B,1,45,2009
0,D,0,D,A,1,46,2009
39,H,0,S,A,5,47,2009
2819,H,111,G,,21,48,2009
2400,H,44,G,,9,49,2009
0,D,0,D,B,6,50,2009
698,G,26,G,,7,51,2009
0,D,0,D,C,16,53,2009
0,D,0,D,A,3,54,2009
0,D,0,D,B,7,55,2009
0,D,0,D,A,2,56,2009
0,D,0,D,A,1,1,2008
0,D,0,D,A,1,2,2008
2824,G,78,H,,13,4,2008
3452,H,0,S,C,6,5,2008
61640,G,1125,G,,99,6,2008
0,D,0,D,C,23,8,2008
38367,H,647,H,,12,9,2008
0,D,0,D,A,1,10,2008
9787,G,240,G,,29,12,2008
2099,H,49,H,,7,13,2008
0,D,0,D,A,4,16,2008
19541,H,427,H,,31,17,2008
7956,G,262,H,,18,18,2008
2790,G,100,G,,7,19,2008
0,D,0,D,B,3,20,2008
486,H,0,S,B,4,21,2008
0,D,0,D,A,2,22,2008
1206,H,0,S,B,7,23,2008
3271,H,0,S,C,10,24,2008
