ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
14125,G,219,G,,12,1,2011
2046,G,44,G,,13,2,2011
0,D,0,D,A,1,4,2011
18181,G,1025,H,,46,6,2011
1229,H,24,G,,15,9,2011
39552,G,873,H,,187,12,2011
3112,G,127,G,,12,13,2011
0,D,0,D,C,7,15,2011
0,D,0,D,A,1,16,2011
23075,G,505,G,,24,17,2011
0,D,0,D,A,2,18,2011
0,D,0,D,A,2,19,2011
0,D,0,D,F,11,21,2011
173366,G,3318,G,,111,22,2011
903,H,31,G,,10,23,2011
4692,H,0,S,C,20,24,2011
4380,H,0,S,B,14,25,2011
0,D,0,D,B,10,26,2011
671,G,0,S,A,6,27,2011
0,D,0,D,C,4,28,2011
4653,H,0,S,B,6,29,2011
0,D,0,D,A,1,32,2011
0,D,0,D,A,2,33,2011
34999,H,485,G,,37,34,2011
21064,G,282,H,,23,36,2011
1807,G,58,G,,8,37,2011
9035,H,177,H,,12,39,2011
8047,G,0,S,C,12,41,2011
1511,H,0,S,B,8,42,2011
1634,H,47,H,,6,44,2011
7389,H,0,S,C,13,45,2011
787,H,25,H,,6,47,2011
50215,G,1063,G,,65,48,2011
0,D,0,D,A,1,49,2011
7739,G,0,S,C,18,51,2011
14427,G,356,G,,47,53,2011
0,D,0,D,B,1,54,2011
658,G,22,G,,5,55,2011
14943,G,210,G,,11,1,2010
876,H,0,S,B,9,2,2010
25837,H,909,H,,48,6,2010
1719,G,0,S,B,16,9,2010
50197,G,1088,G,,193,12,2010
3457,G,132,G,,10,13,2010
0,D,0,D,B,5,15,2010
0,D,0,D,A,1,16,2010
24361,G,527,G,,25,17,2010
0,D,0,D,A,2,18,2010
0,D,0,D,A,2,19,2010
0,D,0,D,E,11,21,2010
180960,G,3611,G,,108,22,2010
809,H,32,H,,8,23,2010
5051,H,0,S,C,22,24,2010
4240,H,87,H,,15,25,2010
0,D,0,D,B,11,26,2010
327,H,5,G,,6,27,2010
9658,H,128,H,,5,28,2010
4850,H,0,S,B,5,29,2010
0,D,0,D,A,2,32,2010
506,H,0,S,A,3,33,2010
