ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
0,D,0,D,G,12,1,2011
9941,G,545,G,,67,2,2011
188564,H,5726,H,,32,4,2011
6067,H,122,H,,4,5,2011
1264516,G,39375,G,,213,6,2011
122559,G,3776,G,,45,8,2011
0,D,0,D,C,14,9,2011
0,D,0,D,F,8,10,2011
0,D,0,D,A,4,11,2011
95493,G,3071,G,,98,12,2011
43758,G,922,G,,25,13,2011
20224,G,685,G,,3,16,2011
146851,G,3383,G,,65,17,2011
0,D,0,D,H,15,18,2011
77459,H,3211,H,,17,19,2011
30056,H,1163,H,,15,20,2011
0,D,0,D,E,22,21,2011
126652,H,5176,H,,170,22,2011
0,D,0,D,E,6,23,2011
19262,H,746,H,,26,24,2011
0,D,0,D,A,2,25,2011
213207,H,5661,H,,30,26,2011
91732,G,2951,G,,50,27,2011
0,D,0,D,G,9,28,2011
150363,G,5622,G,,17,29,2011
47929,G,2893,G,,344,30,2011
0,D,0,D,F,21,31,2011
344467,G,12577,G,,221,32,2011
4084,G,165,H,,7,33,2011
6119,H,0,S,C,18,34,2011
138700,H,4789,H,,28,35,2011
123405,G,3389,G,,85,36,2011
9310,G,518,G,,102,37,2011
19222,H,1096,H,,58,38,2011
8714,H,0,S,C,45,39,2011
401441,H,13864,H,,81,40,2011
0,D,0,D,G,16,41,2011
144252,H,4021,H,,34,42,2011
49160,H,1432,H,,11,44,2011
29194,G,890,H,,48,45,2011
34475,H,1770,G,,160,46,2011
0,D,0,D,C,5,47,2011
76601,G,3187,G,,200,48,2011
0,D,0,D,A,1,50,2011
5613,H,0,S,E,23,51,2011
558696,G,17996,G,,96,53,2011
23234,G,1145,G,,204,54,2011
114571,H,3851,H,,16,55,2011
0,D,0,D,F,16,56,2011
54592,H,2263,H,,20,1,2010
9546,G,626,G,,63,2,2010
0,D,0,D,I,36,4,2010
0,D,0,D,B,2,5,2010
1304936,G,40786,G,,216,6,2010
125176,G,3717,G,,45,8,2010
0,D,0,D,E,14,9,2010
21444,H,615,H,,8,10,2010
0,D,0,D,A,3,11,2010
88094,G,3271,G,,95,12,2010
76846,H,1317,G,,23,13,2010
0,D,0,D,F,3,16,2010
112589,G,3582,G,,54,17,2010
0,D,0,D,H,18,18,2010
78782,H,3173,H,,18,19,2010
29419,H,1253,H,,15,20,2010
0,D,0,D,E,22,21,2010
132004,H,5120,H,,165,22,2010
0,D,0,D,F,5,23,2010
13863,G,528,G,,26,24,2010
0,D,0,D,A,2,25,2010
193554,H,5407,H,,26,26,2010
88169,G,2873,G,,47,27,2010
0,D,0,D,G,9,28,2010
160138,G,6286,G,,18,29,2010
48713,G,3041,G,,348,30,2010
0,D,0,D,F,20,31,2010
335329,G,12933,G,,217,32,2010
0,D,0,D,C,4,33,2010
7187,H,183,H,,17,34,2010
138001,H,4486,H,,25,35,2010
147257,H,4096,H,,80,36,2010
6191,H,344,G,,62,37,2010
20155,H,1114,H,,53,38,2010
1701,H,0,S,B,18,39,2010
390921,H,14765,H,,82,40,2010
0,D,0,D,G,13,41,2010
60184,H,1562,H,,34,42,2010
0,D,0,D,G,10,44,2010
19524,G,675,G,,49,45,2010
29438,G,1660,G,,160,46,2010
0,D,0,D,C,5,47,2010
73321,G,3160,G,,192,48,2010
0,D,0,D,A,1,50,2010
6063,H,0,S,E,26,51,2010
539159,G,18760,G,,93,53,2010
22096,G,1135,G,,177,54,2010
112119,H,3902,H,,18,55,2010
12547,H,509,H,,15,56,2010
51531,H,2291,H,,32,1,2009
9612,G,613,G,,63,2,2009
0,D,0,D,I,33,4,2009
0,D,0,D,A,2,5,2009
1333211,G,42052,G,,206,6,2009
111496,G,3059,G,,39,8,2009
0,D,0,D,E,14,9,2009
15524,H,613,H,,5,10,2009
0,D,0,D,B,3,11,2009
106806,H,3984,G,,92,12,2009
75097,H,1139,H,,19,13,2009
0,D,0,D,F,3,16,2009
115324,G,3783,G,,47,17,2009
0,D,0,D,H,17,18,2009
84630,H,3432,H,,16,19,2009
0,D,0,D,F,13,20,2009
0,D,0,D,E,23,21,2009
138759,H,5332,H,,168,22,2009
0,D,0,D,E,5,23,2009
9974,G,507,G,,24,24,2009
504,G,35,H,,6,25,2009
208133,G,5874,H,,22,26,2009
72200,G,2410,G,,48,27,2009
0,D,0,D,G,10,28,2009
152925,G,5258,H,,13,29,2009
44347,G,3053,G,,334,30,2009
0,D,0,D,F,19,31,2009
268135,G,11140,G,,215,32,2009
0,D,0,D,B,4,33,2009
5926,H,148,H,,12,34,2009
143439,H,5038,H,,24,35,2009
144015,H,4132,G,,61,36,2009
4334,G,334,G,,43,37,2009
19449,H,1096,H,,50,38,2009
3048,H,0,S,C,17,39,2009
386933,H,15896,H,,82,40,2009
0,D,0,D,G,11,41,2009
54066,H,1491,H,,41,42,2009
0,D,0,D,G,6,44,2009
15585,H,709,H,,36,45,2009
32490,G,1806,G,,160,46,2009
0,D,0,D,C,4,47,2009
64609,H,3040,G,,174,48,2009
0,D,0,D,A,1,49,2009
0,D,0,D,A,2,50,2009
3495,H,0,S,E,18,51,2009
543078,G,18742,G,,99,53,2009
19923,G,966,G,,154,54,2009
117248,H,4108,H,,16,55,2009
13142,H,543,H,,15,56,2009
32559,G,1285,G,,19,1,2008
9443,H,551,G,,65,2,2008
0,D,0,D,I,35,4,2008
0,D,0,D,A,1,5,2008
1375511,G,43045,G,,201,6,2008
107414,G,3262,G,,48,8,2008
0,D,0,D,E,10,9,2008
0,D,0,D,F,3,10,2008
0,D,0,D,B,2,11,2008
109674,G,4284,G,,93,12,2008
41159,G,848,G,,11,13,2008
0,D,0,D,F,3,16,2008
118064,G,3959,G,,45,17,2008
0,D,0,D,H,18,18,2008
86255,H,3420,H,,14,19,2008
0,D,0,D,G,13,20,2008
0,D,0,D,E,23,21,2008
138601,H,5582,H,,176,22,2008
11695,H,267,H,,5,23,2008
10828,H,548,G,,26,24,2008
0,D,0,D,C,4,25,2008
0,D,0,D,H,19,26,2008
75112,G,2439,G,,54,27,2008
0,D,0,D,G,9,28,2008
152718,G,5858,G,,11,29,2008
43766,G,2906,G,,317,30,2008
11125,H,0,S,F,18,31,2008
306051,G,13556,G,,226,32,2008
0,D,0,D,A,3,33,2008
5909,H,93,H,,8,34,2008
140376,H,4843,H,,23,35,2008
144807,H,4122,H,,55,36,2008
6116,G,419,G,,52,37,2008
19842,H,1117,H,,48,38,2008
5575,H,129,H,,17,39,2008
328069,H,13903,H,,82,40,2008
0,D,0,D,G,13,41,2008
0,D,0,D,H,42,42,2008
41319,H,0,S,G,5,44,2008
17042,H,658,H,,37,45,2008
33434,G,1699,G,,158,46,2008
10705,H,212,H,,4,47,2008
62023,H,3141,G,,174,48,2008
0,D,0,D,A,1,49,2008
0,D,0,D,A,2,50,2008
5046,H,0,S,E,18,51,2008
525846,H,17756,H,,99,53,2008
20897,G,918,G,,144,54,2008
113409,H,3578,H,,13,55,2008
0,D,0,D,F,14,56,2008
25298,G,1247,G,,16,1,2007
7951,G,565,G,,63,2,2007
0,D,0,D,I,38,4,2007
72,H,0,S,A,3,5,2007
1745279,G,55239,G,,213,6,2007
88321,H,3083,H,,48,8,2007
0,D,0,D,E,14,9,2007
0,D,0,D,F,2,10,2007
0,D,0,D,A,1,11,2007
185584,H,6134,H,,90,12,2007
24270,H,503,H,,16,13,2007
0,D,0,D,A,1,15,2007
17836,G,647,G,,8,16,2007
155594,G,5045,G,,49,17,2007
0,D,0,D,H,16,18,2007
122099,G,5117,G,,16,19,2007
0,D,0,D,F,12,20,2007
0,D,0,D,E,23,21,2007
0,D,0,D,I,173,22,2007
0,D,0,D,C,4,23,2007
9241,G,509,G,,26,24,2007
14601,H,374,G,,11,25,2007
302793,H,7337,H,,25,26,2007
81914,G,3043,G,,59,27,2007
108874,G,4190,G,,12,28,2007
173211,H,6082,H,,13,29,2007
49661,G,3423,G,,350,30,2007
7539,G,453,H,,22,31,2007
305422,G,13714,G,,250,32,2007
996,H,91,H,,7,33,2007
4098,H,100,H,,13,34,2007
160582,G,5654,G,,24,35,2007
251680,H,8164,H,,61,36,2007
8740,H,465,G,,62,37,2007
18282,H,1092,H,,55,38,2007
5738,G,167,G,,16,39,2007
262858,H,12947,H,,78,40,2007
0,D,0,D,G,19,41,2007
58154,H,1560,H,,45,42,2007
0,D,0,D,E,3,44,2007
19454,H,808,G,,48,45,2007
49033,H,2549,H,,167,46,2007
0,D,0,D,C,5,47,2007
84626,H,3557,G,,178,48,2007
0,D,0,D,A,2,49,2007
0,D,0,D,A,2,50,2007
4985,H,0,S,F,19,51,2007
501294,G,17889,G,,105,53,2007
18515,G,1355,G,,214,54,2007
140280,H,4979,H,,21,55,2007
0,D,0,D,C,11,56,2007
0,-,0,-,G,14,1,2006
8028,-,487,-,,59,2,2006
345963,-,9467,-,,37,4,2006
0,-,0,-,B,3,5,2006
1634023,-,53206,-,,199,6,2006
98379,-,3610,-,,51,8,2006
0,-,0,-,E,15,9,2006
0,-,0,-,F,2,10,2006
0,-,0,-,A,2,11,2006
182141,-,6286,-,,85,12,2006
0,-,0,-,F,16,13,2006
0,-,0,-,F,8,16,2006
163511,-,5034,-,,42,17,2006
0,-,0,-,H,13,18,2006
131779,-,5924,-,,21,19,2006
0,-,0,-,F,11,20,2006
0,-,0,-,E,23,21,2006
221534,-,7932,-,,155,22,2006
0,-,0,-,B,2,23,2006
0,-,0,-,F,24,24,2006
6703,-,264,-,,13,25,2006
0,-,0,-,I,24,26,2006
87348,-,3029,-,,65,27,2006
65528,-,2200,-,,12,28,2006
155779,-,5859,-,,16,29,2006
0,-,0,-,H,337,30,2006
6134,-,423,-,,22,31,2006
285740,-,13365,-,,256,32,2006
0,-,0,-,A,2,33,2006
0,-,0,-,C,12,34,2006
155412,-,5622,-,,26,35,2006
172109,-,6350,-,,42,36,2006
0,-,0,-,E,60,37,2006
0,-,0,-,G,59,38,2006
4640,-,113,-,,16,39,2006
211775,-,9165,-,,61,40,2006
0,-,0,-,G,18,41,2006
32104,-,919,-,,45,42,2006
0,-,0,-,E,6,44,2006
17837,-,802,-,,47,45,2006
44610,-,2404,-,,148,46,2006
0,-,0,-,C,5,47,2006
0,-,0,-,H,189,48,2006
0,-,0,-,A,2,49,2006
0,-,0,-,A,1,50,2006
0,-,0,-,E,23,51,2006
516687,-,19363,-,,117,53,2006
0,-,0,-,G,167,54,2006
138038,-,5001,-,,23,55,2006
0,-,0,-,A,4,56,2006
16846,-,1166,-,,10,1,2005
0,-,0,-,E,60,2,2005
322809,-,9473,-,,35,4,2005
0,-,0,-,A,2,5,2005
1519845,-,51960,-,,181,6,2005
103501,-,3892,-,,53,8,2005
11612,-,385,-,,14,9,2005
0,-,0,-,F,3,10,2005
0,-,0,-,A,2,11,2005
166403,-,6691,-,,84,12,2005
0,-,0,-,E,10,13,2005
0,-,0,-,F,7,16,2005
159628,-,5511,-,,45,17,2005
104446,-,4029,-,,13,18,2005
136317,-,5917,-,,21,19,2005
0,-,0,-,F,9,20,2005
15496,-,442,-,,24,21,2005
260161,-,12847,-,,166,22,2005
778,-,41,-,,3,23,2005
0,-,0,-,F,23,24,2005
5551,-,186,-,,12,25,2005
0,-,0,-,I,22,26,2005
84000,-,2987,-,,61,27,2005
0,-,0,-,H,10,28,2005
0,-,0,-,I,19,29,2005
0,-,0,-,H,263,30,2005
6140,-,444,-,,23,31,2005
286421,-,13301,-,,259,32,2005
0,-,0,-,A,2,33,2005
0,-,0,-,C,10,34,2005
151127,-,5541,-,,25,35,2005
146119,-,5436,-,,43,36,2005
4018,-,289,-,,54,37,2005
0,-,0,-,F,53,38,2005
0,-,0,-,C,22,39,2005
117373,-,4983,-,,61,40,2005
40779,-,1612,-,,18,41,2005
0,-,0,-,G,50,42,2005
0,-,0,-,E,6,44,2005
0,-,0,-,F,44,45,2005
41823,-,2247,-,,150,46,2005
0,-,0,-,C,7,47,2005
89275,-,3382,-,,164,48,2005
0,-,0,-,A,1,49,2005
0,-,0,-,A,1,50,2005
0,-,0,-,E,23,51,2005
495343,-,18728,-,,127,53,2005
0,-,0,-,F,114,54,2005
126321,-,4615,-,,24,55,2005
0,-,0,-,A,7,56,2005
0,-,0,-,F,7,1,2004
0,-,0,-,F,55,2,2004
298173,-,9301,-,,33,4,2004
0,-,0,-,A,2,5,2004
1243145,-,43673,-,,171,6,2004
100603,-,3434,-,,55,8,2004
0,-,0,-,E,14,9,2004
0,-,0,-,F,3,10,2004
0,-,0,-,A,2,11,2004
140762,-,5754,-,,86,12,2004
0,-,0,-,E,8,13,2004
15721,-,609,-,,4,16,2004
164814,-,5817,-,,42,17,2004
0,-,0,-,H,16,18,2004
0,-,0,-,I,16,19,2004
0,-,0,-,F,10,20,2004
18629,-,566,-,,20,21,2004
255947,-,12631,-,,155,22,2004
0,-,0,-,B,4,23,2004
10477,-,618,-,,26,24,2004
0,-,0,-,C,8,25,2004
299810,-,8359,-,,22,26,2004
46642,-,1868,-,,60,27,2004
0,-,0,-,H,14,28,2004
0,-,0,-,I,15,29,2004
36631,-,2689,-,,249,30,2004
0,-,0,-,E,23,31,2004
268257,-,12959,-,,257,32,2004
0,-,0,-,A,2,33,2004
0,-,0,-,C,13,34,2004
151758,-,5873,-,,22,35,2004
131708,-,4618,-,,38,36,2004
0,-,0,-,E,54,37,2004
0,-,0,-,F,50,38,2004
0,-,0,-,E,28,39,2004
83673,-,4193,-,,49,40,2004
39574,-,1573,-,,19,41,2004
38345,-,1086,-,,48,42,2004
0,-,0,-,E,6,44,2004
6350,-,403,-,,40,45,2004
40639,-,2221,-,,152,46,2004
0,-,0,-,C,8,47,2004
0,-,0,-,H,160,48,2004
0,-,0,-,A,1,50,2004
0,-,0,-,E,17,51,2004
433323,-,16574,-,,121,53,2004
6766,-,254,-,,70,54,2004
130842,-,4536,-,,21,55,2004
0,-,0,-,B,9,56,2004
0,-,0,-,C,6,1,2003
9181,-,578,-,,58,2,2003
191100,-,6874,-,,34,4,2003
0,-,0,-,A,2,5,2003
1159288,-,42001,-,,166,6,2003
99684,-,3452,-,,55,8,2003
0,-,0,-,E,16,9,2003
0,-,0,-,F,4,10,2003
0,-,0,-,A,2,11,2003
108508,-,5079,-,,78,12,2003
0,-,0,-,E,7,13,2003
14681,-,611,-,,4,16,2003
180288,-,6775,-,,42,17,2003
0,-,0,-,H,14,18,2003
0,-,0,-,I,15,19,2003
21204,-,948,-,,13,20,2003
17392,-,573,-,,21,21,2003
245014,-,10945,-,,161,22,2003
0,-,0,-,B,4,23,2003
