ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
940547,G,14276,G,,2666,1,2011
137927,G,1781,G,,405,2,2011
1311339,G,17332,G,,3188,4,2011
347298,G,6669,G,,1626,5,2011
12825708,G,140654,G,,22424,6,2011
1436518,G,17756,G,,3683,8,2011
912915,G,12898,G,,2408,9,2011
539753,G,5369,G,,455,10,2011
4529966,G,30931,G,,1266,11,2011
6805099,G,92028,G,,17488,12,2011
2231401,G,30467,G,,5567,13,2011
249876,G,3730,G,,698,15,2011
208478,G,4037,G,,912,16,2011
5346686,G,56981,G,,8143,17,2011
765665,G,14738,G,,2840,18,2011
394465,G,7571,G,,1603,19,2011
382416,G,7270,G,,1517,20,2011
514570,G,10969,G,,2220,21,2011
1227779,G,19752,G,,3843,22,2011
246235,G,4199,G,,754,23,2011
1449186,G,19204,G,,3434,24,2011
2633559,G,28957,G,,4788,25,2011
1906591,G,27433,G,,4838,26,2011
1631816,G,20115,G,,2766,27,2011
418106,G,7557,G,,1519,28,2011
1427110,G,21434,G,,3308,29,2011
152194,G,2956,G,,757,30,2011
293845,G,5365,G,,976,31,2011
707874,G,9537,G,,1708,32,2011
305301,G,4440,G,,804,33,2011
3128615,G,39477,G,,6194,34,2011
332994,G,5737,G,,1181,35,2011
12246988,G,120815,G,,14013,36,2011
1449420,G,23320,G,,4251,37,2011
95203,G,1731,G,,383,38,2011
2188723,G,35487,G,,5495,39,2011
729404,G,12386,G,,2731,40,2011
783547,G,12075,G,,2389,41,2011
4041669,G,52853,G,,6754,42,2011
249927,G,4087,G,,805,44,2011
913356,G,13723,G,,2532,45,2011
78686,G,1847,G,,468,46,2011
840085,G,14314,G,,2809,47,2011
6463227,G,78608,G,,13921,48,2011
622252,G,8731,G,,1380,49,2011
130546,G,2060,G,,450,50,2011
2065616,G,27654,G,,4301,51,2011
1722190,G,22160,G,,3894,53,2011
283597,G,6025,G,,996,54,2011
1075285,G,14987,G,,2303,55,2011
79665,G,1549,H,,514,56,2011
893170,G,14434,G,,2707,1,2010
136650,G,1810,G,,412,2,2010
1296099,G,17413,G,,3102,4,2010
347323,G,6870,G,,1672,5,2010
12284652,G,139989,G,,22526,6,2010
1394830,G,17963,G,,3725,8,2010
932003,G,13341,G,,2458,9,2010
521485,G,5186,G,,452,10,2010
4359637,G,31590,G,,1282,11,2010
6629755,G,91927,G,,17478,12,2010
2175573,G,30470,G,,5537,13,2010
248876,G,3856,G,,712,15,2010
203380,G,4382,G,,931,16,2010
5389461,G,57659,G,,8245,17,2010
763474,G,14988,G,,2883,18,2010
395801,G,7879,G,,1630,19,2010
361713,G,7479,G,,1551,20,2010
523139,G,11115,G,,2222,21,2010
1181917,G,19917,G,,3932,22,2010
243764,G,4328,G,,755,23,2010
1403220,G,19437,G,,3497,24,2010
2600083,G,30057,G,,4892,25,2010
1866254,G,26835,G,,4942,26,2010
1585484,G,21358,G,,2761,27,2010
421912,G,8000,G,,1551,28,2010
1412426,G,22754,G,,3318,29,2010
153360,G,3148,G,,758,30,2010
284447,G,5362,G,,967,31,2010
702208,G,9479,G,,1719,32,2010
310970,G,4556,G,,806,33,2010
3005803,G,39210,G,,6328,34,2010
321538,G,5704,G,,1203,35,2010
11840693,G,120958,G,,14094,36,2010
1428057,G,23349,G,,4238,37,2010
85718,G,1708,G,,388,38,2010
2173724,G,36084,G,,5592,39,2010
736775,G,12471,G,,2752,40,2010
777800,G,12340,G,,2356,41,2010
3942085,G,52156,G,,6862,42,2010
253706,G,4136,G,,832,44,2010
898497,G,13821,G,,2541,45,2010
76027,G,1880,G,,458,46,2010
817054,G,14726,G,,2878,47,2010
6180272,G,79429,G,,13884,48,2010
593516,G,8812,G,,1377,49,2010
138804,G,2109,G,,450,50,2010
2019097,G,27500,G,,4330,51,2010
1701302,G,22340,G,,3866,53,2010
265379,G,5915,G,,1017,54,2010
1051853,G,15244,G,,2344,55,2010
77680,G,1632,G,,509,56,2010
941281,G,14823,G,,2757,1,2009
135082,G,1844,G,,414,2,2009
1295109,G,17372,G,,3020,4,2009
341403,G,7021,G,,1679,5,2009
12185232,G,141164,G,,22212,6,2009
1355505,G,17799,G,,3636,8,2009
925263,G,13552,G,,2466,9,2009
514273,G,5055,G,,435,10,2009
4485007,G,34452,G,,1285,11,2009
6621712,G,89165,G,,17114,12,2009
2199951,G,31673,G,,5479,13,2009
244579,G,3785,G,,723,15,2009
210940,G,4437,G,,947,16,2009
5306791,G,59650,G,,8120,17,2009
770376,G,15441,G,,2849,18,2009
383308,G,7868,G,,1625,19,2009
361339,G,7650,G,,1534,20,2009
519217,G,11368,G,,2196,21,2009
1156821,G,19852,G,,3896,22,2009
253214,G,4354,G,,761,23,2009
1465822,G,20667,G,,3519,24,2009
2666193,G,31447,G,,4957,25,2009
1870668,G,27919,G,,4918,26,2009
1602522,G,20764,G,,2756,27,2009
404311,G,8170,G,,1558,28,2009
1440425,G,22726,G,,3312,29,2009
149907,G,3165,G,,777,30,2009
272250,G,5319,G,,958,31,2009
681583,G,9509,G,,1642,32,2009
302875,G,4627,G,,802,33,2009
3061022,G,40191,G,,6395,34,2009
331125,G,5693,G,,1195,35,2009
12016681,G,126875,G,,14050,36,2009
1427445,G,24242,G,,4160,37,2009
79745,G,1757,G,,386,38,2009
2185898,G,37131,G,,5648,39,2009
726421,G,12272,G,,2724,40,2009
752177,G,12208,G,,2342,41,2009
3991654,G,52647,G,,6865,42,2009
246010,G,4165,G,,837,44,2009
916674,G,14158,G,,2516,45,2009
74469,G,1880,G,,472,46,2009
828379,G,14705,G,,2873,47,2009
6127296,G,79236,G,,13585,48,2009
575359,G,8287,G,,1310,49,2009
127743,G,2126,G,,449,50,2009
1982262,G,27657,G,,4297,51,2009
1620916,G,21838,G,,3844,53,2009
263065,G,6040,G,,1021,54,2009
1041005,G,15398,G,,2331,55,2009
79116,G,1604,G,,483,56,2009
891887,G,15033,G,,2783,1,2008
140337,G,2030,G,,431,2,2008
1319476,G,17773,G,,3024,4,2008
341748,G,7329,G,,1680,5,2008
12751634,G,144321,G,,22137,6,2008
1404283,G,18336,G,,3637,8,2008
985388,G,14463,G,,2551,9,2008
507573,G,5182,G,,429,10,2008
4645336,G,34610,G,,1292,11,2008
6735899,G,90568,G,,17162,12,2008
2264036,G,32171,G,,5497,13,2008
257464,G,3770,G,,751,15,2008
210946,G,4576,G,,943,16,2008
5513411,G,60549,G,,8248,17,2008
776146,G,15291,G,,2894,18,2008
371132,G,7816,G,,1636,19,2008
351506,G,7570,G,,1574,20,2008
501218,G,11155,G,,2253,21,2008
1144094,G,20274,G,,3903,22,2008
240010,G,4336,G,,772,23,2008
1444728,G,21339,G,,3662,24,2008
2847754,G,32659,G,,5075,25,2008
1942264,G,27906,G,,4994,26,2008
1615202,G,24840,G,,2777,27,2008
449380,G,8341,G,,1581,28,2008
1460604,G,22891,G,,3363,29,2008
150093,G,3177,G,,780,30,2008
280402,G,5433,G,,934,31,2008
685429,G,9387,G,,1615,32,2008
296211,G,4807,G,,835,33,2008
3108761,G,41178,G,,6581,34,2008
319967,G,5749,G,,1213,35,2008
12482821,G,129996,G,,14273,36,2008
1468845,G,24594,G,,4185,37,2008
83908,G,1710,G,,394,38,2008
2283402,G,39057,G,,5814,39,2008
716131,G,12419,G,,2721,40,2008
754030,G,12693,G,,2344,41,2008
4014263,G,52516,G,,6967,42,2008
247962,G,4218,G,,863,44,2008
952545,G,14707,G,,2539,45,2008
73938,G,1867,G,,480,46,2008
820034,G,15138,G,,2913,47,2008
6198659,G,80537,G,,13613,48,2008
592304,G,8262,G,,1252,49,2008
126307,G,2155,G,,455,50,2008
2032456,G,27883,G,,4392,51,2008
1622249,G,22391,G,,3882,53,2008
260268,G,6069,G,,1039,54,2008
1069694,G,15921,G,,2343,55,2008
74570,G,1527,H,,471,56,2008
868999,G,15109,G,,2812,1,2007
133501,G,1965,G,,434,2,2007
1346906,G,17677,G,,3058,4,2007
332935,G,7422,G,,1667,5,2007
12613791,G,144874,G,,22552,6,2007
1425273,G,18698,G,,3624,8,2007
968072,G,14543,G,,2580,9,2007
487798,G,5091,G,,441,10,2007
4373313,G,34241,G,,1336,11,2007
6561775,G,90675,G,,17618,12,2007
2142901,G,31656,G,,5519,13,2007
253112,G,3843,G,,760,15,2007
227229,G,4763,G,,915,16,2007
5234254,G,59986,G,,8345,17,2007
780055,G,15980,G,,2963,18,2007
359254,G,7887,G,,1658,19,2007
328519,G,7315,G,,1580,20,2007
486137,G,11273,G,,2276,21,2007
1084558,G,20081,G,,3912,22,2007
243840,G,4492,G,,781,23,2007
1481561,G,22392,G,,3797,24,2007
2750745,G,33776,G,,5224,25,2007
1870407,G,28266,G,,5101,26,2007
1522966,G,20948,G,,2828,27,2007
452116,G,8590,G,,1658,28,2007
1457192,G,23339,G,,3427,29,2007
147875,G,3179,G,,766,30,2007
274753,G,5454,G,,958,31,2007
701249,G,9891,G,,1635,32,2007
288291,G,4751,G,,843,33,2007
3041082,G,42161,G,,6845,34,2007
314698,G,5780,G,,1225,35,2007
12235819,G,130731,G,,14563,36,2007
1436310,G,24617,G,,4255,37,2007
79172,G,1674,G,,392,38,2007
2201562,G,38163,G,,5942,39,2007
704195,G,12592,G,,2736,40,2007
749874,G,12873,G,,2395,41,2007
3852987,G,54487,G,,7156,42,2007
245135,G,4527,G,,873,44,2007
979186,G,15165,G,,2562,45,2007
70459,G,1845,G,,500,46,2007
856617,G,15968,G,,2958,47,2007
6010769,G,81298,G,,13832,48,2007
592202,G,8482,G,,1252,49,2007
125624,G,2182,G,,464,50,2007
2099886,G,29925,G,,4530,51,2007
1566698,G,22318,G,,3887,53,2007
257588,G,5965,G,,1059,54,2007
1031294,G,16129,G,,2389,55,2007
71163,G,1538,G,,468,56,2007
845870,-,15126,-,,2749,1,2006
142399,-,2033,-,,443,2,2006
1293354,-,20980,-,,2991,4,2006
321159,-,7318,-,,1652,5,2006
12046103,-,148329,-,,22564,6,2006
1249325,-,18172,-,,3572,8,2006
953704,-,15091,-,,2599,9,2006
441112,-,4981,-,,419,10,2006
4021935,-,33707,-,,1384,11,2006
6320223,-,92357,-,,17267,12,2006
2033282,-,32626,-,,5313,13,2006
239693,-,4018,-,,771,15,2006
207139,-,4647,-,,868,16,2006
4927099,-,59085,-,,8301,17,2006
743760,-,16300,-,,2927,18,2006
349589,-,7987,-,,1660,19,2006
309617,-,7340,-,,1579,20,2006
473431,-,11337,-,,2267,21,2006
