ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
0,D,0,D,B,2,1,2011
0,D,0,D,B,1,2,2011
0,D,0,D,A,1,4,2011
0,D,0,D,A,2,5,2011
14190,G,132,G,,5,6,2011
181508,H,1314,H,,19,8,2011
0,D,0,D,A,1,12,2011
0,D,0,D,C,4,17,2011
0,D,0,D,B,2,18,2011
0,D,0,D,C,9,20,2011
0,D,0,D,C,7,21,2011
72387,H,831,H,,43,22,2011
6412,H,0,S,B,10,26,2011
0,D,0,D,A,2,27,2011
0,D,0,D,B,3,28,2011
0,D,0,D,B,4,30,2011
55779,H,605,H,,18,35,2011
0,D,0,D,A,1,37,2011
0,D,0,D,C,1,38,2011
359,H,0,S,A,3,39,2011
85319,G,776,G,,37,40,2011
0,D,0,D,F,16,42,2011
0,D,0,D,A,1,47,2011
285086,G,3053,G,,107,48,2011
0,D,0,D,B,2,49,2011
8187,H,110,G,,4,51,2011
38924,H,363,H,,9,54,2011
100465,H,1104,H,,24,56,2011
0,D,0,D,B,2,1,2010
0,D,0,D,B,1,2,2010
0,D,0,D,A,1,4,2010
0,D,0,D,A,1,5,2010
11952,G,132,G,,5,6,2010
157477,H,1183,H,,19,8,2010
0,D,0,D,A,1,12,2010
0,D,0,D,C,3,17,2010
0,D,0,D,A,1,18,2010
0,D,0,D,E,13,20,2010
0,D,0,D,C,6,21,2010
65834,H,763,H,,41,22,2010
2896,H,0,S,B,9,26,2010
0,D,0,D,A,3,27,2010
0,D,0,D,B,3,28,2010
2769,H,46,H,,5,30,2010
51786,H,595,H,,17,35,2010
0,D,0,D,A,1,37,2010
0,D,0,D,C,2,38,2010
289,H,11,G,,3,39,2010
90140,G,966,H,,45,40,2010
0,D,0,D,E,17,42,2010
0,D,0,D,A,2,47,2010
255124,G,2943,G,,100,48,2010
0,D,0,D,B,3,49,2010
0,D,0,D,B,2,51,2010
0,D,0,D,E,10,54,2010
99408,H,1021,H,,22,56,2010
0,D,0,D,B,2,1,2009
0,D,0,D,B,1,2,2009
0,D,0,D,A,1,5,2009
12609,G,135,G,,5,6,2009
138033,H,1157,H,,15,8,2009
0,D,0,D,A,1,12,2009
0,D,0,D,B,2,17,2009
0,D,0,D,A,1,18,2009
0,D,0,D,E,12,20,2009
0,D,0,D,B,6,21,2009
70379,H,820,H,,38,22,2009
2267,H,0,S,B,8,26,2009
0,D,0,D,A,1,27,2009
0,D,0,D,B,4,28,2009
2635,H,42,H,,5,30,2009
50271,H,608,G,,16,35,2009
0,D,0,D,A,1,36,2009
0,D,0,D,C,3,38,2009
371,H,0,S,A,3,39,2009
93865,G,1108,H,,51,40,2009
0,D,0,D,E,17,42,2009
0,D,0,D,A,2,47,2009
188418,G,2460,H,,95,48,2009
0,D,0,D,B,3,49,2009
0,D,0,D,A,1,51,2009
0,D,0,D,C,7,54,2009
94335,H,1031,H,,22,56,2009
0,D,0,D,B,2,1,2008
