ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
4174988,G,69040,H,,7132,1,2011
444379,G,7350,G,,775,2,2011
7487390,G,129576,G,,9036,4,2011
1861817,G,36729,G,,4301,5,2011
51614771,G,571421,G,,48513,6,2011
6763283,G,92251,G,,9874,8,2011
16611813,G,115490,G,,6178,9,2011
2831051,G,35450,G,,2030,10,2011
2498679,H,17528,H,,1020,11,2011
21498191,G,331921,G,,30500,12,2011
11347884,G,160454,G,,14489,13,2011
1102310,G,18783,G,,1425,15,2011
947152,G,20601,G,,2770,16,2011
27163691,G,295028,G,,22285,17,2011
5680946,G,97992,G,,9636,18,2011
5349561,G,90726,G,,6040,19,2011
3404633,G,57248,G,,5854,20,2011
3554164,G,64484,G,,6303,21,2011
3611247,G,66255,G,,7629,22,2011
1587330,G,26696,G,,1900,23,2011
8086561,G,99264,G,,7735,24,2011
21895704,G,196755,G,,9359,25,2011
9007812,G,146416,G,,13575,26,2011
11578747,H,148501,H,,9250,27,2011
1565290,G,33593,H,,4698,28,2011
7576911,G,124766,G,,10786,29,2011
764589,G,16047,G,,1966,30,2011
3516388,H,58455,H,,4176,31,2011
1811251,G,33486,G,,3934,32,2011
1651821,G,24139,G,,1877,33,2011
18383353,G,188812,G,,12085,34,2011
1141235,G,22169,G,,2734,35,2011
99509884,G,528569,G,,27989,36,2011
11789016,H,163441,G,,13171,37,2011
791103,G,16779,G,,1719,38,2011
15381405,G,239950,G,,17459,39,2011
2990619,G,59236,G,,6604,40,2011
3472487,G,57455,G,,5862,41,2011
18514743,G,256020,G,,17647,42,2011
1777397,H,24441,H,,1378,44,2011
3272885,G,65516,G,,7201,45,2011
1162886,G,24743,G,,1949,46,2011
6869877,G,109092,G,,9724,47,2011
31249073,G,464679,G,,37900,48,2011
2800791,G,58316,G,,4805,49,2011
595887,G,12105,H,,978,50,2011
10604502,G,148964,G,,11190,51,2011
6543579,G,94607,G,,9769,53,2011
768078,G,18058,G,,2110,54,2011
8657875,G,140381,G,,9212,55,2011
315858,G,6824,G,,1005,56,2011
3877666,G,69426,H,,7170,1,2010
431780,G,7482,G,,785,2,2010
7181330,G,125436,G,,9452,4,2010
1776855,G,36299,G,,4373,5,2010
49848013,G,569956,G,,49103,6,2010
6538077,G,95393,G,,10095,8,2010
16171922,G,121304,G,,6339,9,2010
2668098,G,36638,G,,2010,10,2010
2142401,H,16630,H,,1025,11,2010
20196896,G,328994,G,,31305,12,2010
10837457,G,162339,G,,14665,13,2010
1064840,G,19171,G,,1450,15,2010
945028,G,21315,G,,2853,16,2010
26491387,G,302206,G,,22605,17,2010
5253299,G,97163,G,,9774,18,2010
5210186,G,92105,G,,6091,19,2010
3211300,G,59310,G,,5872,20,2010
3364694,G,66811,G,,6393,21,2010
3413069,G,64292,G,,7557,22,2010
1495986,G,26799,G,,1934,23,2010
7878880,G,100239,G,,7762,24,2010
20673481,G,197247,G,,9437,25,2010
8748127,G,147749,G,,13669,26,2010
10878664,H,144914,H,,9381,27,2010
1537854,G,33764,H,,4716,28,2010
7227701,G,128064,G,,10848,29,2010
744451,G,16277,G,,2024,30,2010
3419933,H,61259,H,,4198,31,2010
1814049,G,34434,G,,4041,32,2010
1575674,G,24287,G,,1886,33,2010
18530630,G,195280,G,,12374,34,2010
1169907,G,24013,G,,2784,35,2010
94008147,G,528801,G,,28097,36,2010
11051921,H,164353,G,,13318,37,2010
757158,G,17109,G,,1715,38,2010
14700013,G,245566,G,,17558,39,2010
2846618,G,60236,G,,6657,40,2010
3646258,G,59102,G,,5980,41,2010
17892732,G,261779,G,,17867,42,2010
1839432,H,25850,H,,1405,44,2010
3263961,G,67508,G,,7332,45,2010
1141944,G,25630,G,,1913,46,2010
6857630,G,110546,G,,9917,47,2010
28870504,G,452435,G,,37731,48,2010
2700002,G,58122,G,,4924,49,2010
587708,G,12324,H,,966,50,2010
10125701,G,148525,G,,11395,51,2010
6387062,G,96379,G,,10217,53,2010
733657,G,18626,G,,2143,54,2010
8347709,G,142277,G,,9381,55,2010
308981,G,6932,G,,1008,56,2010
3946748,G,71519,G,,7195,1,2009
434075,G,7791,G,,809,2,2009
7198524,G,131858,G,,9840,4,2009
1732844,G,37080,G,,4477,5,2009
49680190,G,609858,G,,50762,6,2009
6528650,G,99049,G,,10373,8,2009
14968815,G,124950,G,,6399,9,2009
2640065,G,38986,G,,2207,10,2009
2052563,H,16939,H,,1090,11,2009
19899137,G,338098,G,,32301,12,2009
10603108,G,168206,G,,15184,13,2009
1070702,G,19220,G,,1528,15,2009
924917,G,21364,G,,2903,16,2009
27769704,G,324750,G,,23415,17,2009
5329384,G,101674,G,,10017,18,2009
4951850,G,93462,G,,6119,19,2009
3206839,G,60227,G,,5933,20,2009
3363601,G,68613,G,,6589,21,2009
3217707,G,64200,G,,7654,22,2009
1437491,G,26966,G,,1984,23,2009
7973556,G,109188,G,,8337,24,2009
20317242,G,209550,G,,9695,25,2009
8732890,G,156163,G,,14218,26,2009
10454638,H,148621,G,,9484,27,2009
1529204,G,35142,G,,4865,28,2009
7197704,G,131275,G,,11041,29,2009
856752,G,18201,G,,2039,30,2009
3187037,G,60412,G,,4198,31,2009
1905358,G,37257,G,,4271,32,2009
1765498,G,25617,G,,2003,33,2009
17958277,G,201941,G,,13053,34,2009
1155998,G,24255,G,,2898,35,2009
84080443,G,545967,G,,29005,36,2009
10702042,H,169721,G,,13975,37,2009
838999,G,18066,G,,1697,38,2009
14747302,G,248027,G,,18124,39,2009
2886471,G,62339,G,,6736,40,2009
3729137,G,62617,G,,6234,41,2009
18354925,G,271629,G,,18738,42,2009
1847523,H,27763,H,,1443,44,2009
3300854,G,67278,G,,7689,45,2009
1167415,G,27542,G,,1920,46,2009
6909278,G,114742,G,,10212,47,2009
28396133,G,460870,G,,38479,48,2009
2826982,G,63831,G,,5149,49,2009
574133,G,12531,H,,984,50,2009
10052327,G,158692,G,,12176,51,2009
6762948,G,104647,G,,10685,53,2009
775505,G,20027,G,,2247,54,2009
8410196,G,145343,G,,9525,55,2009
311621,G,7176,G,,1010,56,2009
4287153,G,73345,H,,7415,1,2008
473438,G,8235,G,,789,2,2008
7501579,G,138629,G,,10327,4,2008
1774652,G,38347,G,,4575,5,2008
57449015,G,667895,G,,52758,6,2008
7278027,G,107453,G,,10765,8,2008
16527660,G,128897,G,,6629,9,2008
2993776,G,41899,G,,2201,10,2008
2337938,H,17246,H,,1087,11,2008
22933992,G,386983,G,,33957,12,2008
11176072,G,175568,G,,15740,13,2008
1089921,G,19363,G,,1602,15,2008
997901,G,23245,G,,3015,16,2008
30577961,G,347076,G,,24270,17,2008
5563419,G,105914,G,,10346,18,2008
5179425,H,94461,H,,6162,19,2008
3322977,G,61211,G,,6010,20,2008
3287732,G,68352,G,,6638,21,2008
3228203,G,64296,G,,7833,22,2008
1491784,G,27181,G,,2038,23,2008
8490436,G,114721,G,,8430,24,2008
22641479,G,221263,G,,10018,25,2008
9181398,G,170315,G,,15258,26,2008
11289339,G,153756,G,,9890,27,2008
1565925,G,35876,G,,4936,28,2008
7577705,G,138493,G,,11197,29,2008
765428,G,17391,G,,2105,30,2008
3383283,G,60795,G,,4225,31,2008
2036836,G,38739,G,,4582,32,2008
1972145,G,28756,H,,2104,33,2008
19804178,G,213451,G,,13281,34,2008
1182578,G,25035,G,,2944,35,2008
113837992,G,594917,G,,29157,36,2008
11569973,H,174697,G,,13903,37,2008
829006,G,19153,G,,1686,38,2008
15647619,G,267122,G,,18749,39,2008
2955238,G,63708,G,,6860,40,2008
3609367,G,65467,G,,6498,41,2008
19276935,G,276899,G,,19223,42,2008
1976631,H,29764,H,,1577,44,2008
3346068,G,69830,G,,7731,45,2008
1183553,H,29035,H,,1925,46,2008
6853178,G,115356,G,,10404,47,2008
30456634,G,471406,G,,38611,48,2008
2802846,G,55635,G,,5276,49,2008
579561,G,9636,G,,1023,50,2008
10614579,G,167456,G,,12289,51,2008
7702985,G,112071,G,,10966,53,2008
797494,G,20731,H,,2185,54,2008
8550636,G,146664,G,,9694,55,2008
344461,G,7882,G,,1023,56,2008
3897158,G,71344,G,,7261,1,2007
436004,G,7809,G,,800,2,2007
7870737,G,145473,G,,10605,4,2007
1696488,G,38389,G,,4615,5,2007
58442301,G,698031,G,,54781,6,2007
6873819,G,105064,G,,11028,8,2007
16526400,G,128497,G,,6540,9,2007
4046894,G,49882,G,,2218,10,2007
2445839,H,18253,H,,1072,11,2007
21957040,G,370797,G,,35716,12,2007
11187790,G,176072,G,,15860,13,2007
1114147,G,20608,G,,1674,15,2007
997977,G,22946,G,,3005,16,2007
29736463,G,350573,G,,24392,17,2007
5790896,G,109996,G,,10591,18,2007
4991044,H,94778,G,,6283,19,2007
3096017,G,60219,G,,6017,20,2007
3209555,G,66707,G,,6662,21,2007
3107020,G,64344,G,,7911,22,2007
1412707,G,26909,G,,2053,23,2007
9100737,G,121137,G,,8679,24,2007
21715598,G,214822,G,,10073,25,2007
9285212,G,170377,G,,15303,26,2007
11018724,G,154554,G,,10180,27,2007
1509252,G,35251,G,,4932,28,2007
7508696,G,137169,G,,11201,29,2007
740362,G,17211,G,,2116,30,2007
2971238,G,60277,G,,4163,31,2007
2067122,G,41369,G,,4802,32,2007
1593359,G,27507,G,,2116,33,2007
19513815,G,220545,G,,13443,34,2007
1685808,G,25906,G,,2978,35,2007
107617524,G,577873,G,,29046,36,2007
12605273,H,187424,G,,13875,37,2007
664109,G,16191,G,,1671,38,2007
15282311,G,268414,G,,19278,39,2007
2809160,G,63558,G,,6759,40,2007
3608763,G,66407,G,,6750,41,2007
18700733,G,287928,G,,19238,42,2007
1751987,H,30172,H,,1610,44,2007
3125591,G,67432,G,,7596,45,2007
1180285,H,29730,H,,1909,46,2007
6826803,G,116043,G,,10316,47,2007
28295274,G,459303,G,,38022,48,2007
2765310,G,59593,H,,5411,49,2007
564622,G,9901,G,,1050,50,2007
10544173,G,167474,G,,12499,51,2007
7447473,G,119547,G,,11169,53,2007
769307,G,20927,H,,2182,54,2007
8161563,G,141296,G,,9656,55,2007
291262,G,6839,G,,984,56,2007
3964801,-,70709,-,,6611,1,2006
410077,-,7759,-,,754,2,2006
7913804,-,143883,-,,10082,4,2006
1526555,-,37851,-,,4458,5,2006
59106693,-,733723,-,,53985,6,2006
6771577,-,107432,-,,10825,8,2006
16257029,-,169053,-,,6351,9,2006
2558826,-,35487,-,,2201,10,2006
2271923,-,19613,-,,1064,11,2006
22007335,-,388417,-,,34734,12,2006
10757328,-,179263,-,,15225,13,2006
1103330,-,20097,-,,1640,15,2006
928345,-,22162,-,,2842,16,2006
27363581,-,352619,-,,23736,17,2006
5626460,-,111719,-,,10346,18,2006
4698253,-,93013,-,,6026,19,2006
2928931,-,59286,-,,5877,20,2006
3004598,-,67595,-,,6357,21,2006
2967725,-,63751,-,,7606,22,2006
1283608,-,28135,-,,1970,23,2006
8796054,-,125459,-,,8466,24,2006
19672861,-,211046,-,,9836,25,2006
8659620,-,167343,-,,14210,26,2006
10674976,-,152310,-,,10172,27,2006
1417183,-,34550,-,,4617,28,2006
7331686,-,136916,-,,10874,29,2006
664170,-,16993,-,,1982,30,2006
2859987,-,59095,-,,4044,31,2006
2069353,-,40161,-,,4656,32,2006
1687499,-,29013,-,,2003,33,2006
18393147,-,227612,-,,13467,34,2006
1117696,-,25441,-,,2857,35,2006
93112281,-,577925,-,,28904,36,2006
11805931,-,185335,-,,13579,37,2006
608321,-,15261,-,,1603,38,2006
14781851,-,270251,-,,18963,39,2006
2495149,-,61083,-,,6534,40,2006
3712668,-,68502,-,,6576,41,2006
18997048,-,306427,-,,19551,42,2006
1892452,-,32524,-,,1586,44,2006
2974811,-,69745,-,,7162,45,2006
1050786,-,27220,-,,1865,46,2006
6498389,-,117865,-,,9688,47,2006
26356497,-,453185,-,,37006,48,2006
2415841,-,52205,-,,5133,49,2006
512828,-,9785,-,,976,50,2006
10673403,-,170248,-,,12016,51,2006
7733124,-,123316,-,,10755,53,2006
734114,-,21921,-,,2134,54,2006
7573736,-,139953,-,,9488,55,2006
270124,-,6841,-,,936,56,2006
4040625,-,77144,-,,6743,1,2005
393778,-,7836,-,,744,2,2005
7004350,-,131283,-,,9187,4,2005
1496807,-,37092,-,,4304,5,2005
54895842,-,703282,-,,51819,6,2005
6280715,-,102599,-,,10485,8,2005
15586173,-,133285,-,,6145,9,2005
2896158,-,40894,-,,2082,10,2005
1786209,-,18548,-,,954,11,2005
20227493,-,370990,-,,32974,12,2005
10044949,-,174282,-,,14779,13,2005
1060036,-,19707,-,,1600,15,2005
907058,-,20924,-,,2670,16,2005
24867356,-,341884,-,,23108,17,2005
5324071,-,107628,-,,10077,18,2005
4380754,-,91727,-,,5945,19,2005
