ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
3880,G,90,G,,4,1,2011
0,D,0,D,B,6,2,2011
3558,H,83,G,,13,4,2011
0,D,0,D,A,3,5,2011
0,D,0,D,B,8,6,2011
0,D,0,D,B,12,8,2011
0,D,0,D,A,1,11,2011
1535,H,43,G,,8,12,2011
9086,H,207,H,,11,13,2011
6503,H,103,H,,6,16,2011
1176,H,24,H,,4,17,2011
1785,H,0,S,B,6,18,2011
628,H,9,G,,3,19,2011
0,D,0,D,A,1,20,2011
330,H,0,S,A,5,21,2011
0,D,0,D,B,5,22,2011
0,D,0,D,A,1,23,2011
0,D,0,D,B,2,24,2011
3772,G,56,G,,4,25,2011
2146,G,22,G,,8,26,2011
0,D,0,D,A,4,27,2011
698,H,0,S,A,3,28,2011
276,H,0,S,A,4,29,2011
0,D,0,D,B,4,30,2011
0,D,0,D,A,3,31,2011
0,D,0,D,C,8,32,2011
0,D,0,D,A,2,34,2011
0,D,0,D,B,5,35,2011
2976,G,70,H,,11,36,2011
698,H,0,S,B,8,37,2011
1800,G,42,H,,6,38,2011
3397,H,63,G,,10,39,2011
2081,H,0,S,B,6,40,2011
1604,H,0,S,B,4,41,2011
13804,G,273,H,,24,42,2011
0,D,0,D,A,2,45,2011
0,D,0,D,A,1,46,2011
976,H,27,H,,4,47,2011
14576,G,294,H,,15,48,2011
9949,H,0,S,C,12,49,2011
0,D,0,D,B,3,51,2011
3473,H,77,G,,6,53,2011
0,D,0,D,A,2,54,2011
1301,H,21,H,,7,55,2011
1418,H,0,S,B,6,56,2011
3448,G,60,G,,5,1,2010
0,D,0,D,A,4,2,2010
2817,G,61,G,,11,4,2010
0,D,0,D,A,2,5,2010
0,D,0,D,B,6,6,2010
1189,H,0,S,A,12,8,2010
1491,G,40,G,,8,12,2010
9554,H,224,H,,14,13,2010
6708,H,0,S,C,6,16,2010
1202,H,0,S,B,4,17,2010
1788,H,0,S,B,6,18,2010
0,D,0,D,A,3,19,2010
0,D,0,D,A,1,20,2010
310,H,10,G,,4,21,2010
0,D,0,D,B,2,22,2010
0,D,0,D,A,1,23,2010
0,D,0,D,B,2,24,2010
3691,G,50,G,,4,25,2010
2201,G,0,S,B,8,26,2010
1561,G,0,S,A,5,27,2010
