ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
1975,H,53,H,,6,1,2011
0,D,0,D,A,1,2,2011
1607,H,66,H,,10,4,2011
669,H,20,H,,5,5,2011
27768,G,775,G,,80,6,2011
0,D,0,D,C,14,8,2011
5149,G,120,G,,12,9,2011
47028,H,920,H,,25,12,2011
6982,G,197,H,,8,13,2011
0,D,0,D,A,1,15,2011
0,D,0,D,B,3,16,2011
30707,G,633,H,,27,17,2011
14771,H,0,S,E,10,18,2011
2175,G,73,G,,6,19,2011
1104,G,0,S,B,9,20,2011
0,D,0,D,C,4,21,2011
767,G,21,G,,3,22,2011
0,D,0,D,B,2,23,2011
383,G,0,S,B,6,24,2011
17561,H,421,H,,12,25,2011
39620,H,472,H,,21,26,2011
2863,H,85,G,,13,27,2011
0,D,0,D,A,3,28,2011
1843,G,0,S,B,15,29,2011
0,D,0,D,A,2,30,2011
0,D,0,D,B,2,31,2011
0,D,0,D,B,10,32,2011
1271,H,37,G,,3,33,2011
22530,H,754,H,,31,34,2011
0,D,0,D,A,1,35,2011
39019,H,885,H,,35,36,2011
16257,G,460,G,,14,37,2011
821,G,28,G,,3,38,2011
17805,H,548,H,,22,39,2011
3463,G,72,G,,5,40,2011
6417,G,145,G,,13,41,2011
81492,H,1713,H,,27,42,2011
951,H,25,H,,3,44,2011
0,D,0,D,C,6,45,2011
0,D,0,D,A,2,46,2011
0,D,0,D,F,17,47,2011
0,D,0,D,F,39,48,2011
3417,H,0,S,C,9,49,2011
0,D,0,D,A,1,50,2011
7567,G,193,G,,12,51,2011
8197,G,283,G,,15,53,2011
0,D,0,D,B,1,54,2011
16510,H,470,G,,8,55,2011
0,D,0,D,A,1,56,2011
1345,H,44,H,,6,1,2010
0,D,0,D,A,1,2,2010
1693,H,0,S,B,9,4,2010
645,H,21,G,,5,5,2010
31504,G,884,G,,83,6,2010
0,D,0,D,C,15,8,2010
5874,G,137,G,,13,9,2010
48659,H,842,H,,26,12,2010
9146,H,283,H,,10,13,2010
0,D,0,D,A,2,15,2010
0,D,0,D,B,3,16,2010
28859,G,606,H,,32,17,2010
11264,H,326,H,,9,18,2010
2118,G,63,G,,5,19,2010
871,G,0,S,B,9,20,2010
0,D,0,D,C,4,21,2010
680,G,20,G,,3,22,2010
0,D,0,D,B,2,23,2010
430,H,0,S,B,6,24,2010
15901,G,396,H,,11,25,2010
38072,H,585,H,,21,26,2010
2909,H,83,G,,13,27,2010
0,D,0,D,F,4,28,2010
1930,G,74,H,,14,29,2010
0,D,0,D,A,2,30,2010
0,D,0,D,B,2,31,2010
0,D,0,D,B,9,32,2010
1037,H,30,H,,3,33,2010
23022,H,755,H,,33,34,2010
0,D,0,D,A,1,35,2010
41948,H,937,H,,39,36,2010
14705,G,432,G,,15,37,2010
747,G,25,H,,3,38,2010
20297,H,519,H,,21,39,2010
3194,G,70,G,,4,40,2010
5794,G,123,H,,14,41,2010
96964,H,1629,H,,28,42,2010
982,H,32,H,,3,44,2010
0,D,0,D,C,6,45,2010
0,D,0,D,A,2,46,2010
0,D,0,D,F,17,47,2010
27530,G,1010,G,,45,48,2010
5333,G,156,G,,11,49,2010
0,D,0,D,A,1,50,2010
6898,G,205,G,,13,51,2010
7942,G,250,G,,16,53,2010
14567,G,448,G,,9,55,2010
0,D,0,D,A,1,56,2010
1468,H,63,H,,7,1,2009
0,D,0,D,A,1,2,2009
1596,H,55,G,,9,4,2009
587,H,0,S,A,5,5,2009
29778,G,914,G,,87,6,2009
4855,H,166,H,,15,8,2009
5785,G,136,G,,14,9,2009
40509,H,916,H,,31,12,2009
8734,H,267,H,,10,13,2009
0,D,0,D,A,1,15,2009
0,D,0,D,B,3,16,2009
30755,G,717,H,,33,17,2009
11278,H,255,H,,10,18,2009
2231,G,64,G,,5,19,2009
966,G,38,H,,9,20,2009
0,D,0,D,C,3,21,2009
688,G,20,H,,4,22,2009
0,D,0,D,B,2,23,2009
508,G,0,S,A,6,24,2009
14775,G,403,H,,14,25,2009
35345,H,607,G,,22,26,2009
3142,H,100,G,,14,27,2009
0,D,0,D,F,3,28,2009
2558,G,91,G,,16,29,2009
0,D,0,D,A,2,30,2009
0,D,0,D,B,1,31,2009
0,D,0,D,B,10,32,2009
1075,H,43,H,,3,33,2009
24245,H,757,H,,33,34,2009
0,D,0,D,B,2,35,2009
43211,H,1097,H,,43,36,2009
15835,G,453,G,,14,37,2009
0,D,0,D,B,2,38,2009
0,D,0,D,F,23,39,2009
2859,G,60,G,,4,40,2009
6776,G,162,H,,14,41,2009
79285,H,1554,H,,30,42,2009
1240,H,52,G,,5,44,2009
0,D,0,D,C,5,45,2009
0,D,0,D,A,2,46,2009
41397,G,1495,G,,21,47,2009
24656,G,897,G,,42,48,2009
3283,H,106,H,,11,49,2009
0,D,0,D,A,1,50,2009
7072,G,209,G,,12,51,2009
7436,G,228,G,,19,53,2009
9067,H,338,H,,8,55,2009
0,D,0,D,A,2,56,2009
1293,H,46,G,,6,1,2008
0,D,0,D,A,2,2,2008
1335,G,49,H,,10,4,2008
606,H,21,G,,6,5,2008
41066,G,1099,G,,92,6,2008
8429,G,288,G,,17,8,2008
5917,G,141,G,,14,9,2008
0,D,0,D,G,32,12,2008
10846,H,0,S,E,10,13,2008
0,D,0,D,A,1,15,2008
0,D,0,D,C,3,16,2008
71760,G,1257,G,,38,17,2008
13274,H,384,H,,12,18,2008
2415,G,67,G,,5,19,2008
1146,G,36,H,,8,20,2008
0,D,0,D,C,3,21,2008
825,H,32,H,,5,22,2008
0,D,0,D,B,2,23,2008
1180,H,46,H,,7,24,2008
15156,H,407,H,,16,25,2008
12155,G,298,H,,24,26,2008
5565,G,143,G,,13,27,2008
0,D,0,D,A,2,28,2008
2829,G,94,H,,16,29,2008
0,D,0,D,A,2,30,2008
0,D,0,D,B,1,31,2008
3680,H,0,S,C,9,32,2008
856,G,21,H,,3,33,2008
21723,G,551,G,,32,34,2008
0,D,0,D,B,2,35,2008
53772,H,1297,G,,45,36,2008
15094,H,515,G,,15,37,2008
616,G,23,G,,3,38,2008
0,D,0,D,F,26,39,2008
0,D,0,D,B,3,40,2008
7186,G,179,G,,15,41,2008
88731,H,1900,H,,32,42,2008
0,D,0,D,B,4,44,2008
0,D,0,D,C,6,45,2008
0,D,0,D,A,2,46,2008
63896,G,1915,G,,20,47,2008
23444,G,884,G,,44,48,2008
3440,H,122,H,,11,49,2008
0,D,0,D,A,1,50,2008
7654,G,226,G,,11,51,2008
11266,H,388,H,,18,53,2008
13981,G,487,G,,10,55,2008
0,D,0,D,A,1,56,2008
1077,H,33,H,,5,1,2007
0,D,0,D,A,1,2,2007
2103,H,0,S,C,10,4,2007
680,H,0,S,B,6,5,2007
42083,G,1288,G,,102,6,2007
5954,H,126,G,,20,8,2007
12050,G,281,H,,17,9,2007
0,D,0,D,G,32,12,2007
41969,H,995,H,,12,13,2007
0,D,0,D,A,2,15,2007
0,D,0,D,B,3,16,2007
56821,H,1048,G,,38,17,2007
14177,H,401,H,,14,18,2007
2522,G,70,H,,6,19,2007
0,D,0,D,C,10,20,2007
8410,G,252,H,,3,21,2007
891,H,0,S,B,6,22,2007
0,D,0,D,B,3,23,2007
770,G,37,H,,7,24,2007
15422,G,382,H,,20,25,2007
11352,G,303,G,,25,26,2007
1931,H,63,G,,12,27,2007
210,H,0,S,A,4,28,2007
3411,G,124,G,,17,29,2007
0,D,0,D,A,2,30,2007
0,D,0,D,B,3,31,2007
3690,H,102,H,,9,32,2007
1037,G,29,H,,3,33,2007
29940,G,817,G,,33,34,2007
0,D,0,D,B,2,35,2007
54082,H,1371,H,,45,36,2007
8081,G,294,G,,15,37,2007
595,G,22,H,,3,38,2007
0,D,0,D,F,26,39,2007
2934,H,69,H,,4,40,2007
7782,G,196,G,,15,41,2007
99613,H,1835,H,,34,42,2007
22496,H,415,H,,6,44,2007
0,D,0,D,C,6,45,2007
0,D,0,D,A,3,46,2007
58386,G,1604,G,,19,47,2007
22142,G,690,H,,45,48,2007
3485,H,0,S,C,11,49,2007
0,D,0,D,A,1,50,2007
6260,G,173,G,,10,51,2007
9435,H,326,H,,19,53,2007
0,D,0,D,A,1,54,2007
16560,G,572,H,,10,55,2007
0,D,0,D,A,2,56,2007
0,-,0,-,B,5,1,2006
0,-,0,-,A,1,2,2006
0,-,0,-,B,9,4,2006
0,-,0,-,B,6,5,2006
49485,-,1645,-,,100,6,2006
6029,-,206,-,,19,8,2006
0,-,0,-,C,17,9,2006
0,-,0,-,G,37,12,2006
11184,-,337,-,,10,13,2006
0,-,0,-,A,2,15,2006
4196,-,94,-,,3,16,2006
54800,-,981,-,,36,17,2006
14150,-,425,-,,12,18,2006
0,-,0,-,B,6,19,2006
0,-,0,-,B,9,20,2006
0,-,0,-,C,3,21,2006
0,-,0,-,B,6,22,2006
0,-,0,-,A,2,23,2006
0,-,0,-,B,7,24,2006
0,-,0,-,E,19,25,2006
11011,-,293,-,,24,26,2006
0,-,0,-,B,14,27,2006
0,-,0,-,A,5,28,2006
0,-,0,-,C,19,29,2006
0,-,0,-,A,2,30,2006
0,-,0,-,B,3,31,2006
0,-,0,-,C,10,32,2006
0,-,0,-,B,4,33,2006
27481,-,700,-,,40,34,2006
0,-,0,-,A,1,35,2006
57928,-,1519,-,,46,36,2006
8306,-,341,-,,13,37,2006
0,-,0,-,B,3,38,2006
20274,-,678,-,,29,39,2006
0,-,0,-,B,6,40,2006
7218,-,199,-,,15,41,2006
97182,-,1966,-,,35,42,2006
0,-,0,-,F,6,44,2006
0,-,0,-,C,5,45,2006
0,-,0,-,A,2,46,2006
63075,-,1677,-,,19,47,2006
