ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
5228926,G,225793,G,,18275,1,2011
976538,G,32548,G,,2510,2,2011
7489469,G,306972,G,,17794,4,2011
3158253,G,136814,G,,10843,5,2011
42562937,G,1517573,G,,106146,6,2011
6433792,G,242477,G,,18357,8,2011
5119030,G,180535,G,,12738,9,2011
1296701,G,51664,G,,3623,10,2011
607146,G,19752,G,,1756,11,2011
23542688,G,940764,G,,70955,12,2011
10356304,G,437549,G,,33438,13,2011
1798780,G,66913,G,,4678,15,2011
1776634,G,72264,G,,5802,16,2011
14985279,G,596569,G,,40365,17,2011
7138884,G,308277,G,,21915,18,2011
3916068,G,174126,G,,12215,19,2011
3384607,G,146158,G,,10655,20,2011
5266683,G,216132,G,,15390,21,2011
5403881,G,226638,G,,16697,22,2011
1906546,G,79525,G,,6396,23,2011
7232200,G,278530,G,,18247,24,2011
9518096,G,350448,G,,24367,25,2011
10589526,G,443374,G,,34982,26,2011
6945934,G,286361,G,,19368,27,2011
2984323,G,138471,G,,11543,28,2011
7336204,G,305550,G,,21637,29,2011
1344481,G,55554,G,,4832,30,2011
2479993,G,106642,G,,7338,31,2011
3463426,G,129067,G,,8119,32,2011
2399950,G,94950,G,,6125,33,2011
12372674,G,434372,G,,32053,34,2011
2268985,G,94946,G,,6719,35,2011
24001697,G,884202,G,,77036,36,2011
10444684,G,446456,G,,34029,37,2011
1136166,G,45321,G,,3153,38,2011
13101008,G,548920,G,,36813,39,2011
3994735,G,170855,G,,12979,40,2011
4717701,G,184589,G,,13806,41,2011
15600318,G,646970,G,,44193,42,2011
1272409,G,48083,G,,3831,44,2011
4937487,G,219433,G,,17553,45,2011
1156893,G,50247,G,,3948,46,2011
7428798,G,305578,G,,22423,47,2011
28859981,G,1152579,G,,77217,48,2011
3328587,G,134892,G,,8908,49,2011
971089,G,39135,G,,3583,50,2011
10006867,G,407160,G,,27425,51,2011
8803958,G,305352,G,,21574,53,2011
1942334,G,85982,G,,6460,54,2011
6987994,G,295401,G,,19447,55,2011
767017,G,30100,G,,2686,56,2011
5138599,G,224658,G,,18484,1,2010
949784,G,33387,G,,2515,2,2010
7341204,G,304179,G,,17993,4,2010
3059602,G,134965,G,,11006,5,2010
41160994,G,1484919,G,,106265,6,2010
6301507,G,240321,G,,18521,8,2010
5012401,G,178082,G,,12940,9,2010
1252016,G,49932,G,,3654,10,2010
583521,G,19208,G,,1762,11,2010
22766533,G,912727,G,,70627,12,2010
10147631,G,428591,G,,33720,13,2010
1710392,G,65347,G,,4694,15,2010
1762520,G,73468,G,,5910,16,2010
14642891,G,589318,G,,40670,17,2010
6965991,G,307663,G,,22076,18,2010
3771768,G,174080,G,,12343,19,2010
3321838,G,146553,G,,10727,20,2010
5158302,G,217746,G,,15579,21,2010
5208618,G,222787,G,,16687,22,2010
1881378,G,79837,G,,6513,23,2010
7078256,G,271687,G,,18356,24,2010
9163826,G,343890,G,,24412,25,2010
10209674,G,437906,G,,35017,26,2010
6784702,G,284703,G,,19547,27,2010
2916434,G,136148,G,,11744,28,2010
7134128,G,305860,G,,21799,29,2010
1316422,G,55858,G,,4939,30,2010
2359626,G,104124,G,,7417,31,2010
3357200,G,128844,G,,8084,32,2010
2342305,G,95002,G,,6166,33,2010
12093596,G,429216,G,,32408,34,2010
2194659,G,94428,G,,6813,35,2010
23096866,G,864561,G,,76763,36,2010
10096114,G,438438,G,,34339,37,2010
1051936,G,44904,G,,3199,38,2010
12780280,G,543051,G,,37035,39,2010
3853836,G,168850,G,,12964,40,2010
4598202,G,182579,G,,13835,41,2010
15209119,G,645005,G,,44430,42,2010
1196633,G,46006,G,,3886,44,2010
4866049,G,217558,G,,17708,45,2010
1103862,G,50598,G,,3973,46,2010
7185964,G,301748,G,,22813,47,2010
27476544,G,1127032,G,,76787,48,2010
3292991,G,136346,G,,8816,49,2010
