ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
10610,G,215,H,,30,1,2011
0,D,0,D,A,1,2,2011
3467,G,104,G,,21,4,2011
116,H,0,S,A,4,5,2011
38154,H,783,H,,57,6,2011
2892,G,0,S,B,16,8,2011
0,D,0,D,E,7,9,2011
0,D,0,D,A,1,10,2011
15625,H,367,G,,59,12,2011
20965,H,424,H,,28,13,2011
0,D,0,D,A,3,15,2011
0,D,0,D,A,1,16,2011
14565,G,278,G,,32,17,2011
3087,H,68,H,,13,18,2011
2009,H,0,S,B,12,19,2011
0,D,0,D,B,4,20,2011
1024,G,33,H,,8,21,2011
7159,H,0,S,C,21,22,2011
0,D,0,D,A,2,23,2011
12184,H,274,G,,22,24,2011
9358,H,135,H,,24,25,2011
4792,G,107,G,,19,26,2011
4238,H,103,H,,24,27,2011
2033,H,0,S,B,6,28,2011
3271,H,70,G,,23,29,2011
0,D,0,D,B,6,30,2011
0,D,0,D,A,4,31,2011
0,D,0,D,B,5,32,2011
70,G,0,S,A,5,33,2011
20774,G,351,G,,42,34,2011
0,D,0,D,C,6,35,2011
10416,H,298,H,,53,36,2011
6190,H,156,G,,17,37,2011
0,D,0,D,C,5,38,2011
8586,G,226,H,,34,39,2011
0,D,0,D,E,28,40,2011
0,D,0,D,A,2,41,2011
11244,G,348,G,,31,42,2011
119,H,0,S,A,3,44,2011
2791,H,119,H,,17,45,2011
9118,H,143,G,,13,47,2011
20560,H,457,H,,49,48,2011
1157,G,26,G,,15,49,2011
0,D,0,D,A,2,50,2011
1694,H,0,S,B,17,51,2011
3108,G,77,G,,21,53,2011
0,D,0,D,B,3,54,2011
1512,H,0,S,B,16,55,2011
0,D,0,D,A,3,56,2011
11795,H,250,H,,24,1,2010
0,D,0,D,A,1,2,2010
4249,H,121,H,,24,4,2010
0,D,0,D,A,2,5,2010
33002,H,859,H,,49,6,2010
4041,G,110,G,,23,8,2010
0,D,0,D,E,6,9,2010
0,D,0,D,A,1,10,2010
14998,H,353,H,,66,12,2010
19525,H,386,H,,31,13,2010
322,G,0,S,A,4,15,2010
0,D,0,D,A,1,16,2010
11895,G,245,H,,35,17,2010
4254,H,96,H,,15,18,2010
1897,H,41,H,,10,19,2010
0,D,0,D,B,5,20,2010
1061,H,35,G,,10,21,2010
12173,G,269,H,,22,22,2010
0,D,0,D,A,2,23,2010
11488,H,225,G,,25,24,2010
9221,H,170,H,,26,25,2010
5156,G,181,G,,20,26,2010
5868,H,0,S,C,28,27,2010
1460,H,0,S,B,4,28,2010
3017,H,0,S,B,17,29,2010
0,D,0,D,B,6,30,2010
0,D,0,D,A,3,31,2010
0,D,0,D,B,6,32,2010
0,D,0,D,A,2,33,2010
20666,G,364,G,,40,34,2010
0,D,0,D,C,7,35,2010
11351,H,352,H,,56,36,2010
5156,G,138,G,,22,37,2010
0,D,0,D,B,3,38,2010
8963,G,257,G,,38,39,2010
0,D,0,D,E,28,40,2010
151,H,0,S,A,5,41,2010
9616,H,230,H,,29,42,2010
192,H,0,S,A,4,44,2010
3404,G,161,G,,19,45,2010
7443,H,106,H,,12,47,2010
16026,H,406,H,,46,48,2010
954,G,0,S,B,17,49,2010
0,D,0,D,A,2,50,2010
1676,H,62,G,,18,51,2010
3682,H,79,G,,19,53,2010
0,D,0,D,B,3,54,2010
842,H,0,S,B,14,55,2010
0,D,0,D,A,3,56,2010
9613,H,266,H,,19,1,2009
0,D,0,D,A,2,2,2009
4233,H,115,H,,15,4,2009
0,D,0,D,A,3,5,2009
47157,H,893,H,,47,6,2009
5663,H,139,H,,21,8,2009
0,D,0,D,E,7,9,2009
6539,G,248,G,,71,12,2009
16258,G,370,G,,31,13,2009
351,H,0,S,A,4,15,2009
0,D,0,D,A,1,16,2009
11321,H,244,G,,29,17,2009
3967,H,108,G,,17,18,2009
1980,H,0,S,B,13,19,2009
0,D,0,D,B,5,20,2009
1026,G,34,H,,10,21,2009
0,D,0,D,C,21,22,2009
0,D,0,D,A,1,23,2009
10696,H,307,G,,28,24,2009
8366,G,165,H,,25,25,2009
4061,G,119,G,,18,26,2009
5117,H,134,H,,24,27,2009
1421,H,36,H,,5,28,2009
2913,H,0,S,B,17,29,2009
0,D,0,D,B,3,30,2009
0,D,0,D,A,3,31,2009
0,D,0,D,B,9,32,2009
0,D,0,D,A,2,33,2009
24942,G,485,H,,43,34,2009
0,D,0,D,C,8,35,2009
8147,G,228,G,,52,36,2009
3551,G,0,S,C,22,37,2009
0,D,0,D,A,2,38,2009
10144,G,325,G,,40,39,2009
0,D,0,D,E,26,40,2009
270,H,0,S,A,4,41,2009
8329,H,267,H,,31,42,2009
0,D,0,D,A,3,44,2009
4295,G,167,H,,13,45,2009
0,D,0,D,B,8,47,2009
7592,H,264,H,,41,48,2009
557,G,0,S,B,11,49,2009
0,D,0,D,A,2,50,2009
1468,G,0,S,B,20,51,2009
3020,H,0,S,B,20,53,2009
0,D,0,D,B,4,54,2009
0,D,0,D,B,13,55,2009
0,D,0,D,A,3,56,2009
13157,H,301,H,,23,1,2008
0,D,0,D,A,2,2,2008
4800,G,138,H,,15,4,2008
0,D,0,D,A,3,5,2008
39488,H,760,H,,51,6,2008
5677,G,118,G,,24,8,2008
0,D,0,D,E,8,9,2008
0,D,0,D,A,1,10,2008
8984,G,305,H,,74,12,2008
19621,H,443,G,,32,13,2008
403,H,0,S,A,4,15,2008
0,D,0,D,A,1,16,2008
0,D,0,D,E,42,17,2008
0,D,0,D,B,16,18,2008
0,D,0,D,B,12,19,2008
0,D,0,D,B,5,20,2008
1043,H,29,G,,8,21,2008
6239,H,159,H,,28,22,2008
0,D,0,D,A,2,23,2008
11032,H,239,H,,25,24,2008
7677,G,171,H,,28,25,2008
4622,H,133,H,,19,26,2008
4935,H,130,H,,22,27,2008
0,D,0,D,B,4,28,2008
1931,H,0,S,B,17,29,2008
0,D,0,D,B,3,30,2008
0,D,0,D,A,1,31,2008
0,D,0,D,B,8,32,2008
0,D,0,D,A,2,33,2008
25826,G,528,G,,46,34,2008
0,D,0,D,C,9,35,2008
8601,G,293,G,,57,36,2008
4024,H,143,G,,25,37,2008
0,D,0,D,B,2,38,2008
10371,G,220,H,,41,39,2008
0,D,0,D,F,26,40,2008
0,D,0,D,A,3,41,2008
7895,H,261,G,,34,42,2008
0,D,0,D,A,3,44,2008
4059,H,160,G,,13,45,2008
0,D,0,D,A,1,46,2008
0,D,0,D,C,8,47,2008
10715,H,0,S,E,38,48,2008
460,G,22,H,,11,49,2008
0,D,0,D,A,3,50,2008
3773,H,116,H,,22,51,2008
5220,H,96,G,,23,53,2008
0,D,0,D,A,2,54,2008
1861,H,0,S,B,15,55,2008
457,G,14,G,,5,56,2008
7355,H,233,H,,24,1,2007
0,D,0,D,A,3,2,2007
6803,G,192,H,,23,4,2007
374,H,0,S,A,3,5,2007
23880,G,639,H,,57,6,2007
3660,H,115,H,,27,8,2007
2300,H,45,G,,9,9,2007
0,D,0,D,A,2,10,2007
11559,G,435,G,,70,12,2007
9992,G,286,G,,32,13,2007
340,H,0,S,A,3,15,2007
0,D,0,D,A,2,16,2007
22740,G,448,G,,48,17,2007
8038,H,144,H,,12,18,2007
0,D,0,D,B,15,19,2007
0,D,0,D,B,4,20,2007
1897,H,48,H,,7,21,2007
8075,H,227,H,,29,22,2007
0,D,0,D,A,3,23,2007
7533,G,214,G,,28,24,2007
10945,G,235,G,,26,25,2007
5284,H,108,H,,23,26,2007
7489,H,222,G,,31,27,2007
1078,H,41,H,,6,28,2007
4301,H,142,G,,21,29,2007
0,D,0,D,B,6,30,2007
2084,H,0,S,B,9,31,2007
2994,H,48,G,,11,32,2007
646,H,0,S,A,6,33,2007
18836,G,444,H,,51,34,2007
11779,H,236,H,,12,35,2007
23513,H,516,H,,65,36,2007
4886,G,175,G,,28,37,2007
0,D,0,D,A,2,38,2007
9395,G,314,G,,49,39,2007
25880,H,555,H,,34,40,2007
0,D,0,D,A,3,41,2007
8204,G,247,G,,35,42,2007
0,D,0,D,A,3,44,2007
3941,H,120,H,,14,45,2007
0,D,0,D,A,1,46,2007
6246,H,158,G,,13,47,2007
13193,H,324,H,,38,48,2007
1711,G,76,G,,20,49,2007
0,D,0,D,A,2,50,2007
6726,G,168,H,,21,51,2007
3691,G,115,H,,25,53,2007
0,D,0,D,A,2,54,2007
3534,H,95,H,,21,55,2007
0,D,0,D,B,4,56,2007
0,-,0,-,E,20,1,2006
0,-,0,-,C,24,4,2006
0,-,0,-,B,5,5,2006
20217,-,522,-,,55,6,2006
3182,-,102,-,,25,8,2006
2012,-,42,-,,9,9,2006
12948,-,444,-,,67,12,2006
8170,-,233,-,,38,13,2006
0,-,0,-,A,3,15,2006
0,-,0,-,A,3,16,2006
17534,-,347,-,,43,17,2006
5868,-,114,-,,7,18,2006
1812,-,54,-,,13,19,2006
0,-,0,-,A,1,20,2006
0,-,0,-,B,11,21,2006
0,-,0,-,E,35,22,2006
0,-,0,-,A,3,23,2006
6383,-,171,-,,25,24,2006
10839,-,229,-,,25,25,2006
4959,-,134,-,,21,26,2006
7263,-,215,-,,29,27,2006
0,-,0,-,B,6,28,2006
0,-,0,-,C,19,29,2006
0,-,0,-,B,5,30,2006
3071,-,105,-,,10,31,2006
0,-,0,-,B,9,32,2006
0,-,0,-,A,6,33,2006
16902,-,381,-,,48,34,2006
0,-,0,-,C,7,35,2006
20417,-,560,-,,59,36,2006
4771,-,164,-,,24,37,2006
0,-,0,-,A,2,38,2006
9917,-,344,-,,49,39,2006
0,-,0,-,E,35,40,2006
0,-,0,-,A,3,41,2006
7086,-,179,-,,39,42,2006
0,-,0,-,A,3,44,2006
3106,-,117,-,,11,45,2006
0,-,0,-,A,1,46,2006
3007,-,106,-,,12,47,2006
18991,-,407,-,,38,48,2006
0,-,0,-,B,15,49,2006
0,-,0,-,A,2,50,2006
0,-,0,-,E,23,51,2006
3333,-,110,-,,23,53,2006
0,-,0,-,A,3,54,2006
2654,-,76,-,,18,55,2006
0,-,0,-,A,2,56,2006
0,-,0,-,C,18,1,2005
0,-,0,-,C,20,4,2005
459,-,27,-,,6,5,2005
16340,-,395,-,,42,6,2005
2645,-,88,-,,19,8,2005
1896,-,57,-,,13,9,2005
0,-,0,-,A,1,10,2005
10398,-,297,-,,69,12,2005
5783,-,193,-,,31,13,2005
0,-,0,-,A,3,15,2005
0,-,0,-,A,3,16,2005
17225,-,377,-,,37,17,2005
5387,-,150,-,,9,18,2005
0,-,0,-,B,12,19,2005
0,-,0,-,A,2,20,2005
0,-,0,-,B,8,21,2005
0,-,0,-,B,18,22,2005
0,-,0,-,A,3,23,2005
3367,-,117,-,,18,24,2005
10514,-,192,-,,22,25,2005
4960,-,129,-,,22,26,2005
6435,-,192,-,,29,27,2005
0,-,0,-,B,4,28,2005
0,-,0,-,B,13,29,2005
0,-,0,-,B,6,30,2005
1824,-,53,-,,9,31,2005
0,-,0,-,B,5,32,2005
0,-,0,-,B,6,33,2005
14189,-,322,-,,36,34,2005
7287,-,135,-,,6,35,2005
22244,-,556,-,,55,36,2005
3994,-,120,-,,27,37,2005
0,-,0,-,A,2,38,2005
11738,-,363,-,,45,39,2005
0,-,0,-,E,32,40,2005
0,-,0,-,A,3,41,2005
6380,-,193,-,,32,42,2005
0,-,0,-,A,2,44,2005
2889,-,127,-,,11,45,2005
0,-,0,-,A,1,46,2005
1908,-,63,-,,9,47,2005
14047,-,321,-,,33,48,2005
881,-,31,-,,14,49,2005
0,-,0,-,A,2,50,2005
6042,-,254,-,,20,51,2005
0,-,0,-,B,15,53,2005
0,-,0,-,A,2,54,2005
0,-,0,-,C,19,55,2005
0,-,0,-,B,3,56,2005
0,-,0,-,B,9,1,2004
0,-,0,-,C,21,4,2004
0,-,0,-,B,5,5,2004
14990,-,424,-,,47,6,2004
1934,-,58,-,,18,8,2004
3477,-,122,-,,13,9,2004
0,-,0,-,A,1,10,2004
8593,-,339,-,,56,12,2004
0,-,0,-,C,26,13,2004
0,-,0,-,A,3,15,2004
0,-,0,-,A,3,16,2004
17203,-,443,-,,33,17,2004
5469,-,88,-,,9,18,2004
0,-,0,-,B,9,19,2004
0,-,0,-,B,3,20,2004
0,-,0,-,C,5,21,2004
3204,-,93,-,,11,22,2004
0,-,0,-,A,3,23,2004
4595,-,150,-,,21,24,2004
8696,-,188,-,,20,25,2004
4313,-,106,-,,21,26,2004
6468,-,175,-,,27,27,2004
0,-,0,-,A,2,28,2004
0,-,0,-,B,13,29,2004
0,-,0,-,A,1,30,2004
0,-,0,-,B,8,31,2004
0,-,0,-,B,4,32,2004
0,-,0,-,B,5,33,2004
11419,-,235,-,,34,34,2004
0,-,0,-,C,5,35,2004
16610,-,394,-,,44,36,2004
3173,-,131,-,,23,37,2004
0,-,0,-,A,1,38,2004
6714,-,184,-,,38,39,2004
0,-,0,-,E,30,40,2004
0,-,0,-,A,3,41,2004
7750,-,203,-,,30,42,2004
0,-,0,-,B,2,44,2004
3257,-,109,-,,12,45,2004
0,-,0,-,A,2,46,2004
0,-,0,-,B,9,47,2004
11656,-,302,-,,30,48,2004
541,-,15,-,,13,49,2004
0,-,0,-,A,2,50,2004
4194,-,168,-,,24,51,2004
0,-,0,-,B,16,53,2004
0,-,0,-,A,2,54,2004
0,-,0,-,B,16,55,2004
0,-,0,-,B,3,56,2004
0,-,0,-,B,7,1,2003
0,-,0,-,A,1,2,2003
0,-,0,-,C,18,4,2003
0,-,0,-,A,2,5,2003
13258,-,415,-,,47,6,2003
1646,-,63,-,,20,8,2003
5039,-,97,-,,8,9,2003
0,-,0,-,A,2,10,2003
0,-,0,-,A,1,11,2003
4902,-,242,-,,52,12,2003
4487,-,134,-,,23,13,2003
0,-,0,-,A,3,15,2003
449,-,22,-,,3,16,2003
16874,-,417,-,,29,17,2003
2768,-,76,-,,8,18,2003
0,-,0,-,B,8,19,2003
0,-,0,-,B,4,20,2003
0,-,0,-,C,5,21,2003
3624,-,122,-,,10,22,2003
0,-,0,-,A,5,23,2003
0,-,0,-,C,13,24,2003
8023,-,178,-,,23,25,2003
5646,-,163,-,,26,26,2003
5568,-,156,-,,23,27,2003
0,-,0,-,B,5,28,2003
0,-,0,-,B,11,29,2003
0,-,0,-,A,1,30,2003
0,-,0,-,B,9,31,2003
0,-,0,-,B,3,32,2003
0,-,0,-,B,4,33,2003
12428,-,246,-,,24,34,2003
0,-,0,-,C,3,35,2003
12745,-,296,-,,40,36,2003
5140,-,266,-,,21,37,2003
0,-,0,-,B,1,38,2003
4586,-,141,-,,28,39,2003
12690,-,345,-,,26,40,2003
0,-,0,-,A,4,41,2003
7687,-,328,-,,30,42,2003
0,-,0,-,B,2,44,2003
1047,-,73,-,,8,45,2003
0,-,0,-,A,2,46,2003
0,-,0,-,B,5,47,2003
21757,-,631,-,,36,48,2003
0,-,0,-,A,11,49,2003
0,-,0,-,A,2,50,2003
3707,-,155,-,,18,51,2003
1015,-,40,-,,14,53,2003
0,-,0,-,A,2,54,2003
1700,-,44,-,,13,55,2003
0,-,0,-,B,4,56,2003
0,-,0,-,E,8,23,2002
0,-,0,-,B,6,33,2002
0,-,0,-,A,2,50,2002
8300,-,222,-,,25,25,2002
0,-,0,-,B,6,44,2002
10566,-,248,-,,13,9,2002
20878,-,571,-,,55,36,2002
10473,-,200,-,,27,34,2002
7883,-,243,-,,32,42,2002
6934,-,259,-,,39,39,2002
1509,-,60,-,,10,18,2002
16871,-,438,-,,33,17,2002
8149,-,237,-,,37,26,2002
6682,-,191,-,,16,55,2002
0,-,0,-,C,25,27,2002
0,-,0,-,B,9,19,2002
4358,-,158,-,,21,29,2002
0,-,0,-,A,1,38,2002
78,-,13,-,,4,46,2002
0,-,0,-,B,14,31,2002
0,-,0,-,B,6,20,2002
0,-,0,-,A,2,10,2002
3293,-,107,-,,15,24,2002
0,-,0,-,A,1,11,2002
1371,-,57,-,,16,51,2002
0,-,0,-,A,2,54,2002
6318,-,230,-,,25,37,2002
4396,-,149,-,,13,45,2002
6643,-,193,-,,30,13,2002
13408,-,486,-,,61,12,2002
0,-,0,-,A,4,21,2002
6826,-,204,-,,13,47,2002
1458,-,47,-,,8,1,2002
0,-,0,-,B,4,28,2002
0,-,0,-,B,6,5,2002
0,-,0,-,C,12,22,2002
3844,-,123,-,,14,40,2002
18939,-,641,-,,35,48,2002
0,-,0,-,A,2,30,2002
0,-,0,-,A,3,16,2002
0,-,0,-,A,2,56,2002
3158,-,101,-,,22,8,2002
0,-,0,-,C,6,35,2002
1606,-,50,-,,17,4,2002
2725,-,50,-,,11,49,2002
0,-,0,-,A,3,32,2002
3833,-,98,-,,15,53,2002
2270,-,67,-,,14,41,2002
33534,-,821,-,,63,6,2002
0,-,0,-,A,2,15,2002
886,-,92,-,,6,1,2001
0,-,0,-,B,7,4,2001
0,-,0,-,B,7,5,2001
33823,-,900,-,,68,6,2001
0,-,0,-,B,18,8,2001
7902,-,201,-,,12,9,2001
0,-,0,-,A,1,10,2001
0,-,0,-,A,1,11,2001
13136,-,432,-,,45,12,2001
5474,-,187,-,,24,13,2001
0,-,0,-,B,3,16,2001
12634,-,303,-,,33,17,2001
2120,-,91,-,,12,18,2001
0,-,0,-,B,10,19,2001
0,-,0,-,A,4,20,2001
0,-,0,-,A,3,21,2001
2007,-,79,-,,7,22,2001
0,-,0,-,C,9,23,2001
0,-,0,-,C,15,24,2001
6511,-,216,-,,27,25,2001
7516,-,233,-,,31,26,2001
0,-,0,-,C,31,27,2001
0,-,0,-,A,4,28,2001
0,-,0,-,C,19,29,2001
0,-,0,-,A,1,30,2001
0,-,0,-,B,15,31,2001
0,-,0,-,B,3,32,2001
0,-,0,-,B,3,33,2001
10507,-,243,-,,24,34,2001
0,-,0,-,C,5,35,2001
21696,-,580,-,,52,36,2001
5937,-,248,-,,25,37,2001
0,-,0,-,A,2,38,2001
6256,-,244,-,,38,39,2001
4691,-,139,-,,14,40,2001
3430,-,112,-,,15,41,2001
7644,-,238,-,,38,42,2001
0,-,0,-,B,6,44,2001
4618,-,169,-,,12,45,2001
0,-,0,-,A,1,46,2001
6263,-,199,-,,19,47,2001
16723,-,464,-,,40,48,2001
0,-,0,-,B,5,49,2001
0,-,0,-,A,3,50,2001
1763,-,57,-,,13,51,2001
4410,-,149,-,,17,53,2001
0,-,0,-,B,4,54,2001
6205,-,175,-,,23,55,2001
0,-,0,-,A,1,56,2001
0,-,0,-,B,7,1,2000
630,-,26,-,,6,4,2000
0,-,0,-,A,3,5,2000
28795,-,721,-,,64,6,2000
0,-,0,-,B,16,8,2000
8200,-,212,-,,12,9,2000
0,-,0,-,A,1,10,2000
0,-,0,-,A,1,11,2000
10393,-,368,-,,42,12,2000
1274,-,55,-,,19,13,2000
0,-,0,-,A,1,15,2000
0,-,0,-,B,4,16,2000
11136,-,295,-,,33,17,2000
2478,-,132,-,,15,18,2000
0,-,0,-,C,12,19,2000
0,-,0,-,A,2,20,2000
0,-,0,-,A,3,21,2000
2330,-,86,-,,8,22,2000
0,-,0,-,C,11,23,2000
6435,-,198,-,,15,24,2000
6306,-,192,-,,27,25,2000
7151,-,203,-,,19,26,2000
0,-,0,-,C,28,27,2000
277,-,15,-,,6,28,2000
0,-,0,-,C,20,29,2000
0,-,0,-,A,2,30,2000
0,-,0,-,B,12,31,2000
0,-,0,-,A,3,32,2000
0,-,0,-,B,4,33,2000
6617,-,189,-,,17,34,2000
0,-,0,-,C,8,35,2000
19181,-,509,-,,50,36,2000
5089,-,128,-,,18,37,2000
0,-,0,-,A,1,38,2000
6478,-,213,-,,33,39,2000
3224,-,99,-,,12,40,2000
0,-,0,-,C,14,41,2000
5814,-,180,-,,40,42,2000
0,-,0,-,B,6,44,2000
1566,-,71,-,,10,45,2000
0,-,0,-,A,2,46,2000
4664,-,124,-,,12,47,2000
13927,-,370,-,,42,48,2000
0,-,0,-,B,7,49,2000
0,-,0,-,A,3,50,2000
2397,-,104,-,,13,51,2000
4116,-,94,-,,12,53,2000
0,-,0,-,B,5,54,2000
0,-,0,-,C,21,55,2000
0,-,0,-,A,1,56,2000
