ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
280386,G,17288,G,,3082,1,2011
42814,G,1723,H,,212,2,2011
307276,G,16075,G,,1672,4,2011
201458,G,11551,G,,1494,5,2011
1094950,G,55116,G,,7248,6,2011
233812,G,12204,G,,1609,8,2011
139826,G,6233,G,,1039,9,2011
40709,G,2225,G,,264,10,2011
9709,G,450,G,,75,11,2011
690524,G,37246,G,,5839,12,2011
476760,G,26958,G,,5070,13,2011
63628,G,2936,G,,283,15,2011
96873,G,5438,G,,662,16,2011
499328,G,28642,G,,3695,17,2011
354526,G,21156,H,,2600,18,2011
286448,H,17656,H,,1791,19,2011
167979,G,9718,G,,1162,20,2011
268636,G,16866,G,,2154,21,2011
324223,G,18375,G,,2347,22,2011
118924,G,7183,G,,812,23,2011
244234,G,12383,G,,1540,24,2011
269166,G,12836,G,,2025,25,2011
420586,G,25679,G,,3756,26,2011
385934,G,22723,G,,2147,27,2011
215620,G,13189,G,,1950,28,2011
429909,G,25286,G,,2773,29,2011
92236,G,4936,G,,504,30,2011
156023,H,9453,H,,979,31,2011
139497,G,6980,G,,734,32,2011
82164,G,4442,G,,605,33,2011
327955,G,15734,G,,2328,34,2011
151988,G,8723,G,,883,35,2011
593685,G,31659,G,,4658,36,2011
493325,G,27580,G,,4539,37,2011
107976,G,5260,G,,420,38,2011
574287,G,34688,G,,3884,39,2011
237420,G,14331,G,,1797,40,2011
166285,G,9634,G,,956,41,2011
711129,G,38766,G,,3888,42,2011
37616,G,1819,G,,321,44,2011
290580,G,16653,G,,2490,45,2011
97781,G,5845,G,,611,46,2011
347453,G,20566,G,,3281,47,2011
1358612,G,72983,G,,10296,48,2011
147799,G,8779,G,,815,49,2011
68233,G,3751,G,,457,50,2011
534914,G,28186,G,,3361,51,2011
266096,G,13476,G,,1914,53,2011
156603,G,9899,G,,1033,54,2011
377663,G,22732,G,,2433,55,2011
76215,H,3506,H,,342,56,2011
285164,G,17370,G,,3120,1,2010
40021,G,1693,G,,209,2,2010
323758,G,16788,G,,1666,4,2010
198628,G,12263,G,,1496,5,2010
1078689,G,55457,G,,7276,6,2010
235428,G,12641,G,,1627,8,2010
143802,G,6361,G,,1064,9,2010
40064,G,2087,G,,268,10,2010
10285,G,478,G,,75,11,2010
703578,G,37507,G,,5948,12,2010
491159,G,27570,G,,5110,13,2010
64883,G,3097,G,,283,15,2010
97849,G,5927,G,,653,16,2010
492848,G,28568,G,,3765,17,2010
346742,H,20455,H,,2543,18,2010
274577,H,17310,H,,1777,19,2010
173660,G,9996,G,,1150,20,2010
272227,G,17544,G,,2197,21,2010
327427,G,18630,G,,2280,22,2010
