ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
460011,G,12366,G,,1558,1,2011
72854,G,1659,G,,318,2,2011
775564,G,23803,G,,2695,4,2011
235617,G,6773,G,,1115,5,2011
12973581,H,306974,H,,16069,6,2011
900204,G,19169,G,,3268,8,2011
808036,G,18092,H,,1288,9,2011
99912,G,2797,G,,322,10,2011
460674,G,4884,H,,177,11,2011
3048254,G,77244,G,,10013,12,2011
1800102,G,42572,H,,4024,13,2011
151316,G,4449,G,,607,15,2011
140839,G,3894,G,,733,16,2011
3349502,G,58420,G,,5382,17,2011
615329,G,18322,G,,2169,18,2011
407378,G,10230,G,,1059,19,2011
337166,G,10105,G,,1279,20,2011
496192,G,14106,G,,1514,21,2011
639041,G,17613,G,,1797,22,2011
138738,G,3280,G,,528,23,2011
1180528,G,25230,G,,2483,24,2011
1398781,G,23149,G,,2570,25,2011
1528954,G,37244,G,,3811,26,2011
819312,G,19139,G,,2128,27,2011
183991,G,6285,G,,897,28,2011
927872,G,21317,G,,2245,29,2011
101440,G,2984,G,,603,30,2011
216626,G,5871,G,,731,31,2011
273292,G,7007,H,,1142,32,2011
188424,G,6206,G,,516,33,2011
2623423,G,43609,H,,3722,34,2011
153122,G,4742,G,,759,35,2011
5583527,G,92317,G,,8440,36,2011
1038751,G,27515,G,,3456,37,2011
64012,G,1742,G,,275,38,2011
1523519,G,37301,G,,3984,39,2011
453107,G,13061,G,,1744,40,2011
476854,G,12717,G,,1994,41,2011
2040665,G,49011,G,,4199,42,2011
161366,G,3283,G,,440,44,2011
357302,G,12828,G,,1644,45,2011
64356,G,2208,G,,287,46,2011
805196,G,20148,G,,1788,47,2011
3927640,G,80870,G,,9252,48,2011
499229,G,13985,G,,1245,49,2011
111534,H,7448,H,,291,50,2011
1883875,G,33093,G,,3057,51,2011
817741,G,18882,G,,2875,53,2011
116488,G,4177,G,,544,54,2011
707169,H,24753,H,,1869,55,2011
49408,G,1310,G,,267,56,2011
449703,G,12942,G,,1589,1,2010
67029,G,1904,G,,310,2,2010
696249,G,20473,G,,2703,4,2010
236661,G,7136,G,,1137,5,2010
12421496,H,276774,H,,15976,6,2010
832705,G,18905,G,,3282,8,2010
704636,G,16477,H,,1310,9,2010
97765,G,2914,G,,311,10,2010
435681,G,4666,H,,172,11,2010
2574510,G,70854,G,,9858,12,2010
1983842,G,44328,G,,4041,13,2010
140157,G,4002,H,,619,15,2010
131363,G,4311,G,,739,16,2010
3248226,G,61856,G,,5402,17,2010
633083,G,19348,G,,2189,18,2010
470378,G,10184,G,,1078,19,2010
325596,G,10652,G,,1304,20,2010
438350,G,13222,G,,1482,21,2010
604132,G,17494,G,,1819,22,2010
138307,G,3643,G,,524,23,2010
1119641,G,22825,G,,2516,24,2010
1386924,G,24699,G,,2584,25,2010
1710511,G,43556,G,,4002,26,2010
828047,G,19011,G,,2144,27,2010
184323,G,7276,G,,925,28,2010
913180,G,22701,G,,2304,29,2010
96897,G,2898,G,,592,30,2010
0,D,0,D,J,728,31,2010
274386,G,7687,G,,1132,32,2010
178667,G,6265,G,,537,33,2010
2580351,G,46052,G,,3743,34,2010
147507,G,4700,G,,747,35,2010
5562263,G,95619,G,,8317,36,2010
1005399,G,29311,G,,3556,37,2010
59961,G,1731,G,,283,38,2010
1442531,G,37271,G,,4006,39,2010
440320,G,13522,G,,1741,40,2010
510406,G,13341,G,,2018,41,2010
1999287,G,50735,G,,4188,42,2010
165705,G,3507,G,,447,44,2010
358099,G,13927,G,,1631,45,2010
62489,G,2309,G,,293,46,2010
830643,G,21765,G,,1846,47,2010
3556861,G,78569,G,,9127,48,2010
457818,G,13139,G,,1254,49,2010
112015,H,7236,H,,297,50,2010
1531330,G,31815,G,,3075,51,2010
831608,G,19649,G,,2909,53,2010
112890,G,4615,H,,558,54,2010
672993,G,21453,G,,1881,55,2010
47366,G,1333,G,,256,56,2010
460112,G,13408,G,,1603,1,2009
66535,G,1583,G,,301,2,2009
690681,G,19438,G,,2461,4,2009
236492,G,7073,G,,1143,5,2009
12797989,H,246647,H,,15869,6,2009
775120,G,18794,G,,3243,8,2009
718234,G,15973,H,,1291,9,2009
100264,G,2953,G,,318,10,2009
409905,G,4934,H,,168,11,2009
2409434,G,73080,G,,9689,12,2009
1982395,G,44669,G,,3986,13,2009
131151,G,3849,H,,615,15,2009
139374,G,4442,G,,763,16,2009
3076191,G,60789,G,,5353,17,2009
621438,G,19242,G,,2198,18,2009
380347,G,10458,G,,1080,19,2009
331046,G,10924,G,,1305,20,2009
465036,G,13553,G,,1489,21,2009
631616,G,18432,G,,1806,22,2009
139954,G,3798,G,,536,23,2009
1093377,G,22807,G,,2502,24,2009
1349364,G,25784,G,,2567,25,2009
1762935,G,46861,G,,3963,26,2009
824110,G,20216,G,,2162,27,2009
193936,G,7722,G,,909,28,2009
925398,G,24392,G,,2336,29,2009
99237,G,3205,G,,594,30,2009
0,D,0,D,J,709,31,2009
278433,G,7548,G,,1077,32,2009
175612,G,6280,G,,550,33,2009
2611025,G,47348,G,,3705,34,2009
146900,G,4766,G,,744,35,2009
5442466,G,96850,G,,8169,36,2009
975876,G,27953,G,,3504,37,2009
55095,G,1679,G,,276,38,2009
1456310,G,38203,G,,4082,39,2009
471076,G,13737,G,,1719,40,2009
529503,G,14219,G,,2011,41,2009
1965656,G,48786,G,,4145,42,2009
165374,G,3635,G,,419,44,2009
368442,G,14534,G,,1625,45,2009
63136,G,2264,G,,284,46,2009
800588,G,22290,G,,1858,47,2009
3475479,G,77330,G,,8750,48,2009
447624,G,13009,G,,1237,49,2009
109199,H,6887,H,,285,50,2009
1481446,G,32435,G,,3019,51,2009
870771,G,20748,G,,2871,53,2009
