ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
85138,H,1867,H,,84,1,2011
641,H,0,S,B,4,2,2011
149465,G,2704,G,,86,4,2011
142899,H,3149,H,,53,5,2011
435914,G,9439,G,,507,6,2011
33905,G,908,G,,80,8,2011
158248,G,2756,G,,80,9,2011
0,D,0,D,C,6,10,2011
130881,G,2923,G,,171,12,2011
137398,H,3289,H,,96,13,2011
690,G,16,G,,6,15,2011
78068,H,1997,H,,46,16,2011
570901,G,11090,G,,264,17,2011
279553,G,6051,G,,159,18,2011
98940,G,2065,G,,63,19,2011
37191,H,869,G,,52,20,2011
106301,G,2389,G,,72,21,2011
169927,H,3251,H,,78,22,2011
44615,G,1074,G,,28,23,2011
28242,H,538,H,,25,24,2011
250032,G,3838,G,,98,25,2011
317142,G,6833,G,,242,26,2011
375053,H,5719,G,,154,27,2011
54725,H,1161,H,,32,28,2011
270279,H,5384,H,,86,29,2011
9227,G,314,H,,33,30,2011
50264,H,1002,H,,25,31,2011
19960,H,457,H,,25,32,2011
189880,G,3287,G,,29,33,2011
128867,G,2466,G,,106,34,2011
3331,H,72,H,,15,35,2011
325290,G,6206,G,,210,36,2011
233307,G,5127,G,,123,37,2011
7992,H,203,H,,10,38,2011
437104,G,9353,G,,302,39,2011
89338,G,1909,G,,84,40,2011
90771,G,2172,G,,134,41,2011
307637,G,6166,G,,283,42,2011
29519,G,712,G,,28,44,2011
309280,H,6910,H,,78,45,2011
21044,H,550,H,,26,46,2011
608455,H,9394,H,,96,47,2011
711194,G,13615,G,,394,48,2011
80577,G,1888,H,,85,49,2011
0,D,0,D,B,9,50,2011
72153,G,1578,G,,59,51,2011
76401,G,1509,G,,104,53,2011
27082,G,609,G,,17,54,2011
287751,H,5833,H,,247,55,2011
5878,H,171,H,,12,56,2011
77698,H,1756,H,,83,1,2010
0,D,0,D,A,2,2,2010
134469,G,2346,G,,90,4,2010
139697,H,2999,H,,48,5,2010
415890,G,9219,G,,506,6,2010
33710,G,795,G,,81,8,2010
154003,G,2985,G,,86,9,2010
0,D,0,D,E,9,10,2010
108833,G,2625,G,,147,12,2010
121791,H,3046,H,,105,13,2010
608,H,0,S,A,6,15,2010
75932,H,1974,H,,46,16,2010
500611,G,10241,G,,272,17,2010
279276,G,7028,G,,156,18,2010
84895,G,1997,H,,58,19,2010
38937,G,992,H,,58,20,2010
129672,G,2998,G,,71,21,2010
159597,H,3629,H,,72,22,2010
50937,G,1172,G,,28,23,2010
27565,H,613,H,,27,24,2010
252887,G,3911,G,,97,25,2010
289159,G,6288,G,,248,26,2010
384172,H,5668,H,,155,27,2010
40693,H,1168,H,,29,28,2010
276667,H,5400,H,,90,29,2010
7582,G,309,H,,32,30,2010
41898,H,936,H,,23,31,2010
17987,H,458,H,,23,32,2010
187587,G,3511,G,,30,33,2010
118362,G,2285,G,,104,34,2010
3877,H,114,H,,14,35,2010
298262,G,5964,G,,208,36,2010
227279,G,4984,G,,123,37,2010
7642,H,196,H,,9,38,2010
425850,G,9488,G,,316,39,2010
70919,G,1705,G,,86,40,2010
82319,G,1866,G,,134,41,2010
304460,G,6236,G,,297,42,2010
27028,G,687,G,,26,44,2010
307911,H,6918,H,,76,45,2010
21763,H,559,H,,26,46,2010
598403,H,9498,H,,100,47,2010
630561,G,12918,G,,399,48,2010
73914,G,1763,G,,83,49,2010
0,D,0,D,F,11,50,2010
61630,G,1409,G,,62,51,2010
62733,G,1501,H,,104,53,2010
25351,G,563,G,,18,54,2010
271238,H,5546,H,,252,55,2010
6262,H,176,G,,16,56,2010
86243,G,1983,H,,83,1,2009
0,D,0,D,A,2,2,2009
132177,G,2512,G,,94,4,2009
127798,H,2713,H,,49,5,2009
409934,G,9717,G,,543,6,2009
37505,G,944,G,,78,8,2009
161745,G,3186,G,,88,9,2009
0,D,0,D,C,9,10,2009
0,D,0,D,A,1,11,2009
123731,H,2860,G,,152,12,2009
111051,G,3370,H,,106,13,2009
848,G,24,H,,7,15,2009
74859,G,1841,H,,43,16,2009
517420,G,10606,G,,274,17,2009
248974,G,6523,G,,159,18,2009
76485,G,2082,H,,64,19,2009
44352,G,1174,G,,60,20,2009
107927,G,3072,G,,76,21,2009
161081,H,3773,H,,74,22,2009
53502,G,1158,G,,27,23,2009
32615,H,655,H,,28,24,2009
165165,H,3248,G,,106,25,2009
257272,G,6497,G,,264,26,2009
399832,H,6599,H,,157,27,2009
44640,H,1038,H,,32,28,2009
479482,H,8317,H,,86,29,2009
8569,G,383,H,,34,30,2009
36943,H,898,H,,23,31,2009
20510,H,565,H,,32,32,2009
177784,G,3552,G,,33,33,2009
119808,G,2559,G,,114,34,2009
4028,H,109,G,,15,35,2009
292202,G,6074,G,,221,36,2009
212244,G,5439,G,,128,37,2009
8060,H,222,H,,10,38,2009
418385,H,10080,G,,324,39,2009
89047,G,2632,G,,95,40,2009
76398,G,2023,G,,138,41,2009
327374,H,7615,G,,322,42,2009
26008,G,709,G,,25,44,2009
280929,H,7571,H,,79,45,2009
21806,H,630,H,,26,46,2009
592084,H,9990,G,,111,47,2009
600846,G,14534,G,,407,48,2009
69604,G,1847,G,,83,49,2009
0,D,0,D,E,12,50,2009
128137,H,2034,G,,68,51,2009
72288,G,2090,G,,111,53,2009
23598,G,581,G,,20,54,2009
254483,H,6062,H,,258,55,2009
7010,G,171,G,,17,56,2009
105506,G,2319,G,,78,1,2008
3976,G,77,G,,6,2,2008
123130,G,2491,G,,97,4,2008
103225,H,2392,H,,48,5,2008
488441,G,10899,G,,534,6,2008
41243,G,1038,G,,74,8,2008
169952,G,3226,G,,90,9,2008
0,D,0,D,E,9,10,2008
134058,G,3087,G,,152,12,2008
164206,G,4421,H,,106,13,2008
929,G,26,H,,5,15,2008
66008,G,1847,H,,43,16,2008
552719,G,11715,G,,265,17,2008
295737,G,7466,G,,164,18,2008
112872,H,2880,H,,57,19,2008
53042,G,1380,G,,59,20,2008
117967,H,3286,G,,78,21,2008
191718,G,4192,G,,73,22,2008
56729,G,1298,G,,33,23,2008
34681,H,681,H,,31,24,2008
187115,G,3665,H,,113,25,2008
310080,G,7408,G,,273,26,2008
382346,H,6516,G,,152,27,2008
42765,H,1169,H,,35,28,2008
0,D,0,D,I,81,29,2008
