ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
1822697,G,25367,G,,2430,1,2011
109763,G,1773,G,,295,2,2011
2448692,G,41033,G,,3700,4,2011
618322,G,11884,G,,1761,5,2011
14897737,G,206201,G,,17344,6,2011
2315224,H,34236,G,,3865,8,2011
6597595,H,61938,H,,2097,9,2011
489289,G,6429,G,,490,10,2011
398134,G,3727,G,,228,11,2011
7998479,G,131644,G,,11977,12,2011
4651036,G,66180,G,,5515,13,2011
451313,G,7677,G,,499,15,2011
316695,G,6803,G,,1042,16,2011
8976742,G,118616,G,,8461,17,2011
2750775,G,43097,G,,3854,18,2011
2814082,H,44683,G,,2794,19,2011
1344600,G,22237,G,,2394,20,2011
1604407,H,25482,H,,2296,21,2011
1544072,G,24715,G,,2656,22,2011
741809,G,11334,G,,701,23,2011
2714496,G,35034,G,,2749,24,2011
5747582,G,66687,G,,3321,25,2011
3746487,G,62514,G,,5233,26,2011
5043716,H,62954,H,,4162,27,2011
525976,G,10588,G,,1497,28,2011
2702266,G,43887,G,,4390,29,2011
270267,G,5770,G,,876,30,2011
1563715,H,26521,H,,1942,31,2011
679113,H,11636,H,,1471,32,2011
946875,H,12595,H,,730,33,2011
7289277,G,74797,G,,3947,34,2011
379021,G,7426,G,,1015,35,2011
13446320,G,150117,G,,9344,36,2011
3163600,G,49660,G,,4924,37,2011
328865,H,6929,H,,760,38,2011
6774690,G,107161,G,,7220,39,2011
983579,G,20395,G,,2498,40,2011
1452182,G,22790,G,,2299,41,2011
8269506,G,117633,G,,6997,42,2011
739761,G,9729,G,,577,44,2011
1310111,H,25735,H,,2286,45,2011
306359,G,6624,G,,879,46,2011
2667795,G,43955,G,,3288,47,2011
10017303,G,155790,G,,13484,48,2011
792205,G,15326,G,,1902,49,2011
242995,G,3686,G,,378,50,2011
3387742,G,51297,G,,4028,51,2011
2542330,G,37545,G,,3506,53,2011
272700,H,6097,H,,889,54,2011
5036476,G,77633,G,,3604,55,2011
90373,G,2158,G,,399,56,2011
1600566,G,25808,G,,2439,1,2010
110137,G,1819,G,,300,2,2010
2424094,G,41967,G,,3722,4,2010
594251,G,11993,G,,1805,5,2010
14862035,G,209997,G,,17314,6,2010
2294810,H,35551,H,,3889,8,2010
6327801,H,66434,H,,2145,9,2010
429508,G,6088,G,,488,10,2010
300311,H,2887,H,,221,11,2010
7521197,G,129884,G,,12176,12,2010
4529849,G,67114,G,,5561,13,2010
440785,G,7752,G,,491,15,2010
325394,G,7203,G,,1087,16,2010
9125714,G,122540,G,,8616,17,2010
2519805,G,42527,G,,3887,18,2010
2805925,H,46477,H,,2817,19,2010
1345236,G,24787,G,,2430,20,2010
1517754,H,26309,G,,2327,21,2010
1442372,G,23816,G,,2622,22,2010
711910,H,11526,G,,719,23,2010
2696525,G,35769,G,,2831,24,2010
5597643,G,66773,G,,3358,25,2010
3746470,G,62956,G,,5290,26,2010
4834243,H,62262,H,,4216,27,2010
509680,G,10539,G,,1525,28,2010
2678413,G,45931,G,,4432,29,2010
262922,G,5757,G,,884,30,2010
1557917,H,29164,H,,1974,31,2010
623177,H,10741,H,,1484,32,2010
907605,H,12617,H,,757,33,2010
7460507,G,77317,G,,4082,34,2010
388618,G,7963,G,,1033,35,2010
13141848,G,154741,G,,9413,36,2010
3147417,G,50520,G,,4943,37,2010
314075,H,7164,H,,766,38,2010
6605588,G,110105,G,,7267,39,2010
1019585,G,21330,G,,2540,40,2010
1451510,H,24071,G,,2379,41,2010
8048934,G,119634,G,,7086,42,2010
827445,G,10474,G,,583,44,2010
1302029,H,26503,H,,2304,45,2010
301829,G,6772,G,,844,46,2010
2721294,G,43877,G,,3357,47,2010
9844194,G,161076,G,,13572,48,2010
739281,G,14303,G,,1909,49,2010
247360,H,3947,G,,384,50,2010
3226230,G,53309,G,,4111,51,2010
2444113,H,36653,G,,3582,53,2010
274855,H,6268,H,,911,54,2010
4899437,G,79602,G,,3670,55,2010
88123,G,2163,G,,398,56,2010
1690164,G,27165,G,,2500,1,2009
115623,G,1984,G,,304,2,2009
2476832,G,44665,G,,3761,4,2009
568701,G,11618,G,,1840,5,2009
15234276,G,223936,G,,17740,6,2009
2301230,H,37635,H,,3887,8,2009
6347970,H,69616,H,,2141,9,2009
454678,G,7336,G,,505,10,2009
285135,H,3027,H,,227,11,2009
7843238,G,138606,G,,12413,12,2009
4480404,G,68934,G,,5602,13,2009
423726,G,7124,G,,517,15,2009
316888,G,7050,G,,1097,16,2009
9291360,G,126626,G,,8664,17,2009
2566058,G,44377,G,,3966,18,2009
2703525,H,47664,G,,2814,19,2009
1339534,G,24402,G,,2479,20,2009
1485477,H,26744,H,,2372,21,2009
1318095,G,23984,G,,2658,22,2009
696649,H,11749,G,,753,23,2009
2612916,G,37063,G,,2922,24,2009
5583435,G,69502,G,,3458,25,2009
3807085,G,66882,G,,5521,26,2009
4677940,H,63906,H,,4252,27,2009
517470,G,11005,G,,1583,28,2009
2688148,G,47238,G,,4506,29,2009
272578,G,6076,G,,879,30,2009
1567317,H,29077,G,,1966,31,2009
681272,H,10794,H,,1514,32,2009
907503,H,13077,H,,780,33,2009
7392071,G,79322,G,,4165,34,2009
419507,G,8238,G,,1084,35,2009
13234495,G,157445,G,,9588,36,2009
3248920,G,52784,G,,4930,37,2009
398550,H,7959,H,,766,38,2009
6726653,G,113337,G,,7411,39,2009
1049973,G,22428,G,,2557,40,2009
1509925,G,25787,G,,2434,41,2009
8137056,G,123243,G,,7279,42,2009
744152,G,10704,G,,591,44,2009
1441525,H,27723,H,,2334,45,2009
303796,G,6996,G,,852,46,2009
2572855,G,43657,G,,3438,47,2009
10153824,G,166403,G,,13626,48,2009
775613,G,15196,G,,1931,49,2009
238319,G,3977,G,,391,50,2009
3257803,G,55899,G,,4261,51,2009
2468942,H,38801,G,,3680,53,2009
301698,G,7328,G,,932,54,2009
4959401,G,80641,G,,3717,55,2009
87517,G,2199,G,,399,56,2009
1759711,G,27061,G,,2581,1,2008
117878,G,2037,G,,299,2,2008
2508614,G,45219,G,,3966,4,2008
549049,G,11360,G,,1869,5,2008
16812542,G,234330,G,,18356,6,2008
2529050,H,40071,H,,3942,8,2008
6567572,H,71037,H,,2209,9,2008
471079,G,7807,G,,496,10,2008
289163,H,3070,H,,206,11,2008
8891339,G,166348,G,,12652,12,2008
4651797,G,69913,G,,5742,13,2008
426983,G,7075,G,,525,15,2008
330913,G,7454,G,,1116,16,2008
9194679,G,128650,G,,8812,17,2008
2624255,G,45333,G,,4071,18,2008
2790056,H,46360,H,,2780,19,2008
1342862,G,24727,G,,2513,20,2008
1267471,G,23110,G,,2390,21,2008
1300952,G,23675,G,,2697,22,2008
684958,G,11816,G,,763,23,2008
2740863,G,38334,G,,2977,24,2008
5797227,G,69650,G,,3455,25,2008
3910828,G,69719,G,,5889,26,2008
4713126,H,62491,H,,4329,27,2008
505850,G,10601,G,,1575,28,2008
2735479,G,49428,G,,4599,29,2008
250753,G,5967,G,,888,30,2008
1534339,H,28280,G,,1958,31,2008
627151,G,10792,G,,1548,32,2008
1100112,H,16109,H,,778,33,2008
7657871,G,81605,G,,4218,34,2008
396663,G,8008,G,,1078,35,2008
14014905,G,163862,G,,9733,36,2008
3320879,G,53411,G,,4971,37,2008
394039,H,9100,H,,761,38,2008
7132577,G,119598,G,,7343,39,2008
1054336,G,23225,G,,2603,40,2008
1499855,G,26737,G,,2533,41,2008
8312061,G,124998,G,,7362,42,2008
765175,G,11146,G,,600,44,2008
1403312,H,28978,H,,2314,45,2008
299490,G,7275,G,,853,46,2008
2450193,G,43246,G,,3483,47,2008
10026549,G,166915,G,,13786,48,2008
812169,G,15784,G,,1916,49,2008
236211,G,3978,H,,403,50,2008
3311425,G,56002,G,,4406,51,2008
2620178,G,40007,G,,3753,53,2008
311471,G,7722,G,,909,54,2008
4779372,G,80157,G,,3800,55,2008
83755,G,2102,G,,387,56,2008
1580547,G,25709,G,,2562,1,2007
111467,G,2006,G,,306,2,2007
2385596,G,44250,G,,4001,4,2007
534671,G,11814,G,,1878,5,2007
16471829,G,223278,G,,18124,6,2007
2237996,H,37138,G,,3926,8,2007
6886620,H,69953,H,,2150,9,2007
1491883,H,16544,H,,487,10,2007
294552,H,3244,H,,212,11,2007
7554037,G,134480,G,,12552,12,2007
4351739,G,67249,G,,5593,13,2007
418020,G,7082,H,,515,15,2007
320390,G,7275,G,,1062,16,2007
8733937,G,127753,G,,8698,17,2007
2715638,G,45234,G,,4049,18,2007
2495058,H,44329,G,,2806,19,2007
1237099,G,23587,G,,2499,20,2007
1161271,G,21872,G,,2310,21,2007
1233249,G,23729,G,,2701,22,2007
629877,H,11172,H,,727,23,2007
2641564,G,37857,G,,2955,24,2007
5571221,G,69598,G,,3446,25,2007
3739558,G,69651,G,,5861,26,2007
