ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
164838,H,4752,G,,75,1,2011
427052,G,8169,G,,74,2,2011
287274,G,6794,G,,108,4,2011
14727,G,540,G,,29,5,2011
877675,G,20363,G,,399,6,2011
0,D,0,D,J,139,8,2011
98527,H,3590,H,,47,9,2011
0,D,0,D,E,12,10,2011
0,D,0,D,H,112,11,2011
990857,H,18838,G,,321,12,2011
593593,G,19161,H,,187,13,2011
48167,G,1091,G,,33,15,2011
22076,H,655,H,,18,16,2011
246014,G,8951,H,,167,17,2011
129584,G,2477,G,,59,18,2011
9710,H,207,H,,18,19,2011
0,D,0,D,G,47,20,2011
86292,H,2325,H,,73,21,2011
84644,H,2567,H,,71,22,2011
9284,G,181,G,,15,23,2011
972332,H,17322,G,,264,24,2011
97235,G,1970,G,,107,25,2011
186718,G,3666,G,,126,26,2011
31999,G,886,H,,76,27,2011
0,D,0,D,I,49,28,2011
65079,G,1470,G,,84,29,2011
0,D,0,D,E,12,30,2011
21749,G,485,G,,31,31,2011
37909,H,643,H,,33,32,2011
8511,H,267,G,,17,33,2011
175122,G,4223,H,,145,34,2011
89348,H,2564,H,,69,35,2011
251598,G,5349,G,,250,36,2011
223775,G,5888,G,,163,37,2011
6926,H,0,S,C,9,38,2011
209382,H,4271,H,,134,39,2011
270649,H,5085,H,,76,40,2011
0,D,0,D,H,30,41,2011
491340,G,14022,G,,174,42,2011
0,D,0,D,F,23,44,2011
134429,H,4478,H,,64,45,2011
0,D,0,D,C,7,46,2011
0,D,0,D,I,105,47,2011
1177314,H,23113,H,,431,48,2011
25797,H,0,S,F,33,49,2011
2533,G,78,G,,10,50,2011
1256280,H,18934,H,,320,51,2011
0,D,0,D,J,86,53,2011
37423,H,654,H,,18,54,2011
46110,G,1078,G,,55,55,2011
3528,G,57,G,,7,56,2011
208558,H,5426,G,,74,1,2010
418109,H,8412,G,,74,2,2010
293615,G,6798,G,,114,4,2010
11158,G,484,H,,27,5,2010
884994,G,18873,G,,415,6,2010
0,D,0,D,J,143,8,2010
91592,H,3296,H,,49,9,2010
0,D,0,D,E,12,10,2010
167208,H,3493,H,,120,11,2010
816232,H,18428,G,,326,12,2010
498468,G,16568,H,,181,13,2010
30385,H,794,H,,39,15,2010
21747,H,0,S,F,15,16,2010
177984,H,4107,H,,185,17,2010
130032,G,2613,G,,68,18,2010
8113,H,0,S,C,18,19,2010
0,D,0,D,F,45,20,2010
81138,H,1768,G,,75,21,2010
84154,H,2703,H,,71,22,2010
7594,G,171,G,,17,23,2010
738369,H,15212,G,,273,24,2010
107470,G,2273,G,,118,25,2010
162694,G,3438,G,,134,26,2010
25056,G,705,G,,62,27,2010
136055,H,4352,H,,43,28,2010
57955,G,1458,G,,86,29,2010
0,D,0,D,E,13,30,2010
17994,G,259,H,,34,31,2010
24423,G,351,H,,35,32,2010
8515,H,174,G,,19,33,2010
176318,G,4551,G,,155,34,2010
109450,H,0,S,H,72,35,2010
263346,G,6362,G,,251,36,2010
168796,G,4861,G,,168,37,2010
2513,H,0,S,C,7,38,2010
187425,H,4100,H,,141,39,2010
152278,H,4479,H,,70,40,2010
22094,G,555,G,,34,41,2010
256231,H,7232,H,,180,42,2010
0,D,0,D,E,20,44,2010
97877,G,2512,G,,72,45,2010
0,D,0,D,C,6,46,2010
0,D,0,D,I,111,47,2010
1168245,H,24150,H,,432,48,2010
17863,H,0,S,F,38,49,2010
2607,G,71,H,,12,50,2010
904013,G,15282,H,,331,51,2010
203593,H,3312,H,,91,53,2010
34978,H,634,H,,13,54,2010
39295,H,1045,H,,57,55,2010
3647,G,77,H,,7,56,2010
233976,G,5057,G,,63,1,2009
432830,H,9373,G,,66,2,2009
277543,G,6112,H,,103,4,2009
0,D,0,D,C,23,5,2009
602013,G,13559,G,,404,6,2009
0,D,0,D,J,140,8,2009
82349,H,3512,H,,48,9,2009
11541,G,405,G,,15,10,2009
184742,H,0,S,H,110,11,2009
841325,H,18338,G,,285,12,2009
489043,G,15200,H,,168,13,2009
53321,H,1162,H,,36,15,2009
18324,H,531,H,,13,16,2009
207656,H,4990,H,,210,17,2009
137078,G,2818,G,,71,18,2009
5372,H,0,S,C,20,19,2009
0,D,0,D,F,43,20,2009
78247,H,1560,H,,51,21,2009
90290,H,2754,H,,70,22,2009
7306,G,240,H,,17,23,2009
785512,H,14818,H,,230,24,2009
100526,G,2222,H,,92,25,2009
134758,G,2996,G,,128,26,2009
32037,G,1053,H,,69,27,2009
125433,H,3586,H,,44,28,2009
65363,G,1590,G,,88,29,2009
0,D,0,D,E,15,30,2009
14601,G,718,H,,38,31,2009
15926,H,459,G,,30,32,2009
8794,G,163,H,,18,33,2009
159019,G,4281,G,,141,34,2009
0,D,0,D,H,60,35,2009
300040,G,7870,G,,247,36,2009
181377,H,5830,H,,131,37,2009
2811,H,0,S,C,5,38,2009
184387,G,4190,G,,123,39,2009
143540,H,4114,H,,67,40,2009
22544,G,657,G,,32,41,2009
194681,H,5169,H,,126,42,2009
0,D,0,D,E,16,44,2009
66443,H,2214,H,,65,45,2009
0,D,0,D,C,9,46,2009
0,D,0,D,I,106,47,2009
1149458,H,23284,H,,429,48,2009
14418,H,0,S,F,42,49,2009
1638,H,43,H,,9,50,2009
867223,H,14153,H,,320,51,2009
195313,H,3368,G,,84,53,2009
28563,G,606,H,,11,54,2009
41686,H,1203,H,,61,55,2009
4300,H,87,H,,7,56,2009
210467,G,5532,G,,67,1,2008
464830,H,8693,H,,70,2,2008
268440,G,5796,G,,119,4,2008
14418,H,433,H,,24,5,2008
635838,G,13776,G,,453,6,2008
0,D,0,D,J,148,8,2008
99399,H,3436,H,,72,9,2008
20764,G,552,H,,18,10,2008
144290,H,3068,H,,87,11,2008
806569,H,18902,H,,284,12,2008
