ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
9510,G,384,G,,102,1,2011
826,G,30,H,,14,2,2011
17371,G,791,G,,221,4,2011
4926,G,181,G,,64,5,2011
216210,G,5279,G,,1278,6,2011
13119,G,700,G,,253,8,2011
8656,G,277,H,,88,9,2011
1321,H,54,G,,24,10,2011
12087,G,448,G,,30,11,2011
118471,G,4442,H,,1471,12,2011
36288,G,1351,H,,375,13,2011
19461,H,651,H,,72,15,2011
4895,G,212,G,,70,16,2011
40865,G,1401,G,,396,17,2011
10489,G,429,H,,142,18,2011
5773,G,172,G,,56,19,2011
3865,G,140,H,,72,20,2011
2671,G,157,G,,58,21,2011
9294,G,375,G,,128,22,2011
0,D,0,D,C,22,23,2011
22966,H,650,G,,167,24,2011
46288,H,1526,H,,319,25,2011
17628,G,707,H,,231,26,2011
52735,H,2095,H,,297,27,2011
2028,H,0,S,C,33,28,2011
27011,H,734,G,,202,29,2011
500,H,0,S,B,22,30,2011
5452,G,213,H,,48,31,2011
26095,G,998,G,,199,32,2011
2547,G,109,H,,22,33,2011
41298,G,1896,H,,306,34,2011
3304,G,117,G,,37,35,2011
104648,G,3478,G,,807,36,2011
18678,G,814,H,,238,37,2011
528,G,58,H,,18,38,2011
20235,G,789,G,,164,39,2011
8478,G,372,G,,124,40,2011
4906,G,238,H,,78,41,2011
27105,G,1031,G,,289,42,2011
2378,G,119,G,,27,44,2011
8473,G,364,G,,129,45,2011
914,H,61,H,,11,46,2011
9242,H,383,H,,143,47,2011
121223,G,3832,G,,763,48,2011
7915,G,409,G,,117,49,2011
85,H,4,G,,5,50,2011
26524,G,1160,G,,372,51,2011
20660,G,808,G,,274,53,2011
1028,H,45,H,,16,54,2011
5210,G,386,H,,108,55,2011
584,H,0,S,B,13,56,2011
10950,H,443,H,,108,1,2010
912,G,0,S,B,13,2,2010
16571,G,774,G,,203,4,2010
4720,G,183,G,,76,5,2010
238489,G,5365,G,,1201,6,2010
11384,G,555,H,,230,8,2010
7223,G,207,G,,68,9,2010
2805,G,52,H,,22,10,2010
12994,G,543,G,,32,11,2010
106663,G,4100,G,,1386,12,2010
57346,H,1761,G,,373,13,2010
17812,H,666,G,,77,15,2010
4375,G,173,G,,62,16,2010
39795,G,1319,G,,394,17,2010
10510,G,406,H,,144,18,2010
5305,G,144,G,,60,19,2010
3526,G,133,H,,67,20,2010
2056,G,138,G,,47,21,2010
8682,G,375,H,,121,22,2010
0,D,0,D,B,21,23,2010
20652,H,689,G,,160,24,2010
46318,H,1441,H,,294,25,2010
18145,G,760,G,,228,26,2010
44574,H,2148,H,,300,27,2010
1533,G,67,G,,35,28,2010
26427,H,661,G,,222,29,2010
504,G,40,H,,21,30,2010
4108,G,0,S,C,38,31,2010
26152,G,1015,G,,179,32,2010
2293,G,77,H,,26,33,2010
38625,H,1865,H,,294,34,2010
3483,G,99,H,,37,35,2010
103757,G,3521,G,,783,36,2010
17217,G,752,H,,238,37,2010
596,G,47,H,,20,38,2010
14347,G,652,G,,170,39,2010
8017,G,378,G,,119,40,2010
4782,G,241,H,,73,41,2010
26816,G,1055,G,,277,42,2010
2367,G,113,H,,29,44,2010
9599,G,513,G,,137,45,2010
833,H,0,S,B,11,46,2010
9512,G,459,H,,142,47,2010
119973,G,3741,G,,749,48,2010
16906,H,803,G,,120,49,2010
79,G,7,G,,6,50,2010
23739,G,994,H,,328,51,2010
21313,G,850,G,,251,53,2010
1396,H,0,S,B,14,54,2010
4321,G,343,H,,108,55,2010
289,H,0,S,A,13,56,2010
7077,G,342,G,,105,1,2009
733,G,0,S,B,10,2,2009
19268,G,1415,H,,205,4,2009
5517,G,230,H,,62,5,2009
216731,G,6041,G,,1171,6,2009
11321,G,592,H,,216,8,2009
6750,G,202,G,,65,9,2009
1427,G,59,G,,26,10,2009
13338,G,572,G,,28,11,2009
97719,G,4205,G,,1214,12,2009
49446,G,2608,H,,354,13,2009
7392,G,416,G,,72,15,2009
4201,G,177,H,,56,16,2009
30768,G,1061,G,,345,17,2009
10292,G,408,H,,135,18,2009
5462,G,152,H,,51,19,2009
3538,G,148,G,,69,20,2009
2301,G,182,H,,44,21,2009
8145,G,437,H,,108,22,2009
0,D,0,D,B,18,23,2009
19577,G,848,H,,179,24,2009
39282,H,1460,H,,270,25,2009
26014,H,1506,H,,276,26,2009
42657,H,2157,H,,284,27,2009
1246,G,61,H,,28,28,2009
25425,H,654,G,,200,29,2009
444,G,35,G,,25,30,2009
3242,G,0,S,B,28,31,2009
26052,G,1008,G,,190,32,2009
1894,H,0,S,B,27,33,2009
41129,G,2223,G,,301,34,2009
3234,G,104,G,,38,35,2009
103353,G,3634,G,,736,36,2009
19750,G,965,G,,257,37,2009
505,G,0,S,B,17,38,2009
14400,G,683,G,,167,39,2009
8130,G,379,G,,118,40,2009
6729,H,465,H,,83,41,2009
34999,G,2122,H,,301,42,2009
2927,G,131,G,,29,44,2009
8120,G,424,H,,127,45,2009
811,H,34,H,,9,46,2009
9726,G,0,S,E,134,47,2009
122054,G,5623,H,,742,48,2009
10030,G,452,G,,112,49,2009
70,G,0,S,A,5,50,2009
23830,G,1019,G,,290,51,2009
24937,G,1160,G,,242,53,2009
735,H,0,S,A,13,54,2009
4595,G,293,G,,105,55,2009
0,D,0,D,B,17,56,2009
7413,G,346,G,,109,1,2008
563,H,0,S,A,9,2,2008
28769,H,0,S,G,225,4,2008
5451,H,235,G,,68,5,2008
262031,G,10466,H,,1188,6,2008
13090,G,614,G,,232,8,2008
10564,G,514,H,,64,9,2008
1901,G,77,G,,24,10,2008
9435,G,458,H,,24,11,2008
99970,G,5717,H,,1146,12,2008
66540,G,3472,H,,369,13,2008
9460,G,438,G,,75,15,2008
5140,G,226,H,,49,16,2008
32870,G,1590,G,,337,17,2008
13542,G,573,H,,149,18,2008
5618,G,0,S,C,55,19,2008
4169,G,173,H,,66,20,2008
2832,G,201,H,,59,21,2008
7847,G,390,G,,104,22,2008
659,H,0,S,B,24,23,2008
20575,G,836,G,,173,24,2008
38472,H,1440,H,,275,25,2008
35312,H,1700,H,,433,26,2008
18389,G,973,G,,283,27,2008
1414,G,86,H,,35,28,2008
27467,H,699,G,,197,29,2008
731,G,0,S,B,25,30,2008
3237,G,0,S,B,37,31,2008
26684,G,1016,G,,184,32,2008
1815,G,84,H,,22,33,2008
42155,G,2079,G,,324,34,2008
3907,G,104,H,,33,35,2008
106966,G,3599,G,,732,36,2008
21241,G,934,H,,266,37,2008
647,G,0,S,B,15,38,2008
15320,G,762,G,,171,39,2008
7426,G,433,G,,110,40,2008
7785,H,0,S,F,80,41,2008
38646,G,2404,H,,295,42,2008
3174,H,115,H,,27,44,2008
8655,G,509,G,,127,45,2008
973,H,53,G,,14,46,2008
10412,H,478,H,,149,47,2008
136306,G,5944,H,,730,48,2008
8079,H,396,H,,108,49,2008
104,G,7,G,,5,50,2008
24372,G,986,G,,274,51,2008
29711,G,1695,H,,246,53,2008
662,H,28,H,,12,54,2008
9566,H,377,G,,111,55,2008
0,D,0,D,B,18,56,2008
8493,G,405,G,,120,1,2007
1487,G,50,H,,17,2,2007
26771,G,1696,G,,231,4,2007
5689,G,319,H,,86,5,2007
237344,G,6459,G,,1225,6,2007
13478,G,550,H,,229,8,2007
9407,G,296,H,,76,9,2007
1458,G,71,H,,33,10,2007
8132,G,372,H,,21,11,2007
101434,G,4972,G,,1158,12,2007
60916,G,2315,G,,387,13,2007
12873,G,677,G,,86,15,2007
5827,G,239,H,,59,16,2007
45208,G,1679,G,,364,17,2007
0,D,0,D,F,159,18,2007
6841,G,207,G,,72,19,2007
2536,G,121,H,,71,20,2007
5305,G,317,G,,78,21,2007
11818,G,550,G,,122,22,2007
998,H,0,S,B,20,23,2007
18724,G,637,H,,181,24,2007
84635,G,2605,H,,425,25,2007
56651,G,2649,G,,590,26,2007
16364,G,888,G,,267,27,2007
1954,G,135,G,,39,28,2007
0,D,0,D,F,209,29,2007
1165,G,0,S,B,28,30,2007
2920,G,0,S,B,37,31,2007
28513,G,1136,G,,183,32,2007
2024,G,84,G,,24,33,2007
41917,G,1855,H,,378,34,2007
2819,G,0,S,B,35,35,2007
158066,G,6244,H,,794,36,2007
29103,G,1868,G,,298,37,2007
765,G,0,S,B,19,38,2007
15422,G,863,G,,190,39,2007
9348,G,471,G,,122,40,2007
9611,H,269,G,,73,41,2007
40841,G,1694,G,,329,42,2007
2191,G,118,H,,33,44,2007
10953,G,555,G,,134,45,2007
349,G,33,H,,11,46,2007
23766,H,826,G,,166,47,2007
128754,G,4248,G,,765,48,2007
8917,G,443,G,,122,49,2007
155,G,0,S,A,12,50,2007
26712,G,1003,H,,267,51,2007
26407,G,1031,H,,278,53,2007
1423,G,51,G,,20,54,2007
