ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
2044616,G,149907,G,,8179,1,2011
613707,G,26132,G,,2008,2,2011
4073940,G,246722,G,,11555,4,2011
1171183,G,92443,G,,5323,5,2011
24895812,G,1339508,G,,76387,6,2011
3902378,G,228341,G,,12328,8,2011
2582500,G,128681,G,,8039,9,2011
591355,G,34347,G,,1999,10,2011
1559819,G,57584,G,,2308,11,2011
13255747,G,757932,G,,36015,12,2011
5192898,G,345460,G,,18576,13,2011
2360531,G,93510,G,,3468,15,2011
697420,G,51358,G,,3515,16,2011
7734874,G,457289,G,,26802,17,2011
3429186,G,246798,G,,12747,18,2011
1442622,G,111759,G,,6869,19,2011
1364281,G,104212,G,,5958,20,2011
2074271,G,153236,G,,7578,21,2011
2963713,G,182523,G,,8807,22,2011
843498,G,46053,G,,3909,23,2011
3426003,G,195895,G,,11036,24,2011
5045568,G,259244,G,,16587,25,2011
4625685,G,328273,G,,19402,26,2011
3271683,G,210659,G,,11090,27,2011
1789387,G,114491,G,,5045,28,2011
3411940,G,236148,G,,12341,29,2011
629741,G,43980,G,,3388,30,2011
842122,G,67810,G,,4244,31,2011
8436904,G,295157,G,,5719,32,2011
912865,G,52321,G,,3584,33,2011
5498448,G,276848,G,,19606,34,2011
1191658,G,80154,G,,4076,35,2011
13736532,G,641928,G,,48553,36,2011
5016690,G,345321,G,,19224,37,2011
446088,G,32104,G,,1841,38,2011
5655878,G,423529,G,,23194,39,2011
1800047,G,133483,G,,7119,40,2011
2392003,G,144769,G,,10352,41,2011
6638947,G,430984,G,,27702,42,2011
708684,G,41571,G,,2952,44,2011
2584162,G,177921,G,,9640,45,2011
538792,G,37489,G,,2331,46,2011
3431667,G,232398,G,,11710,47,2011
14450618,G,937879,G,,47009,48,2011
1290523,G,91973,G,,4957,49,2011
489367,G,30443,G,,1880,50,2011
4947930,G,310070,G,,16462,51,2011
4116302,G,225621,G,,16088,53,2011
827528,G,61426,G,,3666,54,2011
2808941,G,216515,G,,14063,55,2011
456975,G,26086,G,,1780,56,2011
1972046,G,146700,G,,8123,1,2010
592008,G,26237,G,,1993,2,2010
3793468,G,235702,G,,11438,4,2010
1135440,G,90391,G,,5290,5,2010
23655672,G,1303442,G,,75463,6,2010
3689874,G,219539,G,,12207,8,2010
2548391,G,128680,G,,8004,9,2010
538893,G,31488,G,,1910,10,2010
1442654,G,55084,G,,2264,11,2010
12405773,G,729533,G,,35543,12,2010
5099855,G,343425,G,,18567,13,2010
2180243,G,90324,G,,3483,15,2010
677310,G,51321,G,,3512,16,2010
7490384,G,454291,G,,26879,17,2010
3331863,G,244554,G,,12718,18,2010
1400346,G,110969,G,,6918,19,2010
1296556,G,102400,G,,5898,20,2010
2031348,G,150583,G,,7517,21,2010
2861355,G,177712,G,,8657,22,2010
829074,G,46347,G,,3960,23,2010
3283941,G,190930,G,,10986,24,2010
4813348,G,252157,G,,16437,25,2010
4489213,G,323814,G,,19449,26,2010
3152007,G,210150,G,,11165,27,2010
1804248,G,113180,G,,4956,28,2010
3331869,G,230856,G,,12313,29,2010
623120,G,44570,G,,3391,30,2010
826508,G,67436,G,,4243,31,2010
7872713,G,288588,G,,5733,32,2010
883734,G,51678,G,,3538,33,2010
5429520,G,274955,G,,19543,34,2010
1180300,G,78767,G,,4089,35,2010
12798736,G,616416,G,,47433,36,2010
4858222,G,337988,G,,19120,37,2010
408078,G,31961,G,,1833,38,2010
5510977,G,422103,G,,23143,39,2010
1719957,G,130838,G,,7131,40,2010
2295083,G,143753,G,,10319,41,2010
6320661,G,421772,G,,27683,42,2010
684085,G,41059,G,,2945,44,2010
2485204,G,174563,G,,9532,45,2010
