ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
95639,G,1652,G,,18,1,2011
0,D,0,D,G,16,4,2011
70922,H,1867,H,,9,5,2011
582061,G,8629,G,,159,6,2011
42811,G,620,G,,16,8,2011
145388,H,1997,H,,20,9,2011
0,D,0,D,B,1,10,2011
91198,G,1599,G,,32,12,2011
14126,H,0,S,E,10,13,2011
0,D,0,D,A,1,15,2011
0,D,0,D,B,2,16,2011
400420,H,6390,H,,86,17,2011
144294,H,2859,H,,37,18,2011
120973,H,2755,H,,11,19,2011
36091,H,798,H,,16,20,2011
0,D,0,D,F,6,21,2011
0,D,0,D,G,29,22,2011
0,D,0,D,B,2,23,2011
0,D,0,D,E,4,24,2011
0,D,0,D,G,24,25,2011
243843,G,4835,G,,72,26,2011
83312,G,1326,G,,28,27,2011
22306,G,436,H,,7,28,2011
68387,H,1666,H,,25,29,2011
7178,H,0,S,C,6,31,2011
21356,H,430,H,,9,32,2011
55540,G,986,G,,11,33,2011
110895,G,1594,G,,39,34,2011
0,D,0,D,A,2,35,2011
174599,G,2852,G,,48,36,2011
163857,G,3416,G,,38,37,2011
564889,H,9966,G,,93,39,2011
135131,G,2515,G,,45,40,2011
0,D,0,D,B,8,41,2011
266432,G,5041,G,,79,42,2011
0,D,0,D,C,4,44,2011
141216,H,3114,H,,19,45,2011
0,D,0,D,E,3,46,2011
88543,H,1927,H,,18,47,2011
553188,G,9021,G,,172,48,2011
35495,H,372,H,,8,49,2011
0,D,0,D,A,1,50,2011
0,D,0,D,E,7,51,2011
33993,H,765,H,,22,53,2011
0,D,0,D,E,2,54,2011
144588,H,2870,H,,31,55,2011
0,D,0,D,B,3,56,2011
91654,G,1752,G,,18,1,2010
0,D,0,D,G,17,4,2010
67792,H,1630,H,,8,5,2010
483005,G,7867,G,,153,6,2010
39016,H,563,G,,16,8,2010
115212,H,1974,H,,22,9,2010
0,D,0,D,B,2,10,2010
79203,G,1631,G,,31,12,2010
13540,H,0,S,E,12,13,2010
0,D,0,D,A,1,15,2010
0,D,0,D,B,2,16,2010
283707,G,5036,G,,86,17,2010
127828,G,2551,H,,34,18,2010
114768,H,2677,H,,11,19,2010
30716,H,755,H,,17,20,2010
0,D,0,D,F,6,21,2010
0,D,0,D,G,27,22,2010
0,D,0,D,B,2,23,2010
0,D,0,D,E,4,24,2010
0,D,0,D,G,27,25,2010
234846,G,4745,G,,79,26,2010
81727,G,1316,G,,28,27,2010
19513,G,391,G,,7,28,2010
78269,G,1839,G,,25,29,2010
0,D,0,D,A,1,30,2010
13574,H,301,H,,7,31,2010
21439,H,409,H,,9,32,2010
53106,G,1136,G,,11,33,2010
103959,G,1548,G,,38,34,2010
0,D,0,D,B,3,35,2010
153735,G,2488,G,,46,36,2010
169679,G,3418,G,,35,37,2010
499030,G,9398,G,,90,39,2010
111837,G,2177,G,,43,40,2010
0,D,0,D,B,5,41,2010
246625,G,4930,G,,80,42,2010
0,D,0,D,C,4,44,2010
136470,H,3243,H,,20,45,2010
0,D,0,D,C,4,46,2010
94283,H,2063,H,,18,47,2010
473687,G,8568,G,,167,48,2010
25047,H,373,H,,8,49,2010
0,D,0,D,A,1,50,2010
0,D,0,D,E,7,51,2010
41182,H,752,H,,22,53,2010
0,D,0,D,E,2,54,2010
153922,H,3097,H,,33,55,2010
0,D,0,D,A,3,56,2010
79128,G,1701,G,,19,1,2009
107473,H,1708,H,,18,4,2009
75535,H,1907,H,,9,5,2009
808884,H,10831,G,,152,6,2009
35711,G,596,G,,16,8,2009
118386,H,2108,H,,24,9,2009
0,D,0,D,B,1,10,2009
83399,G,1846,G,,32,12,2009
9571,H,0,S,E,11,13,2009
0,D,0,D,A,1,15,2009
0,D,0,D,B,3,16,2009
263981,G,5429,G,,82,17,2009
136180,H,2981,H,,36,18,2009
120244,H,2274,H,,12,19,2009
28023,H,805,H,,17,20,2009
0,D,0,D,F,6,21,2009
0,D,0,D,G,29,22,2009
0,D,0,D,B,2,23,2009
0,D,0,D,G,6,24,2009
0,D,0,D,G,24,25,2009
209604,G,4866,G,,78,26,2009
75230,G,1342,G,,27,27,2009
16891,G,441,G,,7,28,2009
69147,H,1769,H,,24,29,2009
0,D,0,D,A,1,30,2009
13613,H,348,H,,8,31,2009
19194,H,447,H,,9,32,2009
47854,G,1171,G,,11,33,2009
118361,G,1883,G,,41,34,2009
398,H,0,S,A,3,35,2009
151675,G,2941,G,,45,36,2009
166646,G,3978,G,,34,37,2009
446797,G,9469,G,,89,39,2009
126487,H,2610,G,,45,40,2009
0,D,0,D,C,8,41,2009
234778,G,5241,G,,81,42,2009
0,D,0,D,C,3,44,2009
140709,H,3743,H,,20,45,2009
0,D,0,D,C,4,46,2009
94799,H,2060,H,,18,47,2009
553583,G,9192,G,,165,48,2009
32296,H,592,H,,8,49,2009
0,D,0,D,E,8,51,2009
38220,H,837,H,,28,53,2009
0,D,0,D,E,2,54,2009
144679,H,3368,H,,33,55,2009
0,D,0,D,B,4,56,2009
98798,G,2110,G,,18,1,2008
128904,H,1896,H,,21,4,2008
94793,H,2223,H,,8,5,2008
546230,G,8964,G,,157,6,2008
45763,G,682,G,,13,8,2008
131862,H,2182,H,,23,9,2008
0,D,0,D,C,1,10,2008
0,D,0,D,A,1,11,2008
125419,G,2265,G,,30,12,2008
0,D,0,D,E,9,13,2008
0,D,0,D,B,3,16,2008
317062,G,6129,G,,83,17,2008
166411,H,3780,H,,41,18,2008
143129,H,2456,H,,14,19,2008
23421,G,566,G,,16,20,2008
0,D,0,D,G,6,21,2008
96642,H,1458,H,,25,22,2008
0,D,0,D,B,1,23,2008
0,D,0,D,G,7,24,2008
0,D,0,D,G,20,25,2008
259362,G,6049,G,,74,26,2008
81068,G,1413,G,,27,27,2008
22175,G,480,G,,7,28,2008
95869,G,2474,G,,29,29,2008
0,D,0,D,A,1,30,2008
0,D,0,D,F,9,31,2008
24810,H,523,H,,11,32,2008
56210,H,1241,H,,10,33,2008
119888,G,2369,H,,39,34,2008
0,D,0,D,B,2,35,2008
176216,G,3370,G,,43,36,2008
167177,G,3957,G,,35,37,2008
513937,G,10520,G,,86,39,2008
129990,H,2527,G,,45,40,2008
0,D,0,D,C,8,41,2008
282488,H,5946,H,,82,42,2008
0,D,0,D,B,3,44,2008
136380,H,3771,H,,19,45,2008
0,D,0,D,E,4,46,2008
101304,H,2383,H,,16,47,2008
537833,G,9416,G,,151,48,2008
24383,H,458,H,,7,49,2008
23416,H,568,H,,10,51,2008
35383,G,692,G,,27,53,2008
0,D,0,D,E,1,54,2008
152402,H,3256,H,,31,55,2008
0,D,0,D,A,2,56,2008
90441,G,1975,G,,18,1,2007
149251,H,2232,H,,18,4,2007
77845,H,2251,H,,8,5,2007
532467,G,9315,G,,154,6,2007
54343,H,856,G,,16,8,2007
64783,G,1315,G,,20,9,2007
0,D,0,D,B,2,10,2007
104858,G,2114,G,,29,12,2007
13283,H,370,H,,8,13,2007
0,D,0,D,B,3,16,2007
316428,G,6537,G,,89,17,2007
149616,H,3528,H,,36,18,2007
140847,G,2788,G,,16,19,2007
18244,H,497,H,,14,20,2007
0,D,0,D,G,5,21,2007
85313,H,1605,H,,23,22,2007
0,D,0,D,B,2,23,2007
0,D,0,D,G,7,24,2007
0,D,0,D,G,22,25,2007
241585,G,5503,G,,78,26,2007
99501,G,1843,G,,27,27,2007
21081,G,474,G,,7,28,2007
77429,G,2237,G,,29,29,2007
0,D,0,D,F,7,31,2007
14722,G,377,G,,12,32,2007
52312,H,1221,G,,10,33,2007
111491,G,2215,H,,34,34,2007
0,D,0,D,A,2,35,2007
146796,G,3166,G,,46,36,2007
128714,G,3419,G,,31,37,2007
454359,G,9994,G,,82,39,2007
126826,G,2861,G,,45,40,2007
14378,H,254,H,,10,41,2007
