ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
13190,G,807,G,,142,1,2011
21564,G,596,H,,227,2,2011
40149,G,2047,G,,237,4,2011
9442,G,581,G,,117,5,2011
251152,G,12091,G,,1378,6,2011
67209,G,2426,G,,536,8,2011
23942,G,972,G,,204,9,2011
15357,H,146,G,,46,10,2011
4845,G,156,G,,21,11,2011
120869,G,6360,G,,927,12,2011
47188,G,2301,G,,322,13,2011
27772,G,1116,G,,112,15,2011
11221,G,555,G,,208,16,2011
89598,G,4050,G,,602,17,2011
22337,G,1222,G,,262,18,2011
14310,G,983,H,,161,19,2011
13209,H,767,H,,124,20,2011
11952,G,741,G,,123,21,2011
17484,G,1023,G,,177,22,2011
9988,G,407,G,,146,23,2011
30907,G,1421,G,,251,24,2011
53108,G,1844,G,,396,25,2011
45860,G,2605,G,,453,26,2011
43225,G,2881,G,,428,27,2011
3859,G,283,G,,89,28,2011
34099,G,1690,G,,281,29,2011
11314,G,417,G,,253,30,2011
7451,G,485,G,,94,31,2011
24789,G,1129,G,,117,32,2011
19750,G,906,G,,122,33,2011
65635,G,2065,G,,424,34,2011
6709,G,359,G,,84,35,2011
165970,G,5826,G,,1002,36,2011
58971,G,2833,G,,495,37,2011
12149,H,601,H,,63,38,2011
52652,G,2250,G,,452,39,2011
16460,G,873,G,,137,40,2011
30974,G,1508,G,,290,41,2011
69272,G,3085,G,,643,42,2011
10061,G,305,H,,71,44,2011
31360,G,1266,G,,222,45,2011
7638,G,291,H,,103,46,2011
41330,G,2186,G,,269,47,2011
138348,G,7307,G,,937,48,2011
21071,G,826,H,,178,49,2011
5984,G,298,G,,62,50,2011
64997,G,3090,G,,400,51,2011
55776,G,2996,G,,430,53,2011
9355,G,324,H,,68,54,2011
47622,G,2140,G,,415,55,2011
8466,G,255,G,,137,56,2011
14591,G,858,G,,145,1,2010
20003,G,498,H,,226,2,2010
35892,G,1812,G,,220,4,2010
9527,G,602,H,,120,5,2010
232459,G,12245,G,,1367,6,2010
61043,G,2370,G,,527,8,2010
22705,G,1040,G,,207,9,2010
4358,G,147,G,,50,10,2010
3454,G,142,H,,16,11,2010
109807,G,6024,G,,903,12,2010
45584,G,2339,G,,324,13,2010
21433,G,1030,G,,103,15,2010
10458,G,638,G,,210,16,2010
93863,G,4134,G,,594,17,2010
21817,G,1317,G,,272,18,2010
14281,G,837,G,,165,19,2010
15688,G,811,G,,121,20,2010
13635,G,838,G,,121,21,2010
17703,G,904,G,,189,22,2010
10446,G,448,G,,152,23,2010
28449,G,1354,G,,248,24,2010
50562,G,1996,G,,382,25,2010
45711,G,2895,G,,454,26,2010
42287,G,2706,G,,433,27,2010
3859,G,303,H,,96,28,2010
33207,G,1653,G,,275,29,2010
11714,G,496,G,,263,30,2010
8229,G,486,G,,102,31,2010
19489,G,908,G,,103,32,2010
19443,G,803,G,,125,33,2010
