ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
437112,G,3699,H,,720,1,2011
88481,H,785,H,,156,2,2011
1068744,H,12966,H,,1872,4,2011
348142,G,3235,H,,596,5,2011
17543606,G,86256,G,,11557,6,2011
1716021,G,13418,G,,2387,8,2011
7679214,G,24676,G,,1887,9,2011
544703,G,4921,H,,637,10,2011
955582,G,3945,G,,301,11,2011
4800007,G,41945,G,,6472,12,2011
1970565,H,13757,G,,2221,13,2011
101809,H,1085,H,,242,15,2011
140016,H,1567,H,,473,16,2011
10029595,G,51473,G,,5157,17,2011
763699,G,8020,H,,1684,18,2011
365221,G,3604,H,,959,19,2011
651066,G,5309,G,,1081,20,2011
434589,G,3668,H,,794,21,2011
423175,H,4298,H,,1088,22,2011
136883,G,1563,H,,313,23,2011
2381234,H,16205,H,,1472,24,2011
10488685,G,60866,H,,2353,25,2011
1428546,G,13500,G,,2564,26,2011
2334066,H,17269,H,,2037,27,2011
117603,H,1344,H,,387,28,2011
1433006,G,14596,H,,1790,29,2011
114224,G,1272,G,,365,30,2011
438752,G,4759,H,,678,31,2011
240391,G,2974,G,,811,32,2011
217451,G,1896,G,,438,33,2011
6319076,G,44616,G,,3073,34,2011
238135,G,1595,G,,372,35,2011
65628301,G,195794,G,,8956,36,2011
2021838,H,14458,H,,2423,37,2011
62485,G,813,G,,297,38,2011
2082914,G,18784,G,,3209,39,2011
509475,G,4551,H,,1182,40,2011
565341,G,5706,G,,1282,41,2011
5180887,G,48988,G,,3415,42,2011
247872,G,2196,G,,241,44,2011
345886,H,3412,H,,906,45,2011
76827,G,1029,G,,287,46,2011
1376294,G,8647,H,,1257,47,2011
7041875,G,52769,G,,7541,48,2011
524377,G,12730,H,,877,49,2011
134738,G,3859,H,,196,50,2011
1550980,H,11848,H,,1869,51,2011
1445180,G,12106,G,,2198,53,2011
85441,G,1025,H,,229,54,2011
1153648,G,10365,H,,1733,55,2011
41795,G,533,H,,228,56,2011
416259,G,3740,H,,733,1,2010
77039,H,788,H,,156,2,2010
990279,H,12776,H,,1933,4,2010
286064,G,2823,H,,600,5,2010
16848276,G,86551,G,,11655,6,2010
1569116,G,13448,G,,2449,8,2010
7339360,G,23467,G,,1930,9,2010
444083,G,4721,G,,631,10,2010
826551,G,4407,G,,322,11,2010
4434727,G,40721,G,,6468,12,2010
1845494,H,13998,H,,2226,13,2010
92304,H,1165,H,,252,15,2010
131148,H,1570,H,,484,16,2010
9508137,G,54524,G,,5219,17,2010
699604,G,8074,H,,1700,18,2010
328240,G,3657,H,,966,19,2010
532073,G,5079,H,,1089,20,2010
387522,G,3728,H,,785,21,2010
376670,H,3904,H,,1051,22,2010
123399,G,1594,H,,321,23,2010
2352870,H,16563,H,,1451,24,2010
9961530,H,60965,H,,2393,25,2010
1297651,G,12918,G,,2566,26,2010
2186345,H,18133,H,,2073,27,2010
108414,H,1374,H,,392,28,2010
1325254,G,13689,H,,1843,29,2010
103679,G,1256,G,,376,30,2010
402227,G,4898,H,,661,31,2010
234718,G,3172,G,,873,32,2010
194220,G,1862,G,,423,33,2010
6009824,G,44229,G,,3145,34,2010
219912,G,1646,H,,379,35,2010
62313760,G,197072,G,,9057,36,2010
1565809,H,15009,H,,2428,37,2010
55511,G,800,G,,283,38,2010
1851664,G,17958,G,,3277,39,2010
378138,G,4364,G,,1171,40,2010
851830,G,7137,G,,1273,41,2010
4947226,H,45991,H,,3512,42,2010
282814,H,2452,G,,249,44,2010
328278,H,3752,H,,927,45,2010
62326,G,838,H,,293,46,2010
1317962,G,8527,G,,1333,47,2010
6043142,G,46749,G,,7526,48,2010
480265,G,11911,H,,888,49,2010
129711,G,0,S,H,193,50,2010
1542819,H,12167,H,,1902,51,2010
1341236,G,12174,G,,2273,53,2010
82262,H,1118,H,,240,54,2010
1082544,G,10181,H,,1753,55,2010
39826,G,550,G,,227,56,2010
382377,G,4095,G,,734,1,2009
69907,H,792,H,,160,2,2009
1005238,G,13531,G,,1967,4,2009
294444,G,3292,H,,592,5,2009
16073196,G,94168,G,,11872,6,2009
1511570,G,13889,G,,2480,8,2009
5931077,G,23224,G,,1922,9,2009
438415,G,4660,G,,723,10,2009
823400,G,5199,G,,339,11,2009
4055404,G,42253,G,,6452,12,2009
1682296,G,14456,G,,2285,13,2009
85993,H,1173,G,,263,15,2009
103110,G,1482,H,,478,16,2009
10308076,G,62077,G,,5355,17,2009
679856,G,8861,G,,1703,18,2009
276320,G,3930,G,,961,19,2009
480922,G,5395,G,,1067,20,2009
381033,G,3832,H,,822,21,2009
353625,H,4208,H,,1052,22,2009
115479,G,1731,G,,321,23,2009
2249561,H,18981,H,,1502,24,2009
9530000,H,67003,H,,2390,25,2009
1154709,G,14110,G,,2551,26,2009
1935083,H,17630,H,,2101,27,2009
109558,H,1603,H,,410,28,2009
1265502,G,14663,H,,1852,29,2009
199813,H,2520,H,,369,30,2009
334469,G,4854,H,,653,31,2009
219610,H,3290,G,,883,32,2009
384397,H,2489,G,,435,33,2009
5649381,G,47865,G,,3475,34,2009
182111,G,1780,H,,388,35,2009
52950014,G,201414,G,,9583,36,2009
1388549,H,15757,H,,2361,37,2009
48266,G,817,G,,265,38,2009
2007916,G,19151,G,,3295,39,2009
378775,G,4614,H,,1161,40,2009
825527,G,7291,G,,1287,41,2009
4839883,H,46156,H,,3731,42,2009
408305,H,3762,H,,253,44,2009
281657,G,3520,H,,923,45,2009
66170,G,981,H,,293,46,2009
1379749,G,9199,H,,1380,47,2009
5838399,G,48876,G,,7681,48,2009
458577,G,13301,H,,898,49,2009
131956,G,0,S,H,197,50,2009
1536326,H,14796,H,,1916,51,2009
1198981,G,12107,G,,2302,53,2009
79698,G,1213,H,,254,54,2009
1077673,G,10967,G,,1731,55,2009
40018,G,588,G,,218,56,2009
413071,G,4099,H,,693,1,2008
111569,H,1094,H,,150,2,2008
924595,G,10787,G,,1759,4,2008
323848,G,3343,H,,544,5,2008
19075488,G,100736,G,,11244,6,2008
1755862,G,14768,G,,2373,8,2008
7210509,G,23552,G,,1875,9,2008
661640,G,6501,G,,712,10,2008
956370,G,4890,G,,331,11,2008
4786995,G,44873,G,,6191,12,2008
1878523,G,14934,G,,2209,13,2008
111983,G,1270,G,,247,15,2008
125521,G,1688,G,,482,16,2008
11825346,G,64991,G,,5133,17,2008
730445,G,8509,G,,1551,18,2008
323873,G,3762,G,,896,19,2008
621372,G,6067,G,,1017,20,2008
472426,H,5022,H,,733,21,2008
402782,G,4153,H,,1014,22,2008
143340,G,1547,G,,309,23,2008
2511267,G,19033,H,,1362,24,2008
10967809,H,70906,H,,2349,25,2008
1300063,G,13933,G,,2358,26,2008
2517446,G,20960,G,,2034,27,2008
129183,H,1587,H,,384,28,2008
1413306,G,15855,G,,1731,29,2008
122991,H,1402,G,,359,30,2008
433261,G,4371,H,,621,31,2008
290237,G,3415,G,,948,32,2008
399050,H,2642,G,,409,33,2008
6989748,G,52697,G,,3189,34,2008
217519,G,1717,H,,363,35,2008
78630795,G,229119,G,,9011,36,2008
1650350,H,16066,H,,2146,37,2008
59387,G,896,G,,243,38,2008
1919147,G,19042,G,,3027,39,2008
468956,G,4636,G,,1134,40,2008
615910,G,6557,G,,1188,41,2008
5529355,H,47017,H,,3537,42,2008
418001,H,3548,H,,242,44,2008
299355,H,3515,H,,848,45,2008
66509,G,855,H,,278,46,2008
1528692,G,9150,H,,1291,47,2008
7530546,G,50569,G,,7120,48,2008
360676,G,4686,G,,888,49,2008
115983,H,889,G,,195,50,2008
1802082,H,15557,H,,1768,51,2008
1636494,G,13565,G,,2102,53,2008
91928,G,1229,H,,232,54,2008
1376350,G,11317,G,,1619,55,2008
49102,G,603,G,,212,56,2008
359644,G,3379,G,,655,1,2007
91811,H,797,H,,168,2,2007
1390351,G,17071,G,,1706,4,2007
263782,G,2731,H,,506,5,2007
19081706,G,96805,G,,10977,6,2007
1899073,G,15153,G,,2399,8,2007
6977573,G,23948,G,,1732,9,2007
648557,G,5617,G,,688,10,2007
923128,G,5175,G,,335,11,2007
4295578,G,40573,G,,6268,12,2007
1905838,G,13690,G,,2054,13,2007
113340,G,1243,G,,249,15,2007
133978,G,1822,H,,511,16,2007
11007028,G,61881,G,,5106,17,2007
700498,G,8379,G,,1591,18,2007
394983,G,5744,G,,877,19,2007
501202,G,5083,G,,975,20,2007
513031,H,4957,H,,726,21,2007
367518,G,3849,G,,978,22,2007
151890,G,2121,H,,363,23,2007
2882145,H,18704,H,,1260,24,2007
10210375,G,64916,G,,2140,25,2007
1300100,G,12543,G,,2331,26,2007
2719974,G,20854,G,,1986,27,2007
117756,G,1435,G,,375,28,2007
1684755,H,20470,H,,1632,29,2007
115214,H,1377,G,,350,30,2007
296921,G,4008,H,,594,31,2007
270339,G,3031,G,,969,32,2007
162777,G,1781,G,,374,33,2007
6357926,G,48898,G,,3135,34,2007
227078,G,1695,G,,357,35,2007
70805954,G,203918,G,,8570,36,2007
1547944,H,16108,H,,1977,37,2007
54584,G,800,G,,229,38,2007
2352400,H,26082,H,,3230,39,2007
417739,G,6477,H,,1032,40,2007
656377,G,6961,G,,1207,41,2007
5062761,G,48564,H,,3390,42,2007
260119,G,2974,H,,214,44,2007
305949,H,3509,H,,805,45,2007
53778,G,676,G,,255,46,2007
1427628,G,8666,G,,1243,47,2007
6103021,G,46165,G,,6674,48,2007
533002,G,9371,H,,914,49,2007
111856,H,997,H,,221,50,2007
1741536,H,15329,H,,1693,51,2007
1483679,G,13763,G,,2123,53,2007
83405,G,1024,G,,235,54,2007
1218467,G,10479,G,,1504,55,2007
