ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
534661,G,7809,G,,248,1,2011
1298770,G,11188,G,,163,2,2011
767428,H,11160,H,,254,4,2011
659231,G,9890,G,,418,5,2011
2171950,G,22579,G,,829,6,2011
2588203,G,25006,G,,1306,8,2011
93497,G,1022,G,,74,9,2011
7735,G,0,S,B,16,10,2011
0,D,0,D,B,4,11,2011
307860,H,4751,H,,254,12,2011
287009,H,5001,H,,199,13,2011
10601,H,138,G,,8,15,2011
189380,H,2561,H,,118,16,2011
553901,G,8189,G,,570,17,2011
427263,G,6373,G,,305,18,2011
105669,G,1902,G,,181,19,2011
541536,G,9513,G,,1013,20,2011
1470942,G,21816,G,,607,21,2011
4114023,G,53185,G,,1637,22,2011
0,D,0,D,B,26,23,2011
75356,G,1314,H,,74,24,2011
78651,H,1003,H,,84,25,2011
396128,H,5591,H,,366,26,2011
521068,G,5587,G,,154,27,2011
376141,G,5367,G,,366,28,2011
214516,G,3592,G,,269,29,2011
514816,G,6522,H,,368,30,2011
53303,G,963,G,,123,31,2011
1026640,G,11484,G,,241,32,2011
15381,H,182,H,,42,33,2011
89378,H,1206,H,,85,34,2011
1219055,G,16643,G,,713,35,2011
289978,G,4335,G,,317,36,2011
149912,G,2856,G,,208,37,2011
1365580,G,14862,G,,386,38,2011
676491,G,9080,G,,741,39,2011
4275580,G,48619,G,,2974,40,2011
75923,G,1341,G,,136,41,2011
2202975,G,29288,G,,1145,42,2011
8359,H,138,G,,21,44,2011
54965,G,1029,H,,83,45,2011
62284,G,1031,G,,63,46,2011
175168,G,3436,H,,205,47,2011
18576362,G,186950,G,,7913,48,2011
828310,G,10755,G,,478,49,2011
23618,H,384,H,,46,50,2011
678122,G,9814,G,,302,51,2011
226951,H,2839,H,,181,53,2011
2554108,G,33413,G,,685,54,2011
170872,G,2330,G,,154,55,2011
2137032,G,27001,G,,869,56,2011
474451,H,7242,G,,251,1,2010
1209622,G,10847,G,,156,2,2010
659317,H,10414,H,,243,4,2010
560291,G,8823,G,,403,5,2010
1968082,G,21425,G,,817,6,2010
2189213,G,23611,G,,1272,8,2010
89534,G,956,G,,71,9,2010
2734,G,43,H,,11,10,2010
0,D,0,D,A,4,11,2010
295820,H,4854,H,,264,12,2010
260756,G,4856,G,,198,13,2010
10089,H,137,G,,9,15,2010
165333,G,2444,H,,116,16,2010
524803,G,8024,G,,560,17,2010
380930,G,6162,G,,305,18,2010
88793,G,1661,G,,176,19,2010
485841,G,9159,G,,1009,20,2010
1372215,G,21192,G,,640,21,2010
3583262,G,49736,G,,1585,22,2010
4395,H,82,H,,24,23,2010
70868,G,1267,H,,73,24,2010
82834,H,1039,G,,86,25,2010
344788,H,5242,H,,369,26,2010
446508,G,5164,G,,147,27,2010
323018,G,5044,G,,340,28,2010
190792,H,3386,G,,261,29,2010
451217,H,5962,H,,340,30,2010
47550,G,889,G,,121,31,2010
1012616,G,10922,G,,234,32,2010
14092,G,210,G,,44,33,2010
88143,H,1255,H,,83,34,2010
1070975,G,14575,G,,674,35,2010
255411,G,3919,G,,325,36,2010
130186,G,2848,G,,211,37,2010
730031,G,8396,G,,282,38,2010
503987,G,9043,G,,753,39,2010
3312385,G,41007,G,,2825,40,2010
71725,G,1456,G,,140,41,2010
1678437,G,22685,G,,1066,42,2010
8273,G,144,G,,22,44,2010
50596,G,999,H,,85,45,2010
51684,G,868,G,,67,46,2010
162316,G,3306,H,,217,47,2010
15137783,G,162655,G,,7538,48,2010
643526,G,9369,G,,468,49,2010
0,D,0,D,E,48,50,2010
586567,G,8926,G,,295,51,2010
204792,H,2868,G,,186,53,2010
2096536,G,30091,G,,671,54,2010
166245,G,2330,H,,152,55,2010
