ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
55768,H,2206,G,,138,1,2011
10629,H,652,H,,39,2,2011
60027,H,4043,H,,275,4,2011
20722,G,1182,G,,101,5,2011
9517294,G,129562,G,,7647,6,2011
112081,G,4014,G,,401,8,2011
107153,G,2372,G,,224,9,2011
8769,G,342,H,,52,10,2011
76287,H,993,G,,123,11,2011
320974,G,11249,G,,1384,12,2011
158214,G,5391,G,,621,13,2011
17408,G,1157,G,,102,15,2011
7996,G,681,G,,71,16,2011
371829,G,8646,G,,809,17,2011
56590,G,3208,H,,292,18,2011
25273,G,1810,G,,172,19,2011
23094,G,1797,G,,117,20,2011
25124,G,1861,G,,161,21,2011
33174,G,1796,G,,156,22,2011
10375,G,783,G,,94,23,2011
109649,G,3235,G,,308,24,2011
123462,G,4275,G,,445,25,2011
118552,G,5396,G,,453,26,2011
96578,G,3979,G,,412,27,2011
7975,H,0,S,F,43,28,2011
72972,G,3565,G,,286,29,2011
9697,G,610,H,,89,30,2011
12639,G,1262,G,,99,31,2011
32867,H,1913,H,,191,32,2011
22064,G,670,G,,60,33,2011
180084,G,5393,G,,499,34,2011
12980,H,0,S,G,109,35,2011
2175314,G,31837,G,,3185,36,2011
81530,H,4288,G,,427,37,2011
5401,G,362,G,,40,38,2011
89105,G,4856,G,,420,39,2011
28844,G,1725,G,,176,40,2011
104922,G,3188,G,,281,41,2011
158273,G,6081,G,,516,42,2011
6628,G,483,H,,48,44,2011
21085,G,1732,G,,126,45,2011
6294,G,505,G,,52,46,2011
246665,G,5101,G,,507,47,2011
350439,G,16513,H,,1004,48,2011
57857,G,3214,G,,269,49,2011
7176,G,370,G,,61,50,2011
149498,G,4775,G,,361,51,2011
125491,G,4748,G,,464,53,2011
6182,G,532,H,,46,54,2011
67451,G,3422,G,,264,55,2011
5731,G,406,G,,39,56,2011
59294,G,2411,H,,140,1,2010
11185,H,727,G,,39,2,2010
54608,H,4024,H,,268,4,2010
20300,G,1221,G,,105,5,2010
9480696,G,132288,G,,7463,6,2010
111430,G,4413,G,,414,8,2010
