ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
360267,G,8545,G,,329,1,2011
10910,G,172,G,,19,2,2011
223555,G,5319,G,,259,4,2011
177366,G,4002,G,,138,5,2011
1276707,G,27677,G,,1374,6,2011
167671,G,3857,G,,206,8,2011
130533,G,2404,G,,170,9,2011
43885,G,938,H,,29,10,2011
837,H,18,G,,3,11,2011
448662,G,12123,G,,606,12,2011
379042,G,9424,G,,371,13,2011
13651,H,268,H,,21,15,2011
37311,G,1009,G,,79,16,2011
591241,G,12422,G,,474,17,2011
444898,G,10622,G,,336,18,2011
236684,G,5390,G,,160,19,2011
200311,G,4820,G,,126,20,2011
191977,G,5171,G,,186,21,2011
340433,G,6477,G,,181,22,2011
52080,H,1166,H,,56,23,2011
137131,G,2755,G,,122,24,2011
225409,G,4001,G,,223,25,2011
388934,G,7843,G,,430,26,2011
289575,G,5962,G,,270,27,2011
138235,G,3377,G,,118,28,2011
398769,H,8345,H,,245,29,2011
27092,G,622,G,,43,30,2011
142397,G,3233,G,,83,31,2011
86979,G,1892,G,,108,32,2011
84620,G,1931,G,,88,33,2011
261961,G,5373,G,,299,34,2011
34808,G,932,H,,70,35,2011
548883,G,11943,G,,677,36,2011
393926,G,8965,G,,342,37,2011
46464,H,1004,H,,41,38,2011
658464,G,14420,G,,588,39,2011
249176,G,5478,G,,233,40,2011
155115,G,3519,G,,203,41,2011
882237,G,19432,G,,663,42,2011
156248,H,2626,H,,42,44,2011
146731,G,3538,G,,164,45,2011
68826,G,1619,G,,44,46,2011
297970,G,7074,G,,275,47,2011
1484467,G,32481,G,,1087,48,2011
192740,G,4135,G,,188,49,2011
24306,G,655,G,,29,50,2011
235155,G,5174,G,,226,51,2011
254512,G,5488,G,,331,53,2011
64904,G,1640,G,,64,54,2011
632786,G,13425,G,,328,55,2011
9011,G,189,G,,21,56,2011
332643,G,8269,G,,343,1,2010
10961,G,179,G,,21,2,2010
217601,G,5223,G,,263,4,2010
165097,G,3878,G,,142,5,2010
1301742,G,29150,G,,1424,6,2010
161444,G,3575,G,,222,8,2010
126232,G,2571,G,,175,9,2010
46344,G,897,H,,29,10,2010
0,D,0,D,A,2,11,2010
451029,G,12219,G,,624,12,2010
378009,G,9616,G,,380,13,2010
15272,H,312,H,,22,15,2010
38498,G,1177,G,,82,16,2010
550947,G,12265,G,,473,17,2010
393876,G,9478,G,,339,18,2010
229513,G,5417,G,,165,19,2010
194272,G,4630,G,,132,20,2010
165743,G,4283,G,,185,21,2010
329757,G,7067,G,,186,22,2010
60479,H,1588,H,,58,23,2010
138142,G,2857,G,,132,24,2010
216205,G,3840,G,,233,25,2010
360218,G,7396,G,,430,26,2010
265841,G,5488,G,,284,27,2010
138724,G,3636,G,,128,28,2010
395871,H,8406,H,,259,29,2010
28548,H,664,H,,42,30,2010
127981,G,2993,G,,81,31,2010
81150,G,2219,G,,121,32,2010
88277,G,1886,G,,93,33,2010
291955,G,5923,G,,314,34,2010
33747,G,908,H,,72,35,2010
549825,G,12360,G,,674,36,2010
360536,G,8929,G,,348,37,2010
43826,H,995,G,,38,38,2010
606732,G,13656,G,,597,39,2010
214308,G,5372,G,,231,40,2010
161391,G,3397,G,,208,41,2010
847368,G,18813,G,,675,42,2010
142942,H,2523,H,,41,44,2010
139932,G,3621,G,,171,45,2010
71586,H,1707,H,,47,46,2010
