ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
131370,G,1818,G,,29,1,2011
54658,G,445,G,,24,2,2011
20253,G,368,H,,35,4,2011
63588,H,1110,H,,32,5,2011
1151222,H,11681,H,,198,6,2011
71407,G,932,G,,25,8,2011
15745,G,208,G,,35,9,2011
54684,H,559,H,,12,10,2011
79031,H,1651,H,,68,12,2011
57988,H,944,H,,86,13,2011
0,D,0,D,E,3,15,2011
0,D,0,D,A,2,16,2011
419700,H,4529,H,,87,17,2011
300684,H,3257,H,,67,18,2011
21182,H,410,H,,16,19,2011
186777,H,1885,G,,30,20,2011
0,D,0,D,F,46,21,2011
0,D,0,D,I,55,22,2011
9438,G,133,G,,21,23,2011
0,D,0,D,E,33,24,2011
45525,H,716,G,,52,25,2011
0,D,0,D,G,56,26,2011
182059,H,1896,H,,25,27,2011
0,D,0,D,G,27,28,2011
63709,G,940,G,,58,29,2011
92929,G,997,G,,10,30,2011
874,H,0,S,B,5,31,2011
13422,H,236,H,,13,32,2011
7559,H,112,G,,20,33,2011
0,D,0,D,H,59,34,2011
0,D,0,D,F,16,35,2011
88606,G,1337,G,,136,36,2011
41659,H,716,H,,48,37,2011
0,D,0,D,C,2,38,2011
396408,G,4881,G,,150,39,2011
0,D,0,D,H,45,40,2011
30128,H,459,H,,22,41,2011
411499,H,5688,H,,156,42,2011
0,D,0,D,A,2,44,2011
14699,H,319,G,,29,45,2011
336,H,0,S,A,4,46,2011
68914,H,1017,H,,51,47,2011
2105492,H,20996,H,,204,48,2011
127294,G,1568,G,,20,49,2011
0,D,0,D,B,9,50,2011
34166,H,725,H,,31,51,2011
0,D,0,D,G,26,53,2011
43993,H,598,H,,16,54,2011
48848,H,510,H,,23,55,2011
92726,G,1000,G,,10,56,2011
131394,G,1981,G,,33,1,2010
52439,G,507,G,,23,2,2010
24652,H,443,G,,41,4,2010
64408,H,1075,H,,30,5,2010
1090196,H,11720,H,,203,6,2010
70378,H,847,H,,22,8,2010
16989,G,185,G,,37,9,2010
0,D,0,D,F,12,10,2010
82027,G,1936,G,,63,12,2010
56000,H,1018,H,,88,13,2010
0,D,0,D,E,2,15,2010
0,D,0,D,B,3,16,2010
418677,H,4649,H,,86,17,2010
271937,H,3226,H,,68,18,2010
20040,H,419,H,,17,19,2010
170680,H,2056,G,,31,20,2010
