ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
1687904,G,33300,G,,1544,1,2011
402817,G,6751,G,,398,2,2011
2963777,G,50521,G,,2044,4,2011
1261773,G,24099,G,,1017,5,2011
49901912,G,497861,G,,20574,6,2011
5956568,G,78188,G,,2942,8,2011
2713642,G,37559,G,,1647,9,2011
379750,G,7944,G,,409,10,2011
2051268,G,20035,G,,738,11,2011
9395388,G,149771,G,,7871,12,2011
8690993,G,116856,G,,4027,13,2011
454983,G,8184,G,,531,15,2011
498920,G,11945,G,,650,16,2011
8414709,G,118183,G,,5378,17,2011
2079116,G,42169,G,,2199,18,2011
1417084,G,31266,G,,1561,19,2011
2513805,G,39960,G,,1428,20,2011
1312121,G,31880,G,,1507,21,2011
1169672,G,23722,G,,1375,22,2011
478085,G,11216,G,,715,23,2011
4147694,G,54643,G,,2337,24,2011
8145484,G,94082,G,,3531,25,2011
4150607,G,66616,G,,3330,26,2011
4024428,G,61068,G,,2614,27,2011
597103,H,14162,H,,924,28,2011
3569998,H,60841,G,,2525,29,2011
396419,G,9261,G,,581,30,2011
933579,G,18609,G,,907,31,2011
838620,G,15418,G,,1111,32,2011
949209,G,13056,G,,717,33,2011
8169887,H,93646,H,,3759,34,2011
513998,G,12613,G,,750,35,2011
23389115,G,261730,G,,10983,36,2011
4607509,G,73347,G,,3438,37,2011
364356,G,6971,G,,330,38,2011
5255599,G,90329,G,,3836,39,2011
1286820,G,27974,G,,1526,40,2011
1982500,G,35295,G,,1926,41,2011
8122480,G,124689,G,,4988,42,2011
401262,G,6790,G,,420,44,2011
1642335,G,32719,G,,1386,45,2011
255594,G,6610,G,,421,46,2011
2577775,G,48967,G,,2424,47,2011
16619921,G,232005,G,,8912,48,2011
2139079,G,33882,G,,1393,49,2011
255803,G,5270,G,,468,50,2011
7934592,G,95525,G,,3852,51,2011
13464224,H,115126,H,,3166,53,2011
447861,H,10768,H,,724,54,2011
2922898,G,53964,G,,2303,55,2011
162609,G,3931,G,,315,56,2011
1786810,G,36392,G,,1587,1,2010
384474,G,6486,G,,385,2,2010
3105436,G,51567,G,,2060,4,2010
1220756,G,23782,G,,1052,5,2010
46190677,G,492737,G,,20287,6,2010
5851698,G,76940,G,,2940,8,2010
2387726,G,35874,G,,1649,9,2010
435764,G,7940,G,,402,10,2010
1976989,G,20137,G,,726,11,2010
9231937,G,151880,G,,7806,12,2010
8495222,G,119144,G,,4064,13,2010
