ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
205145,G,6066,G,,799,1,2011
59847,G,1297,G,,387,2,2011
42840,G,1359,G,,189,4,2011
148298,G,4417,G,,650,5,2011
888401,G,26466,G,,1862,6,2011
50973,G,1758,G,,303,8,2011
8911,G,266,G,,71,9,2011
3857,G,121,H,,44,10,2011
0,D,0,D,A,2,11,2011
335610,G,11702,G,,953,12,2011
256798,G,7361,G,,948,13,2011
4121,G,161,G,,33,15,2011
105068,G,3357,G,,445,16,2011
89155,G,1899,H,,314,17,2011
73054,H,1709,H,,236,18,2011
95869,H,1955,H,,285,19,2011
23320,G,680,G,,193,20,2011
60523,G,1711,G,,216,21,2011
145999,G,3951,G,,582,22,2011
141636,G,3415,G,,783,23,2011
28696,G,923,G,,192,24,2011
34112,G,1050,G,,342,25,2011
112914,G,3267,G,,513,26,2011
84334,G,2412,G,,477,27,2011
152773,G,4658,G,,682,28,2011
41614,G,1454,G,,251,29,2011
35579,G,1028,G,,355,30,2011
51154,G,1064,G,,166,31,2011
5503,H,0,S,C,49,32,2011
21684,G,540,G,,139,33,2011
36440,G,1832,H,,221,34,2011
12601,G,430,G,,99,35,2011
104038,G,3272,G,,568,36,2011
155846,G,4708,G,,757,37,2011
18564,G,431,H,,115,38,2011
33780,G,1218,G,,253,39,2011
31172,G,924,G,,141,40,2011
415843,G,11538,G,,1282,41,2011
85982,G,3245,G,,499,42,2011
3930,H,108,G,,40,44,2011
148647,G,4109,G,,506,45,2011
16409,G,440,H,,123,46,2011
46796,G,1451,G,,234,47,2011
219285,G,6771,G,,1021,48,2011
21035,G,427,G,,67,49,2011
15740,H,434,G,,125,50,2011
151383,H,3647,G,,663,51,2011
526508,G,11649,G,,1364,53,2011
15742,G,630,G,,220,54,2011
110057,H,2881,G,,498,55,2011
5704,G,203,H,,83,56,2011
201160,G,5984,G,,829,1,2010
50690,G,1137,G,,385,2,2010
38032,G,1285,G,,188,4,2010
146915,G,4522,G,,673,5,2010
854181,G,25423,G,,1862,6,2010
50175,G,1592,G,,300,8,2010
10470,H,284,G,,78,9,2010
4796,G,181,H,,43,10,2010
0,D,0,D,A,2,11,2010
336792,G,12528,G,,984,12,2010
263223,G,7621,G,,964,13,2010
5713,G,357,H,,41,15,2010
102535,G,3304,G,,464,16,2010
83860,G,1859,H,,327,17,2010
66423,H,1632,H,,256,18,2010
90830,H,1897,H,,286,19,2010
22753,G,701,G,,192,20,2010
61349,G,1856,G,,242,21,2010
151958,G,4058,G,,610,22,2010
133242,G,3493,G,,783,23,2010
28352,G,953,G,,198,24,2010
31955,G,1061,G,,356,25,2010
105898,G,3087,G,,518,26,2010
81538,G,2404,G,,468,27,2010
151412,G,4463,G,,688,28,2010
37368,H,1387,G,,245,29,2010
33824,G,1123,G,,372,30,2010
45486,G,1004,G,,175,31,2010
5123,H,0,S,C,47,32,2010
21082,G,554,G,,140,33,2010
33146,G,1721,H,,224,34,2010
15583,G,489,G,,99,35,2010
102948,G,3227,G,,584,36,2010
147155,G,4370,G,,756,37,2010
16119,G,429,H,,117,38,2010
38596,G,1333,G,,248,39,2010
30834,G,949,G,,147,40,2010
385540,G,11717,G,,1256,41,2010
78664,G,3029,G,,487,42,2010
3658,H,98,H,,44,44,2010
148587,G,4277,G,,521,45,2010
17746,H,546,H,,126,46,2010
42292,G,1335,G,,236,47,2010
214526,G,6419,G,,1053,48,2010
19599,G,505,G,,69,49,2010
14458,H,434,H,,127,50,2010
145201,G,3533,G,,668,51,2010
488995,G,11847,G,,1394,53,2010
18135,G,869,G,,239,54,2010
106705,H,2846,H,,500,55,2010
5670,G,209,H,,80,56,2010
187699,G,5928,G,,830,1,2009
38209,G,695,G,,348,2,2009
34453,G,1317,G,,177,4,2009
136299,G,4388,G,,684,5,2009
830057,G,24774,G,,1877,6,2009
48208,G,1392,G,,286,8,2009
10961,H,291,G,,74,9,2009
5001,G,152,G,,43,10,2009
0,D,0,D,A,2,11,2009
341483,G,13489,G,,987,12,2009
252978,G,7346,G,,968,13,2009
5234,G,262,H,,39,15,2009
