ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
670414,G,15297,G,,178,1,2011
7163,G,158,G,,16,2,2011
238574,G,5762,G,,177,4,2011
455243,G,10610,G,,124,5,2011
2283098,G,52324,G,,1386,6,2011
195019,G,4119,G,,174,8,2011
306427,G,6017,G,,168,9,2011
86409,G,1598,G,,36,10,2011
424858,G,10586,G,,489,12,2011
940765,G,22476,G,,378,13,2011
7643,G,203,G,,17,15,2011
59085,H,1765,H,,58,16,2011
1933838,G,41751,G,,663,17,2011
1442932,G,35880,G,,491,18,2011
520688,G,11750,G,,154,19,2011
490049,G,11415,G,,135,20,2011
619910,G,15971,G,,188,21,2011
165896,G,3748,G,,100,22,2011
87100,G,2224,G,,54,23,2011
315669,H,5797,G,,104,24,2011
677439,G,12740,G,,290,25,2011
1641040,G,39467,G,,631,26,2011
632705,G,13197,G,,338,27,2011
260473,H,6809,G,,122,28,2011
585431,G,14774,G,,278,29,2011
12796,H,367,H,,24,30,2011
217664,G,5455,G,,77,31,2011
124118,H,3027,G,,83,32,2011
182718,G,3867,G,,89,33,2011
761280,G,17239,G,,386,34,2011
35668,H,0,S,F,32,35,2011
1050794,G,23563,G,,514,36,2011
1341654,G,30520,G,,435,37,2011
38597,G,1011,G,,27,38,2011
2523429,G,58033,G,,924,39,2011
491534,G,10603,G,,143,40,2011
223611,G,5235,G,,180,41,2011
1530513,G,36124,G,,626,42,2011
132952,H,2295,H,,53,44,2011
881009,G,18087,G,,204,45,2011
0,D,0,D,G,42,46,2011
905094,G,21777,G,,315,47,2011
1548217,G,36916,G,,754,48,2011
179021,G,4457,G,,156,49,2011
42425,H,984,H,,27,50,2011
793028,H,16270,H,,168,51,2011
376070,G,9073,G,,220,53,2011
114477,G,2804,G,,52,54,2011
1233661,G,27041,G,,452,55,2011
15355,H,0,S,E,12,56,2011
654195,G,15369,G,,183,1,2010
7157,H,150,H,,16,2,2010
226791,G,5446,G,,180,4,2010
433366,G,9680,G,,128,5,2010
2214409,G,52629,G,,1405,6,2010
172481,G,3828,G,,172,8,2010
297332,G,6062,G,,173,9,2010
94094,G,1845,G,,37,10,2010
414541,G,10806,G,,469,12,2010
887741,G,21538,G,,382,13,2010
7665,G,197,H,,18,15,2010
60076,H,1847,H,,60,16,2010
1845491,G,40490,G,,669,17,2010
1404125,G,34769,G,,512,18,2010
498532,G,11658,G,,162,19,2010
474640,G,11229,G,,141,20,2010
543343,G,14995,G,,187,21,2010
175756,G,4382,G,,107,22,2010
95571,H,2444,G,,55,23,2010
275934,H,5586,G,,104,24,2010
674859,G,13148,G,,306,25,2010
1517921,G,36350,G,,649,26,2010
583283,G,12392,G,,333,27,2010
260191,G,6462,G,,125,28,2010
565540,G,13970,G,,283,29,2010
11630,H,331,H,,23,30,2010
222897,G,5090,G,,85,31,2010
116153,G,2929,G,,84,32,2010
172820,G,3827,G,,88,33,2010
752552,G,17112,G,,388,34,2010
33448,H,0,S,F,32,35,2010
980553,G,22154,G,,531,36,2010
1303140,G,30350,G,,444,37,2010
36877,G,1072,G,,29,38,2010
2445556,G,56041,G,,939,39,2010
481902,G,10228,G,,147,40,2010
200093,G,5073,G,,186,41,2010
1535197,G,36035,G,,628,42,2010
120417,H,2338,H,,53,44,2010
868474,G,18233,G,,209,45,2010
0,D,0,D,G,43,46,2010
860922,G,20375,G,,323,47,2010
1494019,G,37071,G,,779,48,2010
158657,G,4150,H,,163,49,2010
41804,H,986,H,,28,50,2010
754012,H,15500,H,,173,51,2010
364992,G,8614,G,,220,53,2010
108861,G,2692,G,,51,54,2010
1201113,G,26934,G,,455,55,2010
0,D,0,D,E,12,56,2010
651315,G,16014,G,,203,1,2009
0,D,0,D,C,14,2,2009
215109,G,5734,G,,191,4,2009
398423,G,10255,G,,131,5,2009
2222839,G,55557,G,,1459,6,2009
158776,G,3854,G,,178,8,2009
275307,G,6491,G,,179,9,2009
82333,G,1598,G,,37,10,2009
410337,G,11924,G,,497,12,2009
925084,G,23861,G,,408,13,2009
8481,G,222,H,,19,15,2009
58355,H,1907,H,,59,16,2009
1736891,G,41806,G,,682,17,2009
1341223,G,34268,G,,532,18,2009
467348,G,12216,G,,174,19,2009
425383,G,10915,G,,143,20,2009
537689,G,15076,G,,191,21,2009
179162,G,4507,G,,114,22,2009
94706,H,2595,H,,54,23,2009
267768,G,5512,G,,107,24,2009
657620,G,13384,G,,309,25,2009
1347559,G,37156,G,,664,26,2009
569613,G,13291,G,,336,27,2009
248850,G,6756,G,,129,28,2009
548893,G,14396,G,,286,29,2009
11579,H,354,H,,22,30,2009
197908,G,5093,G,,79,31,2009
108048,G,2990,G,,90,32,2009
162441,G,3595,G,,93,33,2009
741947,G,17780,G,,396,34,2009
0,D,0,D,F,30,35,2009
945850,G,22866,G,,543,36,2009
1247872,G,31834,G,,447,37,2009
35822,G,994,G,,30,38,2009
2326938,G,58615,G,,987,39,2009
469778,G,10875,G,,145,40,2009
195342,G,5315,G,,188,41,2009
1475803,G,37027,G,,636,42,2009
115911,H,2515,H,,58,44,2009
850965,G,19436,G,,211,45,2009
53936,H,1699,H,,43,46,2009
874582,G,22186,G,,344,47,2009
1470001,G,39228,G,,805,48,2009
152549,G,4202,G,,155,49,2009
39087,H,1021,H,,28,50,2009
711178,H,16823,H,,174,51,2009
377781,G,8876,G,,231,53,2009
105089,G,2892,G,,53,54,2009
1133257,G,26565,G,,455,55,2009
0,D,0,D,E,12,56,2009
733477,G,18246,G,,214,1,2008
0,D,0,D,C,16,2,2008
258435,G,7204,G,,200,4,2008
458715,G,11705,G,,138,5,2008
2485680,G,63119,G,,1535,6,2008
198796,G,4763,G,,179,8,2008
326570,G,7424,G,,188,9,2008
89930,G,1698,G,,33,10,2008
511268,G,15009,G,,540,12,2008
1088917,G,28150,G,,417,13,2008
10359,G,279,G,,19,15,2008
61428,H,2044,H,,61,16,2008
2030132,G,48413,G,,701,17,2008
1544540,G,43266,G,,553,18,2008
519153,G,13537,G,,172,19,2008
483409,G,12099,G,,143,20,2008
622768,G,18649,G,,207,21,2008
195460,G,5195,G,,118,22,2008
106497,G,2578,G,,49,23,2008
284874,G,6129,G,,116,24,2008
739228,G,14968,G,,317,25,2008
1752072,G,51056,G,,712,26,2008
650249,G,14849,G,,354,27,2008
300384,H,8857,G,,142,28,2008
652032,G,18088,G,,310,29,2008
18301,H,573,H,,22,30,2008
208994,G,5629,G,,80,31,2008
140458,G,3872,G,,101,32,2008
165310,G,3686,G,,94,33,2008
879462,G,20257,G,,406,34,2008
0,D,0,D,F,33,35,2008
1026942,G,25055,G,,555,36,2008
1522307,G,39001,G,,477,37,2008
34445,G,1022,G,,29,38,2008
2773557,G,72964,G,,1012,39,2008
518391,G,12256,G,,154,40,2008
231364,G,6494,G,,191,41,2008
1693334,G,43420,G,,664,42,2008
123938,H,2800,G,,61,44,2008
985799,G,22917,G,,224,45,2008
49714,H,1621,H,,40,46,2008
1051083,G,28995,G,,376,47,2008
1605177,G,43139,G,,840,48,2008
169613,G,4862,G,,164,49,2008
60370,G,1430,G,,30,50,2008
834449,H,19985,H,,177,51,2008
405066,G,10120,G,,229,53,2008
120086,G,3414,G,,55,54,2008
1246764,G,29819,G,,471,55,2008
0,D,0,D,F,14,56,2008
707996,G,18083,G,,212,1,2007
0,D,0,D,C,11,2,2007
296118,G,8573,G,,205,4,2007
483609,G,12585,G,,153,5,2007
2668690,G,70140,G,,1595,6,2007
183568,G,4394,G,,178,8,2007
357577,G,8061,G,,196,9,2007
90993,G,1744,G,,37,10,2007
586616,G,17136,G,,545,12,2007
1069397,G,28100,G,,422,13,2007
8008,G,217,G,,16,15,2007
66833,H,2278,H,,68,16,2007
2166845,G,52496,G,,730,17,2007
1707441,G,45201,G,,535,18,2007
565611,G,14380,G,,180,19,2007
488994,G,12271,G,,141,20,2007
698500,G,19934,G,,218,21,2007
211437,G,5580,G,,120,22,2007
89636,G,2485,G,,48,23,2007
293017,G,6375,G,,118,24,2007
708184,G,15004,G,,319,25,2007
1861047,G,51837,G,,710,26,2007
666655,G,15269,G,,368,27,2007
339183,H,9604,G,,151,28,2007
720524,G,20612,G,,317,29,2007
16927,H,520,H,,21,30,2007
200572,G,5506,G,,81,31,2007
146262,G,4093,G,,96,32,2007
165144,G,3618,G,,93,33,2007
896950,G,20433,G,,439,34,2007
0,D,0,D,F,28,35,2007
1059002,G,26048,G,,587,36,2007
1532247,G,38216,G,,486,37,2007
33620,G,974,G,,30,38,2007
2909236,G,74517,G,,1028,39,2007
515628,G,12307,G,,163,40,2007
244557,G,6894,G,,192,41,2007
1676080,G,42723,G,,640,42,2007
145204,G,3246,G,,66,44,2007
959073,G,22162,G,,225,45,2007
52399,H,1629,H,,45,46,2007
1204187,G,31344,G,,391,47,2007
1731251,G,46120,G,,884,48,2007
184809,G,5096,G,,158,49,2007
51754,G,1373,G,,28,50,2007
929429,H,22225,G,,176,51,2007
440624,G,10477,G,,238,53,2007
117049,G,3663,G,,53,54,2007
1176814,G,28543,G,,477,55,2007
0,D,0,D,E,15,56,2007
670290,-,17829,-,,205,1,2006
7748,-,137,-,,13,2,2006
297557,-,8388,-,,202,4,2006
490662,-,13319,-,,152,5,2006
2782569,-,76788,-,,1652,6,2006
171029,-,4465,-,,182,8,2006
354707,-,8363,-,,200,9,2006
93678,-,1825,-,,42,10,2006
597313,-,17159,-,,559,12,2006
1032856,-,27666,-,,431,13,2006
8982,-,281,-,,17,15,2006
61832,-,2183,-,,64,16,2006
2201613,-,53853,-,,758,17,2006
1725547,-,46723,-,,552,18,2006
564888,-,15138,-,,185,19,2006
475385,-,12384,-,,143,20,2006
662939,-,19590,-,,214,21,2006
206860,-,5487,-,,124,22,2006
98107,-,2716,-,,47,23,2006
301966,-,6845,-,,121,24,2006
720717,-,15492,-,,333,25,2006
2000293,-,55366,-,,755,26,2006
679883,-,16314,-,,366,27,2006
320252,-,9918,-,,147,28,2006
734734,-,21322,-,,319,29,2006
16366,-,561,-,,27,30,2006
201530,-,5650,-,,82,31,2006
140857,-,3827,-,,94,32,2006
169710,-,4083,-,,100,33,2006
930524,-,22408,-,,449,34,2006
26634,-,840,-,,31,35,2006
1042702,-,27221,-,,606,36,2006
1565831,-,42516,-,,505,37,2006
33844,-,1077,-,,26,38,2006
2998611,-,79904,-,,1074,39,2006
598965,-,14261,-,,170,40,2006
253744,-,7204,-,,194,41,2006
1694315,-,45009,-,,670,42,2006
151178,-,3520,-,,73,44,2006
988924,-,23194,-,,227,45,2006
