ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
3309668,G,133471,G,,4109,1,2011
963938,G,20335,G,,1092,2,2011
7303000,G,208372,G,,8011,4,2011
1315191,G,50842,G,,2590,5,2011
42359050,G,1086339,G,,40967,6,2011
8970280,H,206447,G,,8261,8,2011
3372683,G,86242,G,,5137,9,2011
1083069,G,26900,G,,1357,10,2011
1441469,G,34188,G,,1134,11,2011
43933669,G,1172198,G,,32034,12,2011
9468305,G,312569,G,,11658,13,2011
1297032,G,45688,G,,1803,15,2011
947847,G,34528,G,,2113,16,2011
14138829,G,469249,G,,16549,17,2011
4713008,G,166711,G,,7037,18,2011
1924634,G,70279,G,,3546,19,2011
2114970,G,69203,G,,3447,20,2011
2167087,G,84763,G,,3979,21,2011
3191111,G,100856,G,,4557,22,2011
620195,G,21701,G,,1947,23,2011
6712055,G,178204,G,,7896,24,2011
7961889,G,201274,G,,9706,25,2011
8441244,G,277674,G,,11303,26,2011
4899278,G,140057,G,,7070,27,2011
1378148,G,49777,G,,2251,28,2011
4467256,G,144422,G,,7253,29,2011
525701,H,19576,H,,1695,30,2011
2949342,H,85822,H,,2614,31,2011
2678327,G,86908,G,,4001,32,2011
1880726,H,45801,H,,2198,33,2011
9621313,G,265808,G,,13271,34,2011
1109619,G,37712,G,,1858,35,2011
21884674,G,481803,G,,25296,36,2011
7410656,G,248998,G,,11514,37,2011
346171,G,11943,G,,950,38,2011
9584443,G,346047,G,,13151,39,2011
2908389,G,89081,G,,4440,40,2011
2420841,G,86546,G,,5171,41,2011
9481844,G,296807,G,,14765,42,2011
711686,G,21539,G,,1687,44,2011
3742714,G,138226,G,,5340,45,2011
295374,G,10669,G,,1056,46,2011
6060006,G,198786,G,,6468,47,2011
29672988,G,858662,G,,25412,48,2011
3191058,G,102962,G,,3846,49,2011
211813,G,6776,G,,1064,50,2011
9845769,G,240249,G,,10150,51,2011
6553470,G,145105,G,,8781,53,2011
863884,G,32335,G,,1454,54,2011
3648559,G,133637,G,,6725,55,2011
169475,G,5863,G,,957,56,2011
3015179,G,117962,G,,4117,1,2010
936561,G,20449,G,,1067,2,2010
7392820,G,206078,G,,8219,4,2010
1260252,G,49991,G,,2526,5,2010
40807067,G,1072487,G,,41160,6,2010
8556853,H,202851,G,,8247,8,2010
3361876,G,81067,G,,5241,9,2010
1008321,G,25792,G,,1352,10,2010
1334704,G,33560,G,,1147,11,2010
40887044,G,1167504,G,,32062,12,2010
9175581,G,305949,G,,11767,13,2010
1236597,G,43936,G,,1852,15,2010
791622,G,34000,G,,2146,16,2010
13305549,G,444003,G,,16535,17,2010
4458832,G,149990,G,,7141,18,2010
1801754,G,64600,G,,3581,19,2010
2117325,G,70535,G,,3494,20,2010
2050550,G,81964,G,,4011,21,2010
3033130,G,100980,G,,4537,22,2010
597600,G,21726,G,,1954,23,2010
6191036,G,170165,G,,7973,24,2010
7431235,G,191267,G,,9730,25,2010
8112036,G,268339,G,,11378,26,2010
4521315,G,130151,G,,6975,27,2010
1109399,G,44882,G,,2248,28,2010
4216130,G,143951,G,,7275,29,2010
503864,H,18948,H,,1672,30,2010
1379361,G,46125,G,,2620,31,2010
2671634,G,84229,G,,4051,32,2010
1924946,H,47610,H,,2182,33,2010
9183923,G,257218,G,,13230,34,2010
1092297,G,40576,G,,1892,35,2010
20468158,G,465186,G,,25009,36,2010
6619238,G,223603,G,,11510,37,2010
291188,G,11454,G,,928,38,2010
9070204,G,304019,G,,13361,39,2010
2693209,G,89001,G,,4395,40,2010
2260216,G,76362,G,,5249,41,2010
8508536,G,273357,G,,14809,42,2010
641383,G,21048,G,,1686,44,2010
3411861,G,122322,G,,5407,45,2010
288620,G,11203,G,,1073,46,2010
5577196,G,185464,G,,6477,47,2010
27249484,G,830284,G,,25295,48,2010
3056666,G,101857,G,,3908,49,2010
213529,G,7517,G,,1081,50,2010
8969252,G,232151,G,,10262,51,2010
4877584,G,124643,G,,8812,53,2010
815952,G,29701,G,,1467,54,2010
3443848,G,123346,G,,6716,55,2010
168509,G,5862,G,,947,56,2010
2820889,G,115827,G,,4146,1,2009
966438,G,22978,G,,1067,2,2009
7028440,G,203021,G,,8228,4,2009
1112835,G,47375,G,,2537,5,2009
35467095,G,989410,G,,42030,6,2009
8046536,G,205462,G,,8291,8,2009
3377014,G,84177,G,,5302,9,2009
915660,G,25890,G,,1343,10,2009
1324324,G,35116,G,,1135,11,2009
41941674,G,1287394,G,,31998,12,2009
8952157,G,299129,G,,11988,13,2009
1305701,G,47069,G,,1873,15,2009
978847,G,37342,G,,2152,16,2009
12746998,G,450855,G,,16559,17,2009
4134210,G,149704,G,,7200,18,2009
1790656,G,68468,G,,3597,19,2009
1832540,G,64671,G,,3505,20,2009
1895510,G,76781,G,,4016,21,2009
2957749,G,105814,G,,4503,22,2009
603405,G,22244,G,,1923,23,2009
6232743,G,175308,G,,7935,24,2009
6873374,G,185750,G,,9662,25,2009
7836079,G,264366,G,,11682,26,2009
4215273,G,123915,G,,7019,27,2009
1038046,G,46331,G,,2191,28,2009
4062995,G,147091,G,,7403,29,2009
462081,H,18980,H,,1689,30,2009
1348776,G,48465,G,,2613,31,2009
2554403,G,89838,G,,4093,32,2009
1845595,H,45511,H,,2191,33,2009
8981325,G,261766,G,,13296,34,2009
1089529,G,41906,G,,1917,35,2009
19204311,G,470973,G,,24913,36,2009
6806057,G,246195,G,,11317,37,2009
279956,G,11819,G,,917,38,2009
8467590,G,301903,G,,13593,39,2009
