ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
814401,G,23837,G,,3752,1,2011
189874,G,4909,G,,845,2,2011
1626411,G,39171,G,,7857,4,2011
383182,G,13053,G,,2797,5,2011
13281590,G,270918,G,,46616,6,2011
1580987,G,40022,G,,8887,8,2011
1013263,G,19204,G,,3088,9,2011
239313,G,5506,G,,1083,10,2011
671564,H,9360,G,,1104,11,2011
5511514,G,143341,G,,28274,12,2011
2530738,G,53536,G,,10289,13,2011
526597,G,12154,G,,1926,15,2011
182159,G,6553,G,,1963,16,2011
3904892,G,72195,G,,11852,17,2011
1116349,G,31736,G,,5584,18,2011
484868,G,13802,G,,2652,19,2011
535120,G,15561,G,,3002,20,2011
642581,G,17316,G,,3423,21,2011
1361778,G,30433,G,,4388,22,2011
217134,G,6231,G,,1536,23,2011
2136299,G,41761,G,,5727,24,2011
2449121,G,41189,G,,6316,25,2011
1783483,G,49287,G,,7492,26,2011
1404519,G,34534,G,,6108,27,2011
316532,G,10071,G,,2407,28,2011
1248698,G,34464,G,,5949,29,2011
153150,G,5461,G,,1664,30,2011
324727,G,9642,G,,1935,31,2011
925195,G,24302,G,,3788,32,2011
272500,G,6529,G,,1324,33,2011
2793601,G,55286,G,,8438,34,2011
361047,G,9679,G,,2301,35,2011
8595842,G,163088,G,,31706,36,2011
1739403,G,45817,G,,9698,37,2011
150071,G,3975,G,,842,38,2011
2300590,G,59027,G,,9498,39,2011
923612,G,23479,G,,3831,40,2011
867316,G,26687,G,,5413,41,2011
2701995,G,62125,G,,9060,42,2011
217676,G,5606,G,,1030,44,2011
842987,G,24416,G,,4565,45,2011
100024,G,3530,G,,890,46,2011
1175657,G,31686,G,,5364,47,2011
7371106,G,166259,G,,25920,48,2011
601565,G,18132,G,,4152,49,2011
97574,G,2906,G,,714,50,2011
2336285,G,51730,G,,8555,51,2011
1865180,G,44540,G,,9296,53,2011
187177,G,5937,G,,1360,54,2011
792035,G,23556,G,,4363,55,2011
170019,G,4101,G,,1059,56,2011
779924,G,24841,G,,4005,1,2010
188031,G,5058,G,,821,2,2010
1591519,G,41992,G,,7953,4,2010
364617,G,13407,G,,2897,5,2010
12745085,G,269325,G,,46659,6,2010
1575585,G,41723,G,,9031,8,2010
1004683,G,19637,G,,3232,9,2010
266441,G,5930,G,,1092,10,2010
681064,G,9075,G,,1128,11,2010
5274897,G,144219,G,,28212,12,2010
2511138,G,55715,G,,10627,13,2010
533749,G,12790,G,,1932,15,2010
179618,G,7140,G,,2102,16,2010
3555974,G,75054,G,,12225,17,2010
1049599,G,32459,G,,5753,18,2010
481091,G,13786,G,,2718,19,2010
487255,G,15400,G,,3050,20,2010
580419,G,18045,G,,3604,21,2010
1258688,G,30065,G,,4417,22,2010
210188,G,6455,G,,1596,23,2010
2133149,G,42530,G,,5952,24,2010
2357982,G,41659,G,,6366,25,2010
1642485,G,47315,G,,7553,26,2010
1312359,G,35139,G,,6193,27,2010
313351,G,10211,G,,2426,28,2010
1222338,G,35499,G,,6141,29,2010
142152,G,5623,G,,1701,30,2010
306032,G,9732,G,,1979,31,2010
894579,G,25735,G,,3812,32,2010
260390,G,6652,G,,1361,33,2010
2658697,G,56005,G,,8697,34,2010
335727,G,9898,G,,2258,35,2010
8058730,G,160109,G,,31635,36,2010
1679842,G,47256,G,,10048,37,2010
118097,G,3699,G,,798,38,2010
2190651,G,59899,G,,9817,39,2010
851458,G,23465,G,,3878,40,2010
861667,G,27505,G,,5602,41,2010
2594477,G,63592,G,,9242,42,2010
216709,G,5575,G,,1067,44,2010
812480,G,25128,G,,4723,45,2010
94791,G,3577,G,,914,46,2010
1145751,G,32827,G,,5528,47,2010
7136988,G,169123,G,,26238,48,2010
609718,G,18927,G,,4239,49,2010
93195,G,2899,G,,721,50,2010
2268137,G,53742,G,,8806,51,2010
1760478,G,46782,G,,9513,53,2010
186286,G,6394,G,,1440,54,2010
734082,G,23518,G,,4540,55,2010
165146,G,4293,G,,1084,56,2010
776507,G,25282,G,,4222,1,2009
196040,G,5154,G,,837,2,2009
1575100,G,43230,G,,8090,4,2009
362553,G,13349,G,,2890,5,2009
12687061,G,283107,G,,46498,6,2009
1648136,G,43204,G,,9220,8,2009
977191,G,21496,G,,3278,9,2009
228105,G,6436,G,,1118,10,2009
567820,G,9075,G,,1060,11,2009
5602041,G,157738,G,,28373,12,2009
2601296,G,61066,G,,10854,13,2009
572462,G,14179,G,,2038,15,2009
184079,G,7107,G,,2183,16,2009
3846688,G,81321,G,,12563,17,2009
1054343,G,34015,G,,5869,18,2009
485856,G,14747,G,,2771,19,2009
450884,G,14524,G,,3122,20,2009
573775,G,18447,G,,3651,21,2009
1216246,G,30576,G,,4473,22,2009
210912,G,6596,G,,1611,23,2009
2206230,G,45737,G,,6007,24,2009
2228706,G,43746,G,,6451,25,2009
1669997,G,51173,G,,7837,26,2009
1335591,G,36296,G,,6259,27,2009
301520,G,10397,G,,2426,28,2009
1263013,G,36525,G,,6381,29,2009
148888,G,5906,G,,1765,30,2009
314266,G,9968,G,,1950,31,2009
1059969,G,28760,G,,3855,32,2009
250505,G,6636,G,,1378,33,2009
2805469,G,60291,G,,8970,34,2009
333392,G,10836,G,,2324,35,2009
8121179,G,164510,G,,31494,36,2009
1658908,G,48187,G,,10220,37,2009
107936,G,3709,G,,764,38,2009
2192862,G,62513,G,,10070,39,2009
819948,G,24969,G,,3945,40,2009
853322,G,27815,G,,5722,41,2009
2518101,G,63863,G,,9269,42,2009
255676,G,6775,G,,1097,44,2009
828222,G,26554,G,,4856,45,2009
91150,G,3642,G,,865,46,2009
1153441,G,34264,G,,5669,47,2009
6902307,G,169509,G,,25868,48,2009
607224,G,19263,G,,4389,49,2009
91209,G,2983,G,,743,50,2009
2268122,G,55846,G,,8894,51,2009
1784504,G,48790,G,,9653,53,2009
179715,G,6376,G,,1457,54,2009
788665,G,25709,G,,4677,55,2009
157935,G,4393,G,,1071,56,2009
827167,G,27162,G,,4471,1,2008
186165,G,5328,G,,852,2,2008
1927394,G,50811,G,,8684,4,2008
364943,G,13794,G,,3054,5,2008
13871666,G,304970,G,,48008,6,2008
2475218,H,63464,G,,9683,8,2008
1054798,G,22257,G,,3431,9,2008
233976,G,6192,G,,1178,10,2008
