ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
2266125,G,55452,G,,2867,1,2011
1166487,G,17713,G,,1108,2,2011
3233768,G,75115,G,,3108,4,2011
1986106,G,49486,G,,2434,5,2011
19140194,G,424729,G,,21208,6,2011
2582318,G,59932,G,,3345,8,2011
1656303,G,38802,G,,1638,9,2011
396447,G,10844,G,,649,10,2011
160235,G,4462,H,,191,11,2011
8688831,G,204981,G,,12789,12,2011
6696663,G,153791,G,,5962,13,2011
1080242,G,26167,G,,832,15,2011
545489,G,15969,G,,1643,16,2011
9909404,G,222772,G,,12727,17,2011
4248841,G,110311,G,,5029,18,2011
1896207,G,53169,G,,3566,19,2011
1739165,G,46089,G,,2579,20,2011
3783128,G,83628,G,,2959,21,2011
3417242,G,65367,G,,3830,22,2011
572808,H,14759,G,,1218,23,2011
2694994,G,62864,G,,3336,24,2011
3149443,G,74457,G,,3534,25,2011
4355610,G,97569,G,,5656,26,2011
3032687,G,75074,G,,4511,27,2011
1208747,G,32653,G,,2098,28,2011
2988523,G,78389,G,,4622,29,2011
389717,G,10762,G,,1361,30,2011
1461819,G,37833,G,,2270,31,2011
1622591,G,40647,G,,1400,32,2011
435465,G,12211,G,,819,33,2011
7047309,G,155704,G,,6856,34,2011
636679,G,16205,G,,1332,35,2011
9578102,G,225156,G,,12303,36,2011
4145862,G,105856,G,,5374,37,2011
670345,G,13822,G,,1442,38,2011
6228665,G,150176,G,,7067,39,2011
2000942,G,42348,G,,2613,40,2011
2146215,G,50598,G,,2984,41,2011
7560564,G,196806,G,,8180,42,2011
348069,G,9536,G,,619,44,2011
1850266,G,49348,G,,2506,45,2011
337502,G,9115,G,,1137,46,2011
4714896,G,121437,G,,4049,47,2011
17564839,G,357981,G,,16403,48,2011
1848845,G,46544,G,,2150,49,2011
202272,G,5710,G,,489,50,2011
3848381,G,91005,G,,4799,51,2011
4049723,G,83641,G,,4870,53,2011
584447,G,14455,G,,1248,54,2011
3592820,G,94808,G,,5195,55,2011
510387,G,10111,G,,949,56,2011
2211262,G,54263,G,,2874,1,2010
1118746,G,17974,G,,1113,2,2010
2916310,G,70110,G,,3065,4,2010
1794329,G,47030,G,,2412,5,2010
18104458,G,414859,G,,20876,6,2010
2400555,G,57995,G,,3340,8,2010
1572967,G,38290,G,,1641,9,2010
390085,G,11346,G,,652,10,2010
156013,G,4209,H,,182,11,2010
8596253,G,204612,G,,12538,12,2010
6280376,G,149837,G,,5831,13,2010
1046447,G,25741,G,,856,15,2010
518137,G,15931,G,,1602,16,2010
9188869,G,214017,G,,12151,17,2010
3978145,G,106187,G,,5016,18,2010
1907758,G,53447,G,,3620,19,2010
1735761,G,45952,G,,2615,20,2010
3482221,G,79895,G,,2951,21,2010
3294326,G,64565,G,,3819,22,2010
544426,H,14334,H,,1217,23,2010
2576377,G,61553,G,,3307,24,2010
2947799,G,75037,G,,3565,25,2010
3991487,G,91418,G,,5482,26,2010
2884494,G,72865,G,,4549,27,2010
1177885,G,32655,G,,2077,28,2010
2947159,G,79372,G,,4704,29,2010
356770,G,11083,G,,1309,30,2010
1443322,G,37613,G,,2302,31,2010
1594315,G,42471,G,,1392,32,2010
423663,G,12184,G,,811,33,2010
6670392,G,152675,G,,6697,34,2010
593946,G,15757,G,,1283,35,2010
9234724,G,221820,G,,11985,36,2010
4017270,G,104465,G,,5342,37,2010
498959,G,12188,G,,1175,38,2010
6127244,G,148593,G,,7029,39,2010
1972619,H,43072,G,,2596,40,2010
2051983,G,49871,G,,2936,41,2010
6961700,G,190039,G,,7907,42,2010
341706,G,9617,G,,640,44,2010
1739925,G,48546,G,,2474,45,2010
309384,G,9004,G,,1134,46,2010
4402029,G,113438,G,,4161,47,2010
16528404,G,351410,G,,15745,48,2010
1705765,G,42717,G,,2051,49,2010
202218,G,5816,G,,496,50,2010
3673433,G,89696,G,,4779,51,2010
3731440,G,79233,G,,4847,53,2010
552833,G,14517,G,,1249,54,2010
3463674,G,93555,G,,5189,55,2010
429686,G,9115,G,,890,56,2010
2143710,G,56217,G,,2949,1,2009
1189093,G,19460,G,,1111,2,2009
3034459,G,78071,G,,3177,4,2009
1772831,G,48805,G,,2447,5,2009
18088634,G,428840,G,,21178,6,2009
2414045,G,59775,G,,3418,8,2009
1571101,G,39162,G,,1650,9,2009
427828,G,12643,G,,671,10,2009
123557,G,3110,H,,178,11,2009
8314372,G,207407,G,,12459,12,2009
6135342,G,152477,G,,5884,13,2009
1003074,G,25498,G,,870,15,2009
525215,G,16854,G,,1654,16,2009
8952240,G,219414,G,,11906,17,2009
3926761,G,110692,G,,5042,18,2009
1898263,G,56219,G,,3666,19,2009
1618598,G,45845,G,,2635,20,2009
3573337,G,83900,G,,2962,21,2009
3236023,G,67933,G,,3829,22,2009
534879,H,15289,G,,1199,23,2009
2536237,G,62747,G,,3411,24,2009
2945800,G,77281,G,,3593,25,2009
3719152,G,96228,G,,5452,26,2009
2938953,G,75384,G,,4592,27,2009
1209462,G,33954,G,,2094,28,2009
3034770,G,83821,G,,4726,29,2009
365919,G,10990,G,,1307,30,2009
1403780,G,39710,G,,2334,31,2009
1535932,G,42974,G,,1419,32,2009
415812,G,12295,G,,817,33,2009
6662382,G,157812,G,,6807,34,2009
572051,G,16830,G,,1336,35,2009
8982705,G,225441,G,,11913,36,2009
3940020,G,108082,G,,5387,37,2009
433192,G,11644,G,,1119,38,2009
6079529,G,154071,G,,7163,39,2009
1766812,G,43718,G,,2631,40,2009
2037137,G,52312,G,,2992,41,2009
6854848,G,197104,G,,7881,42,2009
339337,G,10086,G,,653,44,2009
1817505,G,52543,G,,2490,45,2009
304108,G,9068,G,,1106,46,2009
4562838,G,127380,G,,4218,47,2009
15750268,G,358887,G,,15948,48,2009
1743462,G,48396,G,,2075,49,2009
201758,G,6037,G,,494,50,2009
3529289,G,90549,G,,4861,51,2009
3849286,G,83629,G,,4894,53,2009
555774,G,15498,G,,1268,54,2009
3562463,G,97648,G,,5294,55,2009
408860,G,9874,H,,928,56,2009
2222870,G,59773,G,,3121,1,2008
1181652,G,19956,G,,1133,2,2008
3161636,G,82250,G,,3298,4,2008
2077491,G,54933,G,,2553,5,2008
19663353,G,468916,G,,21711,6,2008
2553744,G,64718,G,,3568,8,2008
1794351,G,44112,G,,1704,9,2008
429235,G,13354,G,,694,10,2008
129303,G,3249,H,,175,11,2008
8688548,G,220924,G,,12849,12,2008
6626656,G,163013,G,,6235,13,2008
1126420,G,30183,G,,891,15,2008
539800,G,17054,G,,1715,16,2008
9789108,G,236928,G,,11973,17,2008
4160565,G,116888,G,,5256,18,2008
1876739,G,54023,G,,3729,19,2008
1722697,G,47620,G,,2675,20,2008
3760659,G,85853,G,,3074,21,2008
3409057,G,68511,G,,3771,22,2008
553292,H,15861,G,,1238,23,2008
2561194,G,66020,G,,3598,24,2008
3101081,G,79730,G,,3651,25,2008
4155946,G,103942,G,,5663,26,2008
3203807,G,80398,G,,4689,27,2008
1225725,G,34351,G,,2225,28,2008
3341887,G,88836,G,,4970,29,2008
387302,G,12179,G,,1343,30,2008
1260310,G,32238,G,,2372,31,2008
1590408,G,47072,G,,1500,32,2008
441821,G,13011,G,,856,33,2008
7198499,G,173918,G,,7168,34,2008
623471,G,17405,G,,1411,35,2008
9421236,G,240237,G,,12034,36,2008
4358211,G,116697,G,,5839,37,2008
426952,G,11469,G,,1104,38,2008
6782419,G,170893,G,,7443,39,2008
1991131,G,47907,G,,2775,40,2008
2244414,G,57184,G,,3167,41,2008
7332992,G,209328,G,,8057,42,2008
356811,G,10660,G,,686,44,2008
2097138,G,57024,G,,2654,45,2008
308623,G,9212,G,,1127,46,2008
5050462,G,138774,G,,4366,47,2008
16628112,G,376447,G,,16282,48,2008
1822442,G,49700,G,,2191,49,2008
204792,G,6230,G,,530,50,2008
3852066,G,97831,G,,5117,51,2008
3909510,G,89643,G,,5074,53,2008
622330,G,17176,G,,1357,54,2008
3780133,G,105556,G,,5499,55,2008
416185,G,9716,G,,972,56,2008
2136714,G,58487,G,,3276,1,2007
1137540,G,19451,G,,1134,2,2007
3315931,G,84580,G,,3378,4,2007
2215568,G,59972,G,,2615,5,2007
19767419,G,460761,G,,21553,6,2007
2471513,G,63956,G,,3532,8,2007
1832596,G,42827,G,,1713,9,2007
431466,G,13084,G,,732,10,2007
131324,G,3609,H,,179,11,2007
8501239,G,216168,G,,13376,12,2007
6769380,G,166312,G,,6429,13,2007
1114185,G,31124,G,,902,15,2007
547323,G,17155,G,,1768,16,2007
9741374,G,231198,G,,11695,17,2007
4074105,G,115658,G,,5264,18,2007
1806451,G,52798,G,,3788,19,2007
1788267,G,48018,G,,2664,20,2007
3828747,G,87474,G,,3204,21,2007
3142981,G,68951,G,,3838,22,2007
529387,G,15148,G,,1274,23,2007
2512251,G,65965,G,,3720,24,2007
2989098,G,78686,G,,3737,25,2007
4509306,G,105133,G,,5805,26,2007
3139086,G,78785,G,,4731,27,2007
1240049,G,34583,G,,2362,28,2007
3287092,G,88966,G,,5111,29,2007
354467,G,10878,G,,1360,30,2007
1375398,G,34863,G,,2357,31,2007
1553126,G,48194,G,,1570,32,2007
438219,G,12529,G,,837,33,2007
7221772,G,174469,G,,7408,34,2007
596641,G,17153,G,,1379,35,2007
9344921,G,237525,G,,12081,36,2007
4284181,G,116108,G,,5956,37,2007
351413,G,10330,G,,1060,38,2007
6933341,G,177057,G,,7654,39,2007
1972872,G,47653,G,,2741,40,2007
2119102,G,54887,G,,3266,41,2007
7322330,G,206207,G,,8103,42,2007
333864,G,9883,G,,704,44,2007
2113400,G,56959,G,,2788,45,2007
300496,G,9019,G,,1107,46,2007
4657130,G,118101,G,,4199,47,2007
16170612,G,370015,G,,16316,48,2007
1969485,G,48456,G,,2186,49,2007
202964,G,6169,G,,540,50,2007
4252963,G,102380,G,,5359,51,2007
3937789,G,89716,G,,5129,53,2007
610593,G,16464,G,,1404,54,2007
3726136,G,102802,G,,5600,55,2007
376189,G,8766,G,,922,56,2007
2081652,-,59189,-,,3178,1,2006
1023936,-,18999,-,,1119,2,2006
3130999,-,78135,-,,3279,4,2006
2131004,-,62967,-,,2611,5,2006
19288573,-,453208,-,,20776,6,2006
2520981,-,61166,-,,3389,8,2006
1547668,-,39581,-,,1688,9,2006
468923,-,14899,-,,747,10,2006
133357,-,3692,-,,180,11,2006
8525328,-,222194,-,,13213,12,2006
6801876,-,164058,-,,6236,13,2006
1031257,-,29976,-,,877,15,2006
488375,-,16045,-,,1726,16,2006
9486301,-,224871,-,,11188,17,2006
3948600,-,113377,-,,5188,18,2006
1868589,-,52647,-,,3740,19,2006
1528551,-,44373,-,,2626,20,2006
3377087,-,80529,-,,3185,21,2006
2752908,-,63047,-,,3755,22,2006
498045,-,14487,-,,1269,23,2006
2511726,-,68080,-,,3747,24,2006
2970141,-,77550,-,,3729,25,2006
4179675,-,105341,-,,5611,26,2006
2884179,-,77943,-,,4726,27,2006
1136284,-,33031,-,,2352,28,2006
3237061,-,88083,-,,5041,29,2006
327580,-,10339,-,,1249,30,2006
1100251,-,29329,-,,2303,31,2006
1349452,-,44682,-,,1529,32,2006
418644,-,12497,-,,835,33,2006
6920582,-,170735,-,,7266,34,2006
559789,-,15872,-,,1325,35,2006
8874923,-,234630,-,,11920,36,2006
4190448,-,118153,-,,5904,37,2006
327932,-,9987,-,,1068,38,2006
6665712,-,174327,-,,7562,39,2006
1445853,-,39338,-,,2630,40,2006
2026664,-,54819,-,,3134,41,2006
6899238,-,208113,-,,7958,42,2006
332113,-,9800,-,,697,44,2006
1962816,-,55271,-,,2715,45,2006
271790,-,8497,-,,1072,46,2006
4558242,-,120491,-,,4398,47,2006
14370032,-,352519,-,,15673,48,2006
1694327,-,45791,-,,1993,49,2006
191498,-,6157,-,,539,50,2006
4006536,-,105392,-,,5374,51,2006
3579973,-,83739,-,,4902,53,2006
583623,-,16338,-,,1432,54,2006
3577654,-,103047,-,,5577,55,2006
385194,-,9074,-,,886,56,2006
1974948,-,58881,-,,3144,1,2005
961489,-,18549,-,,1149,2,2005
2748306,-,72724,-,,3092,4,2005
2037033,-,61474,-,,2596,5,2005
17941928,-,448607,-,,20086,6,2005
2216693,-,59969,-,,3285,8,2005
1436078,-,38157,-,,1694,9,2005
475939,-,15054,-,,740,10,2005
124179,-,3597,-,,188,11,2005
8020002,-,216297,-,,12668,12,2005
6188812,-,152508,-,,5986,13,2005
926945,-,26490,-,,850,15,2005
455008,-,15533,-,,1645,16,2005
8717147,-,218771,-,,10924,17,2005
3531963,-,106149,-,,5090,18,2005
1698170,-,49876,-,,3702,19,2005
1393651,-,42533,-,,2632,20,2005
3071746,-,75975,-,,3167,21,2005
2489818,-,62936,-,,3652,22,2005
463365,-,14071,-,,1274,23,2005
2264039,-,62663,-,,3712,24,2005
2857806,-,77335,-,,3675,25,2005
4040167,-,99822,-,,5557,26,2005
3125684,-,78428,-,,4666,27,2005
1067633,-,33548,-,,2342,28,2005
3046865,-,87366,-,,5114,29,2005
311031,-,10647,-,,1237,30,2005
1102031,-,30150,-,,2330,31,2005
