ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
35174,G,1130,G,,194,1,2011
18974,G,442,G,,63,2,2011
22802,H,678,H,,91,4,2011
21941,G,775,G,,121,5,2011
120016,H,2781,H,,335,6,2011
31650,G,737,H,,110,8,2011
217564,G,4226,G,,356,9,2011
27533,G,526,G,,42,10,2011
0,D,0,D,A,2,11,2011
72006,H,2010,H,,273,12,2011
57177,G,1687,H,,261,13,2011
7976,H,138,H,,15,15,2011
12475,G,378,G,,62,16,2011
50484,H,1248,H,,200,17,2011
41097,G,1148,G,,172,18,2011
22882,G,668,G,,113,19,2011
15612,G,434,H,,87,20,2011
23420,H,679,H,,126,21,2011
15213,G,416,H,,78,22,2011
104982,G,3048,G,,302,23,2011
84100,G,2003,G,,133,24,2011
240544,G,4956,G,,514,25,2011
72875,G,2000,H,,313,26,2011
43455,G,1370,H,,216,27,2011
28760,G,918,G,,158,28,2011
41730,H,0,S,G,274,29,2011
10398,G,337,H,,57,30,2011
8106,H,0,S,E,54,31,2011
13438,H,342,H,,46,32,2011
100090,G,2142,G,,152,33,2011
152953,G,3062,G,,263,34,2011
22562,G,632,G,,104,35,2011
465066,G,9888,G,,878,36,2011
114835,G,3247,H,,437,37,2011
14485,G,316,G,,48,38,2011
73351,H,1838,H,,245,39,2011
19529,G,651,G,,128,40,2011
17053,G,490,G,,69,41,2011
303923,G,7193,G,,703,42,2011
47507,G,1184,G,,98,44,2011
32568,H,936,H,,135,45,2011
8356,H,297,H,,52,46,2011
26205,H,0,S,F,140,47,2011
98829,G,2579,G,,406,48,2011
8934,G,248,G,,46,49,2011
51951,G,1245,G,,115,50,2011
75290,G,1940,G,,232,51,2011
43617,H,1064,H,,129,53,2011
11621,H,0,S,E,45,54,2011
50104,G,1468,G,,253,55,2011
11628,G,266,H,,41,56,2011
37170,G,1166,H,,200,1,2010
18132,G,442,G,,66,2,2010
23723,G,655,G,,91,4,2010
23407,G,769,G,,126,5,2010
116362,G,2647,G,,334,6,2010
32198,G,752,G,,111,8,2010
218370,G,4329,G,,364,9,2010
25967,G,529,G,,42,10,2010
0,D,0,D,A,1,11,2010
76786,G,2053,G,,280,12,2010
61022,G,1757,G,,267,13,2010
7789,H,136,H,,16,15,2010
12066,H,330,H,,62,16,2010
50751,H,1275,H,,205,17,2010
42452,G,1208,G,,179,18,2010
23456,G,728,H,,117,19,2010
16696,G,458,G,,87,20,2010
23295,G,684,G,,127,21,2010
14582,G,398,H,,76,22,2010
104438,G,3074,G,,308,23,2010
86501,G,2142,G,,139,24,2010
248211,G,5038,G,,531,25,2010
69179,G,1900,G,,315,26,2010
45834,G,1414,H,,225,27,2010
32060,G,973,G,,164,28,2010
43151,H,1361,H,,278,29,2010
10317,H,327,H,,59,30,2010
8396,H,0,S,E,54,31,2010
13625,G,318,G,,47,32,2010
100738,G,2187,G,,152,33,2010
153871,G,3114,G,,263,34,2010
21180,G,696,H,,104,35,2010
471247,G,10015,G,,898,36,2010
119045,G,3268,G,,437,37,2010
11675,G,327,H,,54,38,2010
68931,G,1833,G,,248,39,2010
21977,G,749,G,,134,40,2010
16505,G,507,G,,71,41,2010
282061,G,7060,G,,725,42,2010
44431,G,1163,G,,101,44,2010
36634,G,1008,G,,143,45,2010
8247,H,279,H,,54,46,2010
27073,G,811,G,,143,47,2010
96994,G,2516,G,,415,48,2010
8043,G,235,G,,44,49,2010
49052,G,1208,H,,125,50,2010
79156,G,2142,G,,241,51,2010
44763,G,1047,G,,128,53,2010
10703,H,359,H,,47,54,2010
50765,G,1500,G,,264,55,2010
10136,G,231,G,,41,56,2010
35530,G,1161,G,,200,1,2009
18011,G,451,G,,62,2,2009
23761,G,713,G,,92,4,2009
23726,G,790,G,,127,5,2009
118229,G,2746,G,,336,6,2009
31149,G,800,H,,112,8,2009
229757,G,4438,G,,362,9,2009
26340,G,529,G,,42,10,2009
0,D,0,D,A,1,11,2009
77962,G,2070,G,,282,12,2009
62648,G,1743,G,,266,13,2009
7687,H,135,H,,16,15,2009
11903,H,356,H,,63,16,2009
52561,H,1318,H,,208,17,2009
43427,G,1197,G,,175,18,2009
23793,G,761,G,,121,19,2009
15331,G,457,H,,91,20,2009
25108,G,680,G,,128,21,2009
13110,H,0,S,E,79,22,2009
114093,G,3054,G,,302,23,2009
96124,G,2284,G,,139,24,2009
259752,G,5233,G,,541,25,2009
74564,G,2040,G,,317,26,2009
45113,G,1376,H,,220,27,2009
31981,G,960,G,,166,28,2009
44614,H,1439,H,,281,29,2009
10539,H,312,H,,60,30,2009
8133,H,292,H,,56,31,2009
13701,G,322,G,,45,32,2009
109399,G,2320,H,,156,33,2009
159684,G,3228,G,,265,34,2009
20536,G,642,G,,102,35,2009
474113,G,10045,G,,903,36,2009
113281,G,3169,G,,442,37,2009
8767,H,290,H,,55,38,2009
67241,G,1768,G,,253,39,2009
22454,G,700,G,,136,40,2009
18905,G,573,G,,73,41,2009
270004,G,6914,G,,729,42,2009
44834,G,1208,G,,102,44,2009
34643,G,992,G,,144,45,2009
8363,H,281,H,,53,46,2009
